"ID","SIZE","HH","TYPE","TIME","S_num","I_num"
1,4,1,"0",21,NA,0
2,4,1,"E",91,NA,0
3,4,1,NA,NA,NA,0
4,4,1,NA,NA,NA,0
5,6,2,NA,NA,NA,0
6,6,2,NA,NA,NA,0
7,6,2,NA,NA,NA,0
8,6,2,NA,NA,NA,0
9,6,2,NA,NA,NA,0
10,6,2,NA,NA,NA,0
11,4,3,NA,NA,NA,0
12,4,3,NA,NA,NA,0
13,4,3,"E",252,NA,0
14,4,3,NA,NA,NA,0
15,5,4,NA,NA,NA,0
16,5,4,NA,NA,NA,0
17,5,4,"E",252,NA,0
18,5,4,NA,NA,NA,0
19,5,4,NA,NA,NA,0
20,3,5,"E",177,NA,0
21,3,5,NA,NA,NA,0
22,3,5,"E",120,NA,0
23,4,6,"E",193,NA,0
24,4,6,NA,NA,NA,0
25,4,6,"E",61,NA,0
26,4,6,NA,NA,NA,0
27,4,7,"E",217,NA,0
28,4,7,NA,NA,NA,0
29,4,7,NA,NA,NA,0
30,4,7,NA,NA,NA,0
31,5,8,"E",74,NA,0
32,5,8,NA,NA,NA,0
33,5,8,"E",88,NA,0
34,5,8,NA,NA,NA,0
35,5,8,"E",157,NA,0
36,6,9,"E",91,NA,0
37,6,9,"E",128,NA,0
38,6,9,NA,NA,NA,0
39,6,9,NA,NA,NA,0
40,6,9,NA,NA,NA,0
41,6,9,NA,NA,NA,0
42,3,10,NA,NA,NA,0
43,3,10,NA,NA,NA,0
44,3,10,NA,NA,NA,0
45,4,11,NA,NA,NA,0
46,4,11,NA,NA,NA,0
47,4,11,NA,NA,NA,0
48,4,11,NA,NA,NA,0
49,3,12,"E",92,NA,0
50,3,12,"E",240,NA,0
51,3,12,NA,NA,NA,0
52,5,13,NA,NA,NA,0
53,5,13,"E",201,NA,0
54,5,13,"E",128,NA,0
55,5,13,"E",68,NA,0
56,5,13,NA,NA,NA,0
57,5,14,NA,NA,NA,0
58,5,14,NA,NA,NA,0
59,5,14,NA,NA,NA,0
60,5,14,NA,NA,NA,0
61,5,14,NA,NA,NA,0
62,3,15,NA,NA,NA,0
63,3,15,"E",272,NA,0
64,3,15,NA,NA,NA,0
65,6,16,NA,NA,NA,0
66,6,16,"E",77,NA,0
67,6,16,"E",95,NA,0
68,6,16,"E",86,NA,0
69,6,16,"E",72,NA,0
70,6,16,NA,NA,NA,0
71,4,17,NA,NA,NA,0
72,4,17,"E",109,NA,0
73,4,17,NA,NA,NA,0
74,4,17,NA,NA,NA,0
75,6,18,"E",99,NA,0
76,6,18,"E",113,NA,0
77,6,18,NA,NA,NA,0
78,6,18,NA,NA,NA,0
79,6,18,"E",197,NA,0
80,6,18,"E",165,NA,0
81,4,19,NA,NA,NA,0
82,4,19,"E",269,NA,0
83,4,19,NA,NA,NA,0
84,4,19,NA,NA,NA,0
85,5,20,"E",193,NA,0
86,5,20,NA,NA,NA,0
87,5,20,NA,NA,NA,0
88,5,20,"E",72,NA,0
89,5,20,"E",325,NA,0
