"ID","SIZE","HH","TYPE","TIME","S_num","I_num"
1,4,1,"0",29,NA,0
2,4,1,"E",283,NA,0
3,4,1,"E",123,NA,0
4,4,1,"E",NA,NA,0
5,3,2,NA,NA,NA,0
6,3,2,NA,NA,NA,0
7,3,2,"E",99,NA,0
8,4,3,NA,NA,NA,0
9,4,3,"E",121,NA,0
10,4,3,NA,NA,NA,0
11,4,3,NA,NA,NA,0
12,6,4,"E",46,NA,0
13,6,4,"E",231,NA,0
14,6,4,NA,NA,NA,0
15,6,4,NA,NA,NA,0
16,6,4,NA,NA,NA,0
17,6,4,"E",187,NA,0
18,4,5,NA,NA,NA,0
19,4,5,NA,NA,NA,0
20,4,5,"E",112,NA,0
21,4,5,NA,NA,NA,0
22,5,6,"E",66,NA,0
23,5,6,NA,NA,NA,0
24,5,6,"E",98,NA,0
25,5,6,NA,NA,NA,0
26,5,6,NA,NA,NA,0
27,5,7,"E",214,NA,0
28,5,7,NA,NA,NA,0
29,5,7,NA,NA,NA,0
30,5,7,NA,NA,NA,0
31,5,7,NA,NA,NA,0
32,3,8,NA,NA,NA,0
33,3,8,NA,NA,NA,0
34,3,8,NA,NA,NA,0
35,6,9,NA,NA,NA,0
36,6,9,"E",177,NA,0
37,6,9,NA,NA,NA,0
38,6,9,"E",239,NA,0
39,6,9,NA,NA,NA,0
40,6,9,NA,NA,NA,0
41,3,10,"E",356,NA,0
42,3,10,"E",75,NA,0
43,3,10,NA,NA,NA,0
44,3,11,NA,NA,NA,0
45,3,11,NA,NA,NA,0
46,3,11,NA,NA,NA,0
47,5,12,NA,NA,NA,0
48,5,12,NA,NA,NA,0
49,5,12,"E",123,NA,0
50,5,12,NA,NA,NA,0
51,5,12,NA,NA,NA,0
52,3,13,"E",72,NA,0
53,3,13,NA,NA,NA,0
54,3,13,NA,NA,NA,0
55,3,14,NA,NA,NA,0
56,3,14,NA,NA,NA,0
57,3,14,NA,NA,NA,0
58,3,15,"E",132,NA,0
59,3,15,NA,NA,NA,0
60,3,15,NA,NA,NA,0
61,6,16,"E",307,NA,0
62,6,16,NA,NA,NA,0
63,6,16,NA,NA,NA,0
64,6,16,"E",325,NA,0
65,6,16,"E",32,NA,0
66,6,16,NA,NA,NA,0
67,4,17,NA,NA,NA,0
68,4,17,NA,NA,NA,0
69,4,17,NA,NA,NA,0
70,4,17,NA,NA,NA,0
71,6,18,"E",232,NA,0
72,6,18,"E",120,NA,0
73,6,18,NA,NA,NA,0
74,6,18,NA,NA,NA,0
75,6,18,NA,NA,NA,0
76,6,18,"E",231,NA,0
77,5,19,NA,NA,NA,0
78,5,19,"E",229,NA,0
79,5,19,NA,NA,NA,0
80,5,19,"E",46,NA,0
81,5,19,"E",63,NA,0
82,5,20,NA,NA,NA,0
83,5,20,NA,NA,NA,0
84,5,20,NA,NA,NA,0
85,5,20,NA,NA,NA,0
86,5,20,NA,NA,NA,0
87,6,21,NA,NA,NA,0
88,6,21,"E",230,NA,0
89,6,21,NA,NA,NA,0
90,6,21,"E",268,NA,0
91,6,21,NA,NA,NA,0
92,6,21,"E",NA,NA,0
93,4,22,"E",160,NA,0
94,4,22,NA,NA,NA,0
95,4,22,NA,NA,NA,0
96,4,22,NA,NA,NA,0
97,3,23,NA,NA,NA,0
98,3,23,NA,NA,NA,0
99,3,23,"E",NA,NA,0
100,6,24,"E",74,NA,0
101,6,24,"E",NA,NA,0
102,6,24,NA,NA,NA,0
103,6,24,"E",362,NA,0
104,6,24,NA,NA,NA,0
105,6,24,NA,NA,NA,0
106,4,25,NA,NA,NA,0
107,4,25,NA,NA,NA,0
108,4,25,"E",48,NA,0
109,4,25,"E",247,NA,0
110,5,26,NA,NA,NA,0
111,5,26,"E",185,NA,0
112,5,26,"E",335,NA,0
113,5,26,"E",133,NA,0
114,5,26,NA,NA,NA,0
115,6,27,NA,NA,NA,0
116,6,27,NA,NA,NA,0
117,6,27,"E",170,NA,0
118,6,27,"E",93,NA,0
119,6,27,NA,NA,NA,0
120,6,27,NA,NA,NA,0
121,4,28,NA,NA,NA,0
122,4,28,"E",NA,NA,0
123,4,28,NA,NA,NA,0
124,4,28,"E",133,NA,0
125,3,29,"E",326,NA,0
126,3,29,NA,NA,NA,0
127,3,29,"E",302,NA,0
128,6,30,NA,NA,NA,0
129,6,30,NA,NA,NA,0
130,6,30,"E",228,NA,0
131,6,30,NA,NA,NA,0
132,6,30,"E",237,NA,0
133,6,30,NA,NA,NA,0
134,3,31,NA,NA,NA,0
135,3,31,NA,NA,NA,0
136,3,31,NA,NA,NA,0
137,6,32,NA,NA,NA,0
138,6,32,"E",335,NA,0
139,6,32,NA,NA,NA,0
140,6,32,"E",276,NA,0
141,6,32,NA,NA,NA,0
142,6,32,NA,NA,NA,0
143,6,33,NA,NA,NA,0
144,6,33,"E",NA,NA,0
145,6,33,"E",343,NA,0
146,6,33,"E",164,NA,0
147,6,33,"E",194,NA,0
148,6,33,NA,NA,NA,0
149,5,34,"E",254,NA,0
150,5,34,NA,NA,NA,0
151,5,34,NA,NA,NA,0
152,5,34,"E",346,NA,0
153,5,34,NA,NA,NA,0
154,6,35,NA,NA,NA,0
155,6,35,NA,NA,NA,0
156,6,35,"E",66,NA,0
157,6,35,NA,NA,NA,0
158,6,35,"E",361,NA,0
159,6,35,NA,NA,NA,0
160,3,36,NA,NA,NA,0
161,3,36,"E",144,NA,0
162,3,36,"E",284,NA,0
163,6,37,"E",48,NA,0
164,6,37,NA,NA,NA,0
165,6,37,"E",133,NA,0
166,6,37,NA,NA,NA,0
167,6,37,NA,NA,NA,0
168,6,37,NA,NA,NA,0
169,6,38,NA,NA,NA,0
170,6,38,NA,NA,NA,0
171,6,38,"E",172,NA,0
172,6,38,NA,NA,NA,0
173,6,38,"E",330,NA,0
174,6,38,NA,NA,NA,0
175,5,39,NA,NA,NA,0
176,5,39,"E",212,NA,0
177,5,39,NA,NA,NA,0
178,5,39,NA,NA,NA,0
179,5,39,NA,NA,NA,0
180,6,40,NA,NA,NA,0
181,6,40,"E",195,NA,0
182,6,40,NA,NA,NA,0
183,6,40,NA,NA,NA,0
184,6,40,NA,NA,NA,0
185,6,40,NA,NA,NA,0
186,3,41,"E",317,NA,0
187,3,41,NA,NA,NA,0
188,3,41,NA,NA,NA,0
189,4,42,"E",234,NA,0
190,4,42,"E",NA,NA,0
191,4,42,"E",271,NA,0
192,4,42,NA,NA,NA,0
193,4,43,"E",104,NA,0
194,4,43,NA,NA,NA,0
195,4,43,NA,NA,NA,0
196,4,43,NA,NA,NA,0
197,4,44,NA,NA,NA,0
198,4,44,NA,NA,NA,0
199,4,44,NA,NA,NA,0
200,4,44,NA,NA,NA,0
201,5,45,NA,NA,NA,0
202,5,45,"E",223,NA,0
203,5,45,NA,NA,NA,0
204,5,45,NA,NA,NA,0
205,5,45,NA,NA,NA,0
206,4,46,NA,NA,NA,0
207,4,46,NA,NA,NA,0
208,4,46,"E",NA,NA,0
209,4,46,NA,NA,NA,0
210,6,47,"E",NA,NA,0
211,6,47,"E",128,NA,0
212,6,47,NA,NA,NA,0
213,6,47,"E",152,NA,0
214,6,47,"E",242,NA,0
215,6,47,NA,NA,NA,0
216,5,48,"E",249,NA,0
217,5,48,NA,NA,NA,0
218,5,48,NA,NA,NA,0
219,5,48,"E",160,NA,0
220,5,48,NA,NA,NA,0
221,4,49,"E",364,NA,0
222,4,49,NA,NA,NA,0
223,4,49,NA,NA,NA,0
224,4,49,"E",153,NA,0
225,6,50,NA,NA,NA,0
226,6,50,NA,NA,NA,0
227,6,50,NA,NA,NA,0
228,6,50,"E",207,NA,0
229,6,50,NA,NA,NA,0
230,6,50,"E",194,NA,0
231,4,51,"E",147,NA,0
232,4,51,NA,NA,NA,0
233,4,51,"E",282,NA,0
234,4,51,NA,NA,NA,0
235,3,52,NA,NA,NA,0
236,3,52,"E",364,NA,0
237,3,52,NA,NA,NA,0
238,3,53,"E",140,NA,0
239,3,53,NA,NA,NA,0
240,3,53,NA,NA,NA,0
241,6,54,NA,NA,NA,0
242,6,54,NA,NA,NA,0
243,6,54,"E",320,NA,0
244,6,54,NA,NA,NA,0
245,6,54,NA,NA,NA,0
246,6,54,NA,NA,NA,0
247,4,55,"E",198,NA,0
248,4,55,NA,NA,NA,0
249,4,55,NA,NA,NA,0
250,4,55,NA,NA,NA,0
251,4,56,NA,NA,NA,0
252,4,56,NA,NA,NA,0
253,4,56,NA,NA,NA,0
254,4,56,NA,NA,NA,0
255,6,57,"E",NA,NA,0
256,6,57,NA,NA,NA,0
257,6,57,"E",285,NA,0
258,6,57,NA,NA,NA,0
259,6,57,"E",194,NA,0
260,6,57,"E",71,NA,0
261,3,58,NA,NA,NA,0
262,3,58,NA,NA,NA,0
263,3,58,"E",245,NA,0
264,3,59,NA,NA,NA,0
265,3,59,NA,NA,NA,0
266,3,59,"E",98,NA,0
267,4,60,NA,NA,NA,0
268,4,60,NA,NA,NA,0
269,4,60,"E",128,NA,0
270,4,60,"E",168,NA,0
271,6,61,NA,NA,NA,0
272,6,61,NA,NA,NA,0
273,6,61,NA,NA,NA,0
274,6,61,NA,NA,NA,0
275,6,61,NA,NA,NA,0
276,6,61,NA,NA,NA,0
277,5,62,NA,NA,NA,0
278,5,62,NA,NA,NA,0
279,5,62,"E",194,NA,0
280,5,62,"E",96,NA,0
281,5,62,"E",270,NA,0
282,3,63,NA,NA,NA,0
283,3,63,NA,NA,NA,0
284,3,63,NA,NA,NA,0
285,5,64,NA,NA,NA,0
286,5,64,"E",72,NA,0
287,5,64,"E",162,NA,0
288,5,64,NA,NA,NA,0
289,5,64,NA,NA,NA,0
290,5,65,NA,NA,NA,0
291,5,65,NA,NA,NA,0
292,5,65,NA,NA,NA,0
293,5,65,NA,NA,NA,0
294,5,65,NA,NA,NA,0
295,3,66,NA,NA,NA,0
296,3,66,"E",348,NA,0
297,3,66,"E",350,NA,0
298,3,67,NA,NA,NA,0
299,3,67,"E",62,NA,0
300,3,67,NA,NA,NA,0
301,3,68,NA,NA,NA,0
302,3,68,NA,NA,NA,0
303,3,68,"E",162,NA,0
304,6,69,NA,NA,NA,0
305,6,69,"E",129,NA,0
306,6,69,"E",213,NA,0
307,6,69,"E",143,NA,0
308,6,69,NA,NA,NA,0
309,6,69,NA,NA,NA,0
310,4,70,"E",NA,NA,0
311,4,70,NA,NA,NA,0
312,4,70,NA,NA,NA,0
313,4,70,NA,NA,NA,0
314,3,71,"E",64,NA,0
315,3,71,NA,NA,NA,0
316,3,71,"E",300,NA,0
317,4,72,NA,NA,NA,0
318,4,72,NA,NA,NA,0
319,4,72,"E",224,NA,0
320,4,72,NA,NA,NA,0
321,3,73,"E",257,NA,0
322,3,73,NA,NA,NA,0
323,3,73,NA,NA,NA,0
324,3,74,NA,NA,NA,0
325,3,74,NA,NA,NA,0
326,3,74,NA,NA,NA,0
327,3,75,NA,NA,NA,0
328,3,75,NA,NA,NA,0
329,3,75,"E",247,NA,0
330,3,76,NA,NA,NA,0
331,3,76,"E",121,NA,0
332,3,76,"E",68,NA,0
333,5,77,NA,NA,NA,0
334,5,77,NA,NA,NA,0
335,5,77,NA,NA,NA,0
336,5,77,"E",63,NA,0
337,5,77,"E",309,NA,0
338,5,78,"E",242,NA,0
339,5,78,"E",358,NA,0
340,5,78,NA,NA,NA,0
341,5,78,"E",130,NA,0
342,5,78,"E",54,NA,0
343,6,79,"E",100,NA,0
344,6,79,"E",314,NA,0
345,6,79,NA,NA,NA,0
346,6,79,"E",NA,NA,0
347,6,79,"E",187,NA,0
348,6,79,"E",253,NA,0
349,5,80,NA,NA,NA,0
350,5,80,"E",291,NA,0
351,5,80,"E",263,NA,0
352,5,80,NA,NA,NA,0
353,5,80,"E",226,NA,0
354,3,81,NA,NA,NA,0
355,3,81,"E",364,NA,0
356,3,81,NA,NA,NA,0
357,5,82,"E",291,NA,0
358,5,82,"E",NA,NA,0
359,5,82,NA,NA,NA,0
360,5,82,"E",339,NA,0
361,5,82,NA,NA,NA,0
362,3,83,"E",286,NA,0
363,3,83,NA,NA,NA,0
