i,time,Type,has_hh,month
4,424,H,FALSE,15
4,453,H,TRUE,16
4,279,H,TRUE,10
4,250,H,TRUE,9
4,222,C,FALSE,8
4,255,H,TRUE,9
4,524,H,FALSE,18
4,490,H,TRUE,17
4,456,C,FALSE,16
4,524,H,FALSE,18
4,488,H,FALSE,17
4,397,H,TRUE,14
4,435,H,FALSE,15
4,368,H,FALSE,13
4,401,H,TRUE,14
4,336,C,FALSE,12
4,466,H,TRUE,16
4,460,H,TRUE,16
4,432,C,FALSE,15
4,362,C,FALSE,13
4,466,H,TRUE,16
4,329,C,FALSE,11
4,395,H,FALSE,14
4,334,C,TRUE,12
4,363,H,TRUE,13
4,362,H,TRUE,13
4,212,H,TRUE,8
4,209,H,TRUE,7
4,181,C,FALSE,7
4,240,H,TRUE,8
4,241,H,TRUE,9
4,357,C,FALSE,12
4,418,H,TRUE,14
4,417,H,TRUE,14
4,414,H,TRUE,14
4,386,H,TRUE,13
4,181,C,FALSE,7
4,210,H,TRUE,7
4,401,H,FALSE,14
4,367,C,FALSE,13
4,342,H,TRUE,12
4,372,H,TRUE,13
4,346,H,TRUE,12
4,341,H,TRUE,12
4,312,C,FALSE,11
4,428,H,FALSE,15
4,458,H,TRUE,16
4,394,C,FALSE,14
4,458,H,TRUE,16
4,383,H,TRUE,13
4,355,C,FALSE,12
4,416,H,TRUE,14
4,384,H,TRUE,13
4,387,H,TRUE,13
4,365,H,TRUE,13
4,308,C,FALSE,11
4,365,H,TRUE,13
4,336,H,TRUE,12
4,411,H,TRUE,14
4,409,H,TRUE,14
4,379,C,FALSE,13
4,440,H,TRUE,15
4,442,H,TRUE,15
4,427,C,FALSE,15
4,491,H,FALSE,17
4,458,H,FALSE,16
4,460,H,TRUE,16
4,459,H,TRUE,16
4,453,H,TRUE,16
4,427,H,TRUE,15
4,425,H,FALSE,15
4,394,C,FALSE,14
4,458,H,TRUE,16
4,302,C,FALSE,11
4,361,H,TRUE,13
4,333,H,TRUE,12
4,331,H,TRUE,12
4,330,H,TRUE,11
4,395,H,TRUE,14
4,392,H,TRUE,14
4,424,H,TRUE,15
4,394,H,TRUE,14
4,362,C,FALSE,13
4,419,C,FALSE,14
4,482,H,FALSE,17
4,451,H,FALSE,16
4,511,H,TRUE,18
4,483,H,TRUE,17
4,455,H,TRUE,16
4,483,H,TRUE,17
4,426,C,FALSE,15
4,484,H,TRUE,17
4,183,H,TRUE,7
4,182,H,FALSE,7
4,241,H,FALSE,9
4,210,H,TRUE,7
4,151,C,FALSE,6
4,441,H,TRUE,15
4,435,H,TRUE,15
4,394,C,FALSE,14
4,407,C,TRUE,14
4,410,H,FALSE,14
4,438,H,TRUE,15
4,378,C,TRUE,13
4,438,H,TRUE,15
4,362,C,FALSE,13
4,506,H,FALSE,17
4,474,C,FALSE,16
4,535,H,TRUE,18
4,534,H,TRUE,18
4,506,H,FALSE,17
4,422,H,TRUE,15
4,394,H,FALSE,14
4,363,C,FALSE,13
4,456,H,FALSE,16
4,213,C,FALSE,8
4,246,H,FALSE,9
4,276,H,TRUE,10
4,279,H,TRUE,10
4,275,H,TRUE,10
4,319,C,FALSE,11
4,155,H,TRUE,6
4,186,H,TRUE,7
4,183,H,TRUE,7
4,125,C,FALSE,5
4,213,H,TRUE,8
4,304,H,TRUE,11
4,334,H,TRUE,12
4,275,C,FALSE,10
4,390,H,TRUE,13
4,385,H,TRUE,13
4,417,H,TRUE,14
4,450,H,FALSE,15
4,357,C,FALSE,12
4,331,C,FALSE,12
4,94,H,FALSE,4
4,359,H,TRUE,12
4,61,C,FALSE,3
4,274,H,FALSE,10
4,276,H,TRUE,10
4,243,C,FALSE,9
4,301,H,TRUE,11
4,301,H,TRUE,11
4,333,H,FALSE,12
4,273,C,FALSE,10
4,541,H,TRUE,19
4,513,C,FALSE,18
4,541,H,TRUE,19
4,494,C,FALSE,17
4,88,C,FALSE,3
4,416,C,FALSE,14
4,458,H,TRUE,16
4,459,H,TRUE,16
4,488,C,TRUE,17
4,429,C,FALSE,15
4,488,H,TRUE,17
4,417,H,FALSE,14
4,419,H,TRUE,14
4,450,H,TRUE,15
4,385,C,FALSE,13
4,446,H,TRUE,15
4,389,H,FALSE,13
4,357,C,FALSE,12
4,423,H,TRUE,15
4,418,H,TRUE,14
4,389,H,FALSE,13
4,365,C,FALSE,13
4,398,H,TRUE,14
4,394,H,TRUE,14
4,448,C,FALSE,15
4,454,C,TRUE,16
4,422,H,TRUE,15
4,392,C,FALSE,14
4,421,H,TRUE,15
4,424,H,TRUE,15
4,523,H,TRUE,18
4,519,H,TRUE,18
4,490,C,FALSE,17
4,513,H,FALSE,18
4,449,C,FALSE,15
4,477,H,TRUE,16
4,92,C,FALSE,4
4,481,H,TRUE,17
4,307,C,FALSE,11
4,422,H,TRUE,15
4,366,C,FALSE,13
4,397,H,TRUE,14
4,422,H,TRUE,15
4,392,C,TRUE,14
4,351,H,FALSE,12
4,352,H,TRUE,12
4,416,H,FALSE,14
4,319,C,FALSE,11
4,385,H,FALSE,13
4,404,C,FALSE,14
4,434,H,TRUE,15
4,432,H,TRUE,15
4,456,H,TRUE,16
4,450,H,TRUE,15
4,481,H,TRUE,17
4,455,H,TRUE,16
4,422,C,FALSE,15
4,373,H,TRUE,13
4,369,H,TRUE,13
4,339,C,FALSE,12
4,367,H,TRUE,13
4,372,H,TRUE,13
4,419,H,TRUE,14
4,217,C,FALSE,8
4,121,C,FALSE,5
4,390,C,FALSE,13
4,419,H,TRUE,14
4,277,C,FALSE,10
4,115,H,TRUE,4
4,143,H,TRUE,5
4,176,H,FALSE,6
4,87,C,FALSE,3
4,157,H,FALSE,6
4,157,H,FALSE,6
4,95,C,FALSE,4
4,186,H,TRUE,7
4,125,H,TRUE,5
4,404,C,TRUE,14
4,393,C,FALSE,14
4,453,H,TRUE,16
4,423,H,TRUE,15
4,148,H,FALSE,5
4,204,H,TRUE,7
4,148,H,FALSE,5
4,176,H,TRUE,6
4,117,C,FALSE,4
4,212,H,FALSE,8
4,153,C,FALSE,6
4,242,H,TRUE,9
4,181,H,TRUE,7
4,270,H,TRUE,9
4,376,H,TRUE,13
4,348,C,FALSE,12
4,382,H,TRUE,13
4,405,H,TRUE,14
4,485,C,FALSE,17
4,517,H,TRUE,18
4,519,H,TRUE,18
4,515,H,TRUE,18
4,393,H,TRUE,14
4,394,H,TRUE,14
4,396,H,TRUE,14
4,363,C,FALSE,13
4,329,H,TRUE,11
4,328,H,TRUE,11
4,295,C,FALSE,10
4,358,H,TRUE,12
4,324,H,TRUE,11
4,414,H,FALSE,14
4,381,C,FALSE,13
4,443,H,TRUE,15
4,414,H,FALSE,14
4,391,H,TRUE,14
4,363,C,FALSE,13
4,393,C,TRUE,14
4,427,H,TRUE,15
4,425,H,FALSE,15
4,388,H,TRUE,13
4,354,H,TRUE,12
4,384,H,TRUE,13
4,353,H,TRUE,12
4,324,C,FALSE,11
4,281,H,TRUE,10
4,278,H,TRUE,10
4,250,C,FALSE,9
4,525,C,FALSE,18
4,418,C,FALSE,14
4,448,H,TRUE,15
4,481,H,FALSE,17
4,499,H,TRUE,17
4,531,H,TRUE,18
4,471,C,FALSE,16
4,499,H,TRUE,17
4,529,H,TRUE,18
4,400,C,FALSE,14
4,177,C,FALSE,6
4,432,H,FALSE,15
4,433,H,TRUE,15
4,470,H,TRUE,16
4,441,C,FALSE,15
4,445,C,TRUE,15
4,470,H,TRUE,16
4,474,H,TRUE,16
4,445,H,TRUE,15
4,442,H,TRUE,15
4,446,H,TRUE,15
4,414,H,TRUE,14
4,384,C,FALSE,13
4,264,H,TRUE,9
4,292,H,TRUE,10
4,324,H,FALSE,11
4,236,C,FALSE,8
4,366,H,FALSE,13
4,306,C,FALSE,11
4,367,H,TRUE,13
4,391,C,TRUE,14
4,334,H,TRUE,12
4,539,C,FALSE,18
4,336,H,TRUE,12
4,342,H,TRUE,12
4,308,C,FALSE,11
4,536,H,TRUE,18
4,393,C,FALSE,14
4,502,C,FALSE,17
4,532,H,TRUE,18
4,151,H,TRUE,6
4,120,H,TRUE,4
4,181,H,TRUE,7
4,91,C,FALSE,4
4,121,H,TRUE,5
4,322,H,TRUE,11
4,289,H,TRUE,10
4,293,H,TRUE,10
4,261,C,FALSE,9
4,416,H,TRUE,14
4,416,H,TRUE,14
4,386,C,FALSE,13
4,446,H,TRUE,15
4,445,H,TRUE,15
4,178,H,FALSE,6
4,210,H,TRUE,7
4,147,C,FALSE,5
4,179,H,TRUE,6
4,209,H,TRUE,7
4,519,H,FALSE,18
4,445,C,FALSE,15
4,488,C,TRUE,17
4,473,H,TRUE,16
4,510,C,FALSE,17
4,544,H,TRUE,19
4,538,H,TRUE,18
4,487,H,TRUE,17
4,492,H,TRUE,17
4,189,C,FALSE,7
4,462,C,TRUE,16
4,459,C,FALSE,16
4,274,C,FALSE,10
4,302,C,TRUE,11
4,331,H,TRUE,12
4,360,H,TRUE,12
4,306,H,TRUE,11
4,391,C,TRUE,14
4,244,C,FALSE,9
4,363,H,TRUE,13
4,423,H,FALSE,15
4,333,C,FALSE,12
4,274,C,TRUE,10
4,303,H,TRUE,11
4,239,C,FALSE,8
4,268,H,TRUE,9
4,267,H,TRUE,9
4,445,H,TRUE,15
4,473,H,TRUE,16
4,445,H,TRUE,15
4,444,H,FALSE,15
4,413,C,FALSE,14
4,516,H,TRUE,18
4,518,H,TRUE,18
4,517,H,TRUE,18
4,487,C,FALSE,17
4,517,H,TRUE,18
4,212,C,FALSE,8
4,333,H,TRUE,12
4,305,H,TRUE,11
4,305,H,TRUE,11
4,277,C,FALSE,10
4,527,C,FALSE,18
4,186,C,FALSE,7
4,287,H,FALSE,10
4,220,H,FALSE,8
4,251,H,FALSE,9
4,254,H,TRUE,9
4,400,C,FALSE,14
4,396,H,TRUE,14
4,426,H,TRUE,15
4,401,H,TRUE,14
4,396,H,TRUE,14
4,367,C,FALSE,13
4,392,H,TRUE,14
4,451,H,TRUE,16
4,394,H,TRUE,14
4,422,H,TRUE,15
4,362,C,FALSE,13
4,429,H,TRUE,15
4,397,H,TRUE,14
4,367,C,FALSE,13
4,395,H,TRUE,14
4,399,H,TRUE,14
4,521,C,TRUE,18
4,517,C,TRUE,18
4,494,C,FALSE,17
4,441,H,TRUE,15
4,412,H,TRUE,14
4,380,H,TRUE,13
4,384,H,TRUE,13
4,350,C,FALSE,12
4,146,H,TRUE,5
4,152,H,TRUE,6
4,179,H,TRUE,6
4,181,H,TRUE,7
4,118,C,FALSE,4
4,270,H,FALSE,9
4,237,C,FALSE,8
4,270,H,FALSE,9
4,302,H,TRUE,11
4,300,H,TRUE,10
4,242,C,FALSE,9
4,305,H,FALSE,11
4,335,H,TRUE,12
4,272,H,TRUE,10
4,271,H,TRUE,10
4,361,C,FALSE,13
4,452,H,FALSE,16
4,480,H,TRUE,16
4,420,H,TRUE,14
4,391,H,TRUE,14
4,531,H,TRUE,18
4,502,H,FALSE,17
4,469,C,FALSE,16
4,490,H,TRUE,17
4,461,H,TRUE,16
4,459,H,TRUE,16
4,430,C,FALSE,15
4,247,H,FALSE,9
4,338,H,TRUE,12
4,275,H,TRUE,10
4,308,H,FALSE,11
4,216,C,FALSE,8
4,427,C,TRUE,15
4,447,H,TRUE,15
4,447,H,TRUE,15
4,419,C,FALSE,14
4,472,C,FALSE,16
4,518,H,TRUE,18
4,523,H,TRUE,18
4,489,C,TRUE,17
4,506,H,TRUE,17
4,507,H,TRUE,17
4,478,C,FALSE,16
4,536,H,TRUE,18
4,503,C,TRUE,17
4,245,H,FALSE,9
4,276,H,TRUE,10
4,213,C,FALSE,8
4,274,H,TRUE,10
4,302,H,TRUE,11
4,410,H,FALSE,14
4,377,H,TRUE,13
4,376,H,FALSE,13
4,312,C,FALSE,11
4,345,H,FALSE,12
4,183,H,TRUE,7
4,189,H,TRUE,7
4,215,H,TRUE,8
4,155,C,FALSE,6
4,186,H,TRUE,7
4,304,C,TRUE,11
4,273,C,FALSE,10
4,338,H,FALSE,12
4,306,H,TRUE,11
4,303,H,TRUE,11
4,359,H,TRUE,12
4,334,C,TRUE,12
4,365,H,TRUE,13
4,331,C,FALSE,12
4,365,H,TRUE,13
4,273,H,TRUE,10
4,240,H,TRUE,8
4,244,H,TRUE,9
4,210,C,FALSE,7
5,1,NA,FALSE,1
5,61,H,TRUE,3
5,31,H,TRUE,2
5,35,H,TRUE,2
5,30,H,TRUE,1
5,96,H,TRUE,4
5,93,H,TRUE,4
5,127,H,FALSE,5
5,64,C,FALSE,3
5,464,C,FALSE,16
5,493,H,TRUE,17
5,498,H,TRUE,17
5,521,H,TRUE,18
5,526,H,TRUE,18
5,464,H,FALSE,16
5,464,H,FALSE,16
5,405,C,FALSE,14
5,498,H,FALSE,17
5,433,H,TRUE,15
5,252,H,TRUE,9
5,219,C,FALSE,8
5,250,H,FALSE,9
5,278,H,TRUE,10
5,498,C,FALSE,17
5,526,H,TRUE,18
5,282,C,FALSE,10
5,529,C,FALSE,18
5,319,H,TRUE,11
5,290,C,FALSE,10
5,530,C,FALSE,18
5,439,C,FALSE,15
5,472,H,TRUE,16
5,500,H,TRUE,17
5,502,H,TRUE,17
5,471,H,FALSE,16
5,347,C,FALSE,12
5,380,H,TRUE,13
5,376,H,TRUE,13
5,404,H,TRUE,14
5,375,H,TRUE,13
5,529,C,FALSE,18
5,408,C,FALSE,14
5,123,C,FALSE,5
5,528,C,FALSE,18
5,497,H,TRUE,17
5,525,H,TRUE,18
5,502,H,TRUE,17
5,469,C,FALSE,16
5,497,H,TRUE,17
5,473,H,TRUE,16
5,502,H,TRUE,17
5,442,C,FALSE,15
5,530,H,TRUE,18
5,470,H,TRUE,16
5,500,H,TRUE,17
5,528,H,TRUE,18
5,437,C,FALSE,15
5,470,H,FALSE,16
5,531,C,FALSE,18
5,536,C,FALSE,18
5,529,H,FALSE,18
5,529,H,FALSE,18
5,498,C,FALSE,17
5,258,H,FALSE,9
5,224,C,FALSE,8
5,532,C,FALSE,18
5,158,H,TRUE,6
5,124,C,FALSE,5
5,191,H,FALSE,7
5,154,H,TRUE,6
5,191,H,FALSE,7
5,502,H,TRUE,17
5,499,H,TRUE,17
5,527,H,TRUE,18
5,527,H,TRUE,18
5,470,C,FALSE,16
5,154,C,FALSE,6
5,436,C,FALSE,15
5,465,H,TRUE,16
5,496,H,FALSE,17
5,65,C,FALSE,3
5,122,H,TRUE,5
5,94,H,TRUE,4
5,157,C,FALSE,6
6,1,NA,FALSE,1
6,62,H,TRUE,3
6,32,H,FALSE,2
6,65,H,TRUE,3
6,64,H,TRUE,3
6,447,C,FALSE,15
6,447,H,TRUE,15
6,472,H,TRUE,16
6,413,C,FALSE,14
6,443,H,TRUE,15
6,446,H,TRUE,15
6,410,C,FALSE,14
6,472,H,TRUE,16
6,439,H,TRUE,15
6,468,H,TRUE,16
6,441,H,TRUE,15
6,466,H,TRUE,16
6,467,H,TRUE,16
6,467,H,TRUE,16
6,438,C,FALSE,15
6,253,H,TRUE,9
6,220,C,FALSE,8
6,254,H,TRUE,9
6,286,H,FALSE,10
6,248,H,TRUE,9
6,529,C,FALSE,18
6,93,C,FALSE,4
6,157,H,TRUE,6
6,127,H,TRUE,5
6,124,H,FALSE,5
6,408,H,TRUE,14
6,410,H,TRUE,14
6,440,H,TRUE,15
6,379,C,FALSE,13
6,442,H,TRUE,15
6,410,H,TRUE,14
6,381,C,FALSE,13
6,380,H,TRUE,13
6,379,H,FALSE,13
6,347,H,TRUE,12
6,317,C,FALSE,11
6,346,H,TRUE,12
6,409,H,TRUE,14
6,377,C,FALSE,13
6,408,H,FALSE,14
6,501,H,FALSE,17
6,466,H,TRUE,16
6,469,H,TRUE,16
6,438,C,FALSE,15
6,187,H,FALSE,7
6,220,H,TRUE,8
6,217,H,TRUE,8
6,156,H,TRUE,6
6,127,C,FALSE,5
6,466,H,TRUE,16
6,497,H,FALSE,17
6,530,H,TRUE,18
6,500,H,TRUE,17
6,437,C,FALSE,15
6,344,H,FALSE,12
6,410,H,FALSE,14
6,377,H,FALSE,13
6,311,C,FALSE,11
6,467,H,TRUE,16
6,439,H,TRUE,15
6,411,C,FALSE,14
6,475,H,TRUE,16
6,444,H,TRUE,15
6,312,H,TRUE,11
6,341,H,TRUE,12
6,309,H,TRUE,11
6,281,C,FALSE,10
6,311,H,TRUE,11
6,538,C,FALSE,18
6,465,H,FALSE,16
6,433,C,FALSE,15
6,493,H,TRUE,17
6,443,C,TRUE,15
6,430,C,FALSE,15
6,283,H,TRUE,10
6,225,C,FALSE,8
6,255,H,TRUE,9
6,313,H,TRUE,11
6,284,H,TRUE,10
6,125,H,TRUE,5
6,96,H,FALSE,4
6,124,H,TRUE,5
6,152,H,TRUE,6
6,63,C,FALSE,3
6,536,H,FALSE,18
6,537,H,TRUE,18
6,503,C,FALSE,17
6,435,H,TRUE,15
6,466,H,TRUE,16
6,465,H,TRUE,16
6,406,C,FALSE,14
6,532,C,FALSE,18
6,466,H,TRUE,16
6,438,H,TRUE,15
6,437,H,TRUE,15
6,409,C,FALSE,14
6,405,C,FALSE,14
6,495,C,FALSE,17
6,529,H,TRUE,18
6,524,H,TRUE,18
6,403,C,FALSE,14
6,464,H,TRUE,16
6,431,H,TRUE,15
6,437,H,TRUE,15
6,184,H,TRUE,7
6,185,H,TRUE,7
6,186,H,TRUE,7
6,154,C,FALSE,6
6,215,H,TRUE,8
6,527,H,TRUE,18
6,532,H,TRUE,18
6,531,H,TRUE,18
6,498,C,FALSE,17
6,490,H,TRUE,17
6,458,C,FALSE,16
6,488,H,TRUE,17
6,489,H,TRUE,17
6,519,H,TRUE,18
6,439,H,TRUE,15
6,437,H,TRUE,15
6,437,H,TRUE,15
6,433,H,TRUE,15
6,405,C,FALSE,14
6,374,H,TRUE,13
6,370,H,TRUE,13
6,371,H,TRUE,13
6,403,H,TRUE,14
6,342,C,FALSE,12
6,504,H,TRUE,17
6,505,H,TRUE,17
6,485,C,TRUE,17
6,472,C,FALSE,16
6,487,C,FALSE,17
6,519,H,FALSE,18
6,535,H,TRUE,18
6,506,C,FALSE,17
6,540,C,TRUE,18
6,404,H,TRUE,14
6,371,C,FALSE,13
6,402,H,FALSE,14
6,405,H,TRUE,14
6,119,C,FALSE,4
6,430,H,TRUE,15
6,400,C,FALSE,14
6,277,H,TRUE,10
6,249,C,FALSE,9
6,278,H,TRUE,10
6,472,H,TRUE,16
6,503,H,TRUE,17
6,442,C,FALSE,15
6,500,H,TRUE,17
6,504,H,TRUE,17
6,430,C,FALSE,15
6,461,C,TRUE,16
6,459,H,TRUE,16
6,460,H,TRUE,16
6,491,H,TRUE,17
6,491,C,FALSE,17
6,91,H,TRUE,4
6,62,C,FALSE,3
6,122,H,FALSE,5
6,523,H,FALSE,18
6,374,C,FALSE,13
6,528,C,FALSE,18
6,405,H,FALSE,14
6,469,C,FALSE,16
6,412,H,TRUE,14
6,406,H,TRUE,14
6,378,C,FALSE,13
6,500,H,FALSE,17
6,318,H,FALSE,11
6,349,H,FALSE,12
6,284,C,FALSE,10
6,506,H,TRUE,17
6,503,H,TRUE,17
6,475,C,FALSE,16
6,505,H,TRUE,17
6,535,H,TRUE,18
6,404,H,TRUE,14
6,405,H,TRUE,14
6,449,C,FALSE,15
6,375,C,FALSE,13
6,480,H,FALSE,16
6,526,C,FALSE,18
6,525,C,FALSE,18
6,313,H,TRUE,11
6,285,C,FALSE,10
6,314,H,TRUE,11
6,346,H,FALSE,12
6,346,H,FALSE,12
6,447,C,FALSE,15
6,409,C,FALSE,14
6,469,C,FALSE,16
6,405,H,TRUE,14
6,404,H,TRUE,14
6,373,H,TRUE,13
6,375,H,TRUE,13
6,345,C,FALSE,12
6,258,H,TRUE,9
6,194,C,FALSE,7
6,255,H,FALSE,9
6,255,H,FALSE,9
6,224,H,TRUE,8
6,370,H,TRUE,13
6,401,H,FALSE,14
6,311,H,TRUE,11
6,340,H,TRUE,12
6,281,C,FALSE,10
6,343,C,FALSE,12
6,344,H,TRUE,12
6,280,C,FALSE,10
6,341,H,TRUE,12
6,311,H,FALSE,11
6,340,H,TRUE,12
6,495,C,FALSE,17
6,526,H,FALSE,18
6,310,C,FALSE,11
6,430,H,TRUE,15
6,427,H,TRUE,15
6,460,H,TRUE,16
6,459,H,TRUE,16
6,398,C,FALSE,14
6,542,H,TRUE,19
6,539,H,TRUE,18
6,510,C,FALSE,17
6,417,H,TRUE,14
6,418,H,TRUE,14
6,415,H,TRUE,14
6,385,C,FALSE,13
6,452,H,FALSE,16
6,445,C,FALSE,15
6,432,H,FALSE,15
6,367,C,FALSE,13
6,399,H,TRUE,14
6,398,H,FALSE,14
6,504,C,FALSE,17
6,534,H,TRUE,18
6,532,H,TRUE,18
6,534,H,TRUE,18
6,532,H,TRUE,18
6,502,C,FALSE,17
6,535,H,TRUE,18
6,187,H,TRUE,7
6,159,C,FALSE,6
6,225,H,FALSE,8
6,193,H,TRUE,7
6,227,H,TRUE,8
6,441,C,FALSE,15
6,155,H,TRUE,6
6,93,C,FALSE,4
6,127,H,TRUE,5
6,126,H,FALSE,5
6,472,H,TRUE,16
6,471,C,TRUE,16
6,478,H,TRUE,16
6,444,H,FALSE,15
6,410,C,FALSE,14
6,251,H,TRUE,9
6,221,H,FALSE,8
6,250,H,TRUE,9
6,187,C,FALSE,7
6,412,H,FALSE,14
6,347,C,FALSE,12
6,379,H,TRUE,13
6,375,H,TRUE,13
6,495,C,FALSE,17
6,319,H,FALSE,11
6,286,C,FALSE,10
6,496,H,TRUE,17
6,463,C,FALSE,16
6,501,C,TRUE,17
6,524,H,TRUE,18
6,493,C,TRUE,17
6,496,C,FALSE,17
6,530,H,TRUE,18
6,524,H,TRUE,18
6,378,H,TRUE,13
6,349,C,FALSE,12
6,526,H,TRUE,18
6,526,H,TRUE,18
6,525,H,TRUE,18
6,497,C,FALSE,17
6,530,H,FALSE,18
6,467,C,FALSE,16
6,495,H,TRUE,17
