i,time,HHsize,HH,Type,has_hh,month
2,357,4,118,C,FALSE,12
2,363,3,120,C,FALSE,13
2,357,3,120,C,FALSE,12
2,264,3,126,H,TRUE,9
2,236,3,126,C,FALSE,8
2,263,3,126,H,TRUE,9
2,363,5,127,H,TRUE,13
2,296,5,127,C,FALSE,10
2,329,5,127,H,TRUE,11
2,351,5,127,H,TRUE,12
2,324,5,127,H,TRUE,11
2,323,6,138,H,TRUE,11
2,333,6,138,H,TRUE,12
2,354,6,138,H,TRUE,12
2,268,6,138,C,FALSE,9
2,352,6,138,H,TRUE,12
2,298,6,138,H,TRUE,10
2,293,6,149,C,FALSE,10
2,324,6,149,H,TRUE,11
2,325,6,149,H,TRUE,11
2,352,6,149,H,TRUE,12
2,324,6,149,H,TRUE,11
2,354,6,149,H,TRUE,12
2,292,4,159,H,TRUE,10
2,293,4,159,H,TRUE,10
2,322,4,159,H,TRUE,11
2,262,4,159,C,FALSE,9
2,266,6,163,C,FALSE,9
2,303,6,163,H,TRUE,11
2,299,6,163,H,TRUE,10
2,323,6,163,H,TRUE,11
2,328,6,163,H,TRUE,11
2,294,6,163,H,TRUE,10
2,308,5,191,H,TRUE,11
2,303,5,191,H,TRUE,11
2,310,5,191,H,TRUE,11
2,274,5,191,C,FALSE,10
2,307,5,191,H,TRUE,11
2,344,4,207,H,TRUE,12
2,315,4,207,C,FALSE,11
2,347,4,207,H,TRUE,12
2,346,4,207,H,TRUE,12
2,239,5,212,H,TRUE,8
2,238,5,212,H,TRUE,8
2,210,5,212,C,FALSE,7
2,240,5,212,H,TRUE,8
2,269,5,212,H,TRUE,9
2,294,4,215,H,TRUE,10
2,296,4,215,H,TRUE,10
2,296,4,215,H,TRUE,10
2,266,4,215,C,FALSE,9
3,27,4,1,NA,FALSE,1
3,57,4,1,H,TRUE,2
3,85,4,1,H,TRUE,3
3,61,4,1,H,TRUE,3
3,211,6,4,H,TRUE,8
3,247,6,4,H,TRUE,9
3,182,6,4,H,TRUE,7
3,153,6,4,C,FALSE,6
3,188,6,4,H,TRUE,7
3,179,6,4,H,TRUE,6
3,343,3,8,C,FALSE,12
3,332,5,10,H,TRUE,12
3,343,5,10,H,TRUE,12
3,307,5,10,C,FALSE,11
3,336,5,10,H,TRUE,12
3,342,6,27,H,TRUE,12
3,309,6,27,C,FALSE,11
3,339,6,27,H,TRUE,12
3,341,6,27,H,TRUE,12
3,340,6,27,H,TRUE,12
3,337,5,44,H,TRUE,12
3,303,5,44,C,FALSE,11
3,330,5,44,H,TRUE,11
3,336,5,44,H,TRUE,12
3,333,5,44,H,TRUE,12
3,306,5,68,H,TRUE,11
3,278,5,68,C,FALSE,10
3,306,5,68,H,TRUE,11
3,311,5,68,H,TRUE,11
3,306,5,68,H,TRUE,11
3,229,3,69,C,FALSE,8
3,254,3,69,H,TRUE,9
3,255,3,69,H,TRUE,9
3,204,5,74,H,TRUE,7
3,201,5,74,H,TRUE,7
3,169,5,74,C,FALSE,6
3,200,5,74,H,TRUE,7
3,199,5,74,H,TRUE,7
3,336,6,77,H,TRUE,12
3,363,6,77,H,TRUE,13
3,357,6,77,H,TRUE,12
3,332,6,77,H,TRUE,12
3,303,6,77,C,FALSE,11
3,360,6,77,H,TRUE,12
3,274,3,81,C,FALSE,10
3,305,3,81,H,TRUE,11
3,305,3,81,H,TRUE,11
3,235,3,82,C,FALSE,8
3,264,3,82,H,TRUE,9
3,263,3,82,H,TRUE,9
3,200,3,106,H,TRUE,7
3,172,3,106,C,FALSE,6
3,204,3,106,H,TRUE,7
3,364,4,114,H,TRUE,13
3,335,4,114,C,FALSE,12
3,348,3,118,C,FALSE,12
3,275,3,119,H,TRUE,10
3,274,3,119,H,TRUE,10
3,244,3,119,C,FALSE,9
3,235,4,122,C,FALSE,8
3,266,4,122,H,TRUE,9
3,267,4,122,H,TRUE,9
3,269,4,122,H,TRUE,9
3,88,3,126,C,FALSE,3
3,121,3,126,H,TRUE,5
3,118,3,126,H,TRUE,4
3,203,4,132,H,TRUE,7
3,173,4,132,C,FALSE,6
3,205,4,132,H,TRUE,7
3,199,4,132,H,TRUE,7
3,335,3,161,C,FALSE,12
3,339,4,164,H,TRUE,12
3,339,4,164,H,TRUE,12
3,334,4,164,H,TRUE,12
3,305,4,164,C,FALSE,11
3,273,5,170,H,TRUE,10
3,275,5,170,H,TRUE,10
3,276,5,170,H,TRUE,10
3,242,5,170,C,FALSE,9
3,345,4,171,C,FALSE,12
3,216,6,174,H,TRUE,8
3,183,6,174,C,FALSE,7
3,241,6,174,H,TRUE,9
3,214,6,174,H,TRUE,8
3,251,6,174,H,TRUE,9
3,246,6,174,H,TRUE,9
3,210,3,176,H,TRUE,7
3,184,3,176,C,FALSE,7
3,210,3,176,H,TRUE,7
3,119,5,177,H,TRUE,4
3,116,5,177,H,TRUE,4
3,147,5,177,H,TRUE,5
3,91,5,177,C,FALSE,4
3,122,5,177,H,TRUE,5
3,328,4,179,H,TRUE,11
3,352,4,179,H,TRUE,12
3,324,4,179,H,TRUE,11
3,295,4,179,C,FALSE,10
3,319,5,197,H,TRUE,11
3,287,5,197,C,FALSE,10
3,315,5,197,H,TRUE,11
3,314,5,197,H,TRUE,11
3,342,5,197,H,TRUE,12
3,142,6,201,H,TRUE,5
3,113,6,201,C,FALSE,4
3,141,6,201,H,TRUE,5
3,142,6,201,H,TRUE,5
3,167,6,201,H,TRUE,6
3,141,6,201,H,TRUE,5
3,362,6,218,C,FALSE,13
3,294,6,219,H,TRUE,10
3,267,6,219,H,TRUE,9
3,298,6,219,H,TRUE,10
3,241,6,219,C,FALSE,9
3,268,6,219,H,TRUE,9
3,273,6,219,H,TRUE,10
4,29,4,1,NA,FALSE,1
4,58,4,1,H,TRUE,2
4,61,4,1,H,TRUE,3
4,87,4,1,H,TRUE,3
4,272,6,7,H,TRUE,10
4,242,6,7,C,FALSE,9
4,274,6,7,H,TRUE,10
4,299,6,7,H,TRUE,10
4,303,6,7,H,TRUE,11
4,304,6,7,H,TRUE,11
4,297,6,12,H,TRUE,10
4,268,6,12,C,FALSE,9
4,302,6,12,H,TRUE,11
4,304,6,12,H,TRUE,11
4,328,6,12,H,TRUE,11
4,296,6,12,H,TRUE,10
4,213,3,32,H,TRUE,8
4,208,3,32,H,TRUE,7
4,181,3,32,C,FALSE,7
4,240,3,121,H,TRUE,8
4,212,3,121,C,FALSE,8
4,239,3,121,H,TRUE,8
4,177,6,142,H,TRUE,6
4,145,6,142,H,TRUE,5
4,150,6,142,H,TRUE,5
4,116,6,142,C,FALSE,4
4,146,6,142,H,TRUE,5
4,178,6,142,H,TRUE,6
5,28,3,1,NA,FALSE,1
5,55,3,1,H,TRUE,2
5,86,3,1,H,TRUE,3
5,119,6,128,H,TRUE,4
5,60,6,128,C,FALSE,2
5,115,6,128,H,TRUE,4
5,119,6,128,H,TRUE,4
5,89,6,128,H,TRUE,3
5,86,6,128,H,TRUE,3
6,29,5,1,NA,FALSE,1
6,58,5,1,H,TRUE,2
6,56,5,1,H,TRUE,2
6,62,5,1,H,TRUE,3
6,60,5,1,H,TRUE,2
6,275,3,3,H,TRUE,10
6,273,3,3,H,TRUE,10
6,243,3,3,C,FALSE,9
6,351,4,5,H,TRUE,12
6,321,4,5,C,FALSE,11
6,345,4,5,H,TRUE,12
6,358,4,5,H,TRUE,12
6,179,4,8,C,FALSE,6
6,216,4,8,H,TRUE,8
6,213,4,8,H,TRUE,8
6,212,4,8,H,TRUE,8
6,346,5,17,C,FALSE,12
6,292,6,19,C,FALSE,10
6,322,6,19,H,TRUE,11
6,320,6,19,H,TRUE,11
6,319,6,19,H,TRUE,11
6,355,6,19,H,TRUE,12
6,324,6,19,H,TRUE,11
6,155,6,26,H,TRUE,6
6,156,6,26,H,TRUE,6
6,181,6,26,H,TRUE,7
6,189,6,26,H,TRUE,7
6,125,6,26,C,FALSE,5
6,182,6,26,H,TRUE,7
6,233,3,53,C,FALSE,8
6,258,3,53,H,TRUE,9
6,262,3,53,H,TRUE,9
6,157,4,61,C,FALSE,6
6,190,4,61,H,TRUE,7
6,187,4,61,H,TRUE,7
6,214,4,61,H,TRUE,8
6,358,3,71,C,FALSE,12
6,351,5,79,C,FALSE,12
6,293,6,86,C,FALSE,10
6,323,6,86,H,TRUE,11
6,325,6,86,H,TRUE,11
6,326,6,86,H,TRUE,11
6,348,6,86,H,TRUE,12
6,323,6,86,H,TRUE,11
6,352,3,92,C,FALSE,12
6,298,3,103,C,FALSE,10
6,324,3,103,H,TRUE,11
6,326,3,103,H,TRUE,11
6,291,3,104,H,TRUE,10
6,262,3,104,C,FALSE,9
6,295,3,104,H,TRUE,10
6,296,6,108,C,FALSE,10
6,350,6,108,H,TRUE,12
6,324,6,108,H,TRUE,11
6,324,6,108,H,TRUE,11
6,322,6,108,H,TRUE,11
6,354,6,108,H,TRUE,12
6,334,6,110,H,TRUE,12
6,330,6,110,H,TRUE,11
6,346,6,110,H,TRUE,12
6,315,6,110,C,TRUE,11
6,331,6,110,H,TRUE,12
6,302,6,110,C,FALSE,11
6,349,4,121,C,FALSE,12
6,355,5,122,C,FALSE,12
6,266,6,126,H,TRUE,9
6,268,6,126,H,TRUE,9
6,258,6,126,H,TRUE,9
6,230,6,126,C,FALSE,8
6,260,6,126,H,TRUE,9
6,264,6,126,H,TRUE,9
6,144,5,135,H,TRUE,5
6,143,5,135,H,TRUE,5
6,151,5,135,H,TRUE,6
6,115,5,135,C,FALSE,4
6,139,5,135,H,TRUE,5
6,201,6,138,H,TRUE,7
6,169,6,138,C,FALSE,6
6,231,6,138,H,TRUE,8
6,204,6,138,H,TRUE,7
6,228,6,138,H,TRUE,8
6,234,6,138,H,TRUE,8
6,351,6,143,C,FALSE,12
6,285,5,145,H,TRUE,10
6,284,5,145,H,TRUE,10
6,256,5,145,C,FALSE,9
6,281,5,145,H,TRUE,10
6,284,5,145,H,TRUE,10
6,238,6,147,H,TRUE,8
6,239,6,147,H,TRUE,8
6,238,6,147,H,TRUE,8
6,239,6,147,H,TRUE,8
6,210,6,147,C,FALSE,7
6,241,6,147,H,TRUE,9
6,213,4,150,H,TRUE,8
6,208,4,150,H,TRUE,7
6,241,4,150,H,TRUE,9
6,179,4,150,C,FALSE,6
6,353,4,153,C,FALSE,12
6,175,5,154,H,TRUE,6
6,174,5,154,H,TRUE,6
6,178,5,154,H,TRUE,6
6,145,5,154,C,FALSE,5
6,175,5,154,H,TRUE,6
6,260,6,157,H,TRUE,9
6,233,6,157,H,TRUE,8
6,235,6,157,H,TRUE,8
6,262,6,157,H,TRUE,9
6,263,6,157,H,TRUE,9
6,206,6,157,C,FALSE,7
6,348,3,164,C,FALSE,12
6,356,4,166,C,FALSE,12
6,321,6,167,C,FALSE,11
6,352,6,167,H,TRUE,12
6,350,6,167,H,TRUE,12
6,351,6,167,H,TRUE,12
6,351,6,167,H,TRUE,12
6,351,6,167,H,TRUE,12
6,91,6,171,C,FALSE,4
6,120,6,171,H,TRUE,4
6,119,6,171,H,TRUE,4
6,149,6,171,H,TRUE,5
6,151,6,171,H,TRUE,6
6,122,6,171,H,TRUE,5
6,268,4,178,C,FALSE,9
6,95,5,180,H,TRUE,4
6,92,5,180,H,TRUE,4
6,125,5,180,H,TRUE,5
6,61,5,180,C,FALSE,3
6,92,5,180,H,TRUE,4
6,261,6,187,C,FALSE,9
6,290,6,187,H,TRUE,10
6,325,6,187,H,TRUE,11
6,324,6,187,H,TRUE,11
6,322,6,187,H,TRUE,11
6,291,6,187,H,TRUE,10
6,83,6,189,H,TRUE,3
6,89,6,189,H,TRUE,3
6,118,6,189,H,TRUE,4
6,58,6,189,C,FALSE,2
6,114,6,189,H,TRUE,4
6,91,6,189,H,TRUE,4
6,321,6,190,H,TRUE,11
6,289,6,190,C,FALSE,10
6,323,6,190,H,TRUE,11
6,319,6,190,H,TRUE,11
6,318,6,190,H,TRUE,11
6,319,6,190,H,TRUE,11
6,364,3,194,H,TRUE,13
6,357,3,194,H,TRUE,12
6,330,3,194,C,FALSE,11
6,247,6,210,C,FALSE,9
6,306,6,210,H,TRUE,11
6,275,6,210,H,TRUE,10
6,277,6,210,H,TRUE,10
6,305,6,210,H,TRUE,11
6,277,6,210,H,TRUE,10
6,321,5,219,H,TRUE,11
6,292,5,219,H,TRUE,10
6,257,5,219,C,FALSE,9
6,289,5,219,H,TRUE,10
6,322,5,219,H,TRUE,11
6,350,6,223,H,TRUE,12
6,342,6,223,H,TRUE,12
6,287,6,223,C,FALSE,10
6,318,6,223,H,TRUE,11
6,319,6,223,H,TRUE,11
6,321,6,223,H,TRUE,11
7,28,5,1,NA,FALSE,1
7,55,5,1,H,TRUE,2
7,62,5,1,H,TRUE,3
7,90,5,1,H,TRUE,3
7,60,5,1,H,TRUE,2
7,126,5,65,H,TRUE,5
7,124,5,65,H,TRUE,5
7,152,5,65,H,TRUE,6
7,93,5,65,C,FALSE,4
7,124,5,65,H,TRUE,5
8,29,4,1,NA,FALSE,1
8,67,4,1,H,TRUE,3
8,56,4,1,H,TRUE,2
8,57,4,1,H,TRUE,2
9,28,6,1,NA,FALSE,1
9,64,6,1,H,TRUE,3
9,94,6,1,H,TRUE,4
9,61,6,1,H,TRUE,3
9,90,6,1,H,TRUE,3
9,60,6,1,H,TRUE,2
9,282,5,11,H,TRUE,10
9,310,5,11,H,TRUE,11
9,305,5,11,H,TRUE,11
9,248,5,11,C,FALSE,9
9,279,5,11,H,TRUE,10
9,273,5,13,H,TRUE,10
9,304,5,13,H,TRUE,11
9,302,5,13,H,TRUE,11
9,243,5,13,C,FALSE,9
9,275,5,13,H,TRUE,10
9,281,3,14,C,FALSE,10
9,311,3,14,H,TRUE,11
9,308,3,14,H,TRUE,11
9,333,5,19,H,TRUE,12
9,310,5,19,C,TRUE,11
9,302,5,19,C,FALSE,11
9,335,5,19,H,TRUE,12
9,330,5,19,H,TRUE,11
9,215,3,22,C,TRUE,8
9,189,3,22,C,FALSE,7
9,215,3,22,H,TRUE,8
9,364,6,26,H,TRUE,13
9,336,6,26,C,FALSE,12
9,363,6,26,H,TRUE,13
9,188,5,30,C,FALSE,7
9,216,5,30,H,TRUE,8
9,219,5,30,H,TRUE,8
9,215,5,30,H,TRUE,8
9,221,5,30,H,TRUE,8
9,363,3,36,C,FALSE,13
9,344,4,45,H,TRUE,12
9,316,4,45,C,FALSE,11
9,344,4,45,H,TRUE,12
9,351,6,52,C,FALSE,12
9,177,6,53,H,TRUE,6
9,156,6,53,H,TRUE,6
9,151,6,53,H,TRUE,6
9,177,6,53,H,TRUE,6
9,153,6,53,H,TRUE,6
9,124,6,53,C,FALSE,5
9,124,4,64,H,TRUE,5
9,89,4,64,C,FALSE,3
9,121,4,64,H,TRUE,5
9,153,4,64,H,TRUE,6
9,223,6,69,C,FALSE,8
9,284,6,69,H,TRUE,10
9,285,6,69,H,TRUE,10
9,253,6,69,H,TRUE,9
9,256,6,69,H,TRUE,9
9,318,6,69,H,TRUE,11
9,270,4,77,C,FALSE,9
9,298,4,77,H,TRUE,10
9,300,4,77,H,TRUE,10
9,327,4,77,H,TRUE,11
9,155,6,82,C,FALSE,6
9,191,6,82,H,TRUE,7
9,214,6,82,H,TRUE,8
9,188,6,82,H,TRUE,7
9,182,6,82,H,TRUE,7
9,190,6,82,H,TRUE,7
9,239,5,95,C,FALSE,8
9,269,5,95,H,TRUE,9
9,269,5,95,H,TRUE,9
9,267,5,95,H,TRUE,9
9,271,5,95,H,TRUE,10
9,212,3,96,C,FALSE,8
9,242,3,96,H,TRUE,9
9,238,3,96,H,TRUE,8
9,152,5,97,H,TRUE,6
9,183,5,97,H,TRUE,7
9,122,5,97,C,FALSE,5
9,154,5,97,H,TRUE,6
9,153,5,97,H,TRUE,6
9,336,3,101,H,TRUE,12
9,336,3,101,H,TRUE,12
9,308,3,101,C,FALSE,11
9,304,6,103,H,TRUE,11
9,303,6,103,H,TRUE,11
9,301,6,103,H,TRUE,11
9,270,6,103,C,FALSE,9
9,301,6,103,H,TRUE,11
9,301,6,103,H,TRUE,11
9,306,5,105,H,TRUE,11
9,307,5,105,H,TRUE,11
9,338,5,105,H,TRUE,12
9,334,5,105,H,TRUE,12
9,276,5,105,C,FALSE,10
9,212,6,118,H,TRUE,8
9,244,6,118,H,TRUE,9
9,215,6,118,H,TRUE,8
9,215,6,118,H,TRUE,8
9,182,6,118,C,FALSE,7
9,214,6,118,H,TRUE,8
9,267,3,121,C,FALSE,9
9,294,3,121,H,TRUE,10
9,300,3,121,H,TRUE,10
9,244,4,127,H,TRUE,9
9,240,4,127,H,TRUE,8
9,211,4,127,C,FALSE,8
9,269,4,127,H,TRUE,9
9,272,4,129,H,TRUE,10
9,271,4,129,H,TRUE,10
9,273,4,129,H,TRUE,10
9,245,4,129,C,FALSE,9
9,359,4,133,C,FALSE,12
9,190,5,138,H,TRUE,7
9,186,5,138,H,TRUE,7
9,158,5,138,C,FALSE,6
9,187,5,138,H,TRUE,7
9,190,5,138,H,TRUE,7
9,273,4,145,C,FALSE,10
9,281,4,145,C,TRUE,10
9,332,4,145,H,TRUE,12
9,302,4,145,H,TRUE,11
9,248,6,159,H,TRUE,9
9,251,6,159,H,TRUE,9
9,249,6,159,H,TRUE,9
9,246,6,159,H,TRUE,9
9,272,6,159,H,TRUE,10
9,219,6,159,C,FALSE,8
9,273,3,160,H,TRUE,10
9,239,3,160,C,FALSE,8
9,272,3,160,H,TRUE,10
9,238,4,163,H,TRUE,8
9,209,4,163,C,FALSE,7
9,246,4,163,H,TRUE,9
9,235,4,163,H,TRUE,8
9,339,4,166,C,FALSE,12
9,321,4,170,H,TRUE,11
9,289,4,170,C,FALSE,10
9,319,4,170,H,TRUE,11
9,319,4,170,H,TRUE,11
9,147,5,171,H,TRUE,5
9,151,5,171,H,TRUE,6
9,156,5,171,H,TRUE,6
9,145,5,171,H,TRUE,5
9,120,5,171,C,FALSE,4
9,273,5,181,H,TRUE,10
9,295,5,181,H,TRUE,10
9,238,5,181,C,FALSE,8
9,269,5,181,H,TRUE,9
9,266,5,181,H,TRUE,9
9,237,3,189,H,TRUE,8
9,238,3,189,H,TRUE,8
9,212,3,189,C,FALSE,8
9,248,5,192,H,TRUE,9
9,282,5,192,H,TRUE,10
9,311,5,192,H,TRUE,11
9,218,5,192,C,FALSE,8
9,250,5,192,H,TRUE,9
9,257,3,195,C,FALSE,9
9,287,3,195,H,TRUE,10
9,289,3,195,H,TRUE,10
9,122,6,199,C,FALSE,5
9,155,6,199,H,TRUE,6
9,148,6,199,H,TRUE,5
9,182,6,199,H,TRUE,7
9,176,6,199,H,TRUE,6
9,181,6,199,H,TRUE,7
9,177,3,204,H,TRUE,6
9,150,3,204,C,FALSE,5
9,176,3,204,H,TRUE,6
9,161,4,208,C,FALSE,6
9,219,4,208,H,TRUE,8
9,193,4,208,H,TRUE,7
9,195,4,208,H,TRUE,7
9,350,4,209,C,FALSE,12
9,334,4,211,H,TRUE,12
9,305,4,211,C,FALSE,11
9,358,6,218,H,TRUE,12
9,360,6,218,H,TRUE,12
9,363,6,218,H,TRUE,13
9,332,6,218,C,FALSE,12
9,332,6,218,C,FALSE,12
9,357,6,218,H,TRUE,12
9,269,5,225,H,TRUE,9
9,210,5,225,C,FALSE,7
9,242,5,225,H,TRUE,9
9,237,5,225,H,TRUE,8
9,240,5,225,H,TRUE,8
9,306,5,227,H,TRUE,11
9,337,5,227,H,TRUE,12
9,275,5,227,C,FALSE,10
9,306,5,227,H,TRUE,11
9,308,5,227,C,TRUE,11
10,29,3,1,NA,FALSE,1
10,56,3,1,H,TRUE,2
10,88,3,1,H,TRUE,3
10,207,6,2,H,TRUE,7
10,238,6,2,H,TRUE,8
10,181,6,2,C,FALSE,7
10,235,6,2,H,TRUE,8
10,209,6,2,H,TRUE,7
10,212,6,2,H,TRUE,8
10,271,4,6,C,FALSE,10
10,306,4,6,H,TRUE,11
10,298,4,6,H,TRUE,10
10,301,4,6,H,TRUE,11
10,86,5,10,H,TRUE,3
10,87,5,10,H,TRUE,3
10,92,5,10,H,TRUE,4
10,58,5,10,C,FALSE,2
10,91,5,10,H,TRUE,4
10,316,3,12,H,TRUE,11
10,316,3,12,H,TRUE,11
10,287,3,12,C,FALSE,10
10,328,4,27,H,TRUE,11
10,325,4,27,H,TRUE,11
10,294,4,27,C,FALSE,10
10,320,4,27,H,TRUE,11
10,237,6,30,H,TRUE,8
10,269,6,30,H,TRUE,9
10,235,6,30,H,TRUE,8
10,236,6,30,H,TRUE,8
10,209,6,30,C,FALSE,7
10,263,6,30,H,TRUE,9
10,203,3,32,C,FALSE,7
10,228,3,32,H,TRUE,8
10,232,3,32,H,TRUE,8
10,269,5,33,C,FALSE,9
10,331,5,33,H,TRUE,12
10,330,5,33,H,TRUE,11
10,300,5,33,H,TRUE,10
10,328,5,33,H,TRUE,11
10,237,5,34,H,TRUE,8
10,179,5,34,C,FALSE,6
10,204,5,34,H,TRUE,7
10,233,5,34,H,TRUE,8
10,208,5,34,H,TRUE,7
10,167,5,52,H,TRUE,6
10,170,5,52,H,TRUE,6
10,142,5,52,C,FALSE,5
10,200,5,52,H,TRUE,7
10,172,5,52,H,TRUE,6
10,356,5,60,H,TRUE,12
10,325,5,60,C,FALSE,11
10,356,5,60,H,TRUE,12
10,294,5,68,H,TRUE,10
10,298,5,68,H,TRUE,10
10,269,5,68,C,FALSE,9
10,295,5,68,H,TRUE,10
10,321,5,68,H,TRUE,11
10,232,6,77,H,TRUE,8
10,232,6,77,H,TRUE,8
10,201,6,77,C,FALSE,7
10,232,6,77,H,TRUE,8
10,227,6,77,H,TRUE,8
10,232,6,77,H,TRUE,8
10,148,5,83,H,TRUE,5
10,178,5,83,H,TRUE,6
10,149,5,83,H,TRUE,5
10,151,5,83,H,TRUE,6
10,122,5,83,C,FALSE,5
10,350,6,84,H,TRUE,12
10,341,6,84,H,TRUE,12
10,317,6,84,H,TRUE,11
10,286,6,84,C,FALSE,10
10,347,6,84,H,TRUE,12
10,314,6,84,H,TRUE,11
10,343,5,101,C,FALSE,12
10,351,3,107,C,FALSE,12
10,295,5,114,H,TRUE,10
10,268,5,114,H,TRUE,9
10,263,5,114,H,TRUE,9
10,234,5,114,C,FALSE,8
10,261,5,114,H,TRUE,9
10,284,5,120,H,TRUE,10
10,274,5,120,H,TRUE,10
10,280,5,120,H,TRUE,10
10,277,5,120,H,TRUE,10
10,248,5,120,C,FALSE,9
10,151,6,125,H,TRUE,6
10,143,6,125,H,TRUE,5
10,145,6,125,H,TRUE,5
10,116,6,125,C,FALSE,4
10,141,6,125,H,TRUE,5
10,150,6,125,H,TRUE,5
10,335,5,131,C,FALSE,12
10,340,6,132,H,TRUE,12
10,341,6,132,H,TRUE,12
10,339,6,132,H,TRUE,12
10,310,6,132,C,FALSE,11
10,343,4,141,C,FALSE,12
10,147,6,146,H,TRUE,5
10,148,6,146,H,TRUE,5
10,118,6,146,C,FALSE,4
10,148,6,146,H,TRUE,5
10,175,6,146,H,TRUE,6
10,152,6,146,H,TRUE,6
10,203,5,174,C,FALSE,7
10,235,5,174,H,TRUE,8
10,232,5,174,H,TRUE,8
10,235,5,174,H,TRUE,8
10,231,5,174,H,TRUE,8
10,288,6,180,H,TRUE,10
10,289,6,180,H,TRUE,10
10,287,6,180,H,TRUE,10
10,230,6,180,C,FALSE,8
10,257,6,180,H,TRUE,9
10,259,6,180,H,TRUE,9
10,301,6,203,H,TRUE,11
10,301,6,203,H,TRUE,11
10,292,6,203,H,TRUE,10
10,296,6,203,H,TRUE,10
10,320,6,203,H,TRUE,11
10,267,6,203,C,FALSE,9
10,115,5,211,C,FALSE,4
10,176,5,211,H,TRUE,6
10,148,5,211,H,TRUE,5
10,143,5,211,H,TRUE,5
10,175,5,211,H,TRUE,6
10,364,5,214,H,TRUE,13
10,337,5,214,C,FALSE,12
10,355,5,216,C,FALSE,12
10,209,4,217,H,TRUE,7
10,175,4,217,C,FALSE,6
10,241,4,217,H,TRUE,9
10,237,4,217,H,TRUE,8
10,295,6,219,H,TRUE,10
