"ID","SIZE","HH","TYPE","TIME","S_num","I_num"
1,5,1,"0",37,4,1
2,5,1,NA,NA,NA,0
3,5,1,"H",99,2,0
4,5,1,"C",178,1,0
5,5,1,"H",67,3,1
6,3,2,NA,NA,NA,0
7,3,2,NA,NA,NA,0
8,3,2,"C",NA,NA,0
9,6,3,"H",88,1,1
10,6,3,"H",104,0,0
11,6,3,"H",116,0,0
12,6,3,"C",67,5,4
13,6,3,"H",134,0,0
14,6,3,"H",126,0,0
15,3,4,"H",158,1,0
16,3,4,NA,NA,NA,0
17,3,4,"C",135,2,1
18,5,5,"C",316,1,0
19,5,5,"C",245,4,0
20,5,5,"H",330,1,0
21,5,5,"C",290,2,1
22,5,5,NA,NA,NA,0
23,4,6,NA,NA,NA,0
24,4,6,"C",193,3,1
25,4,6,"H",222,2,0
26,4,6,"C",365,1,0
27,3,7,NA,NA,NA,0
28,3,7,"H",277,1,0
29,3,7,"C",248,2,1
30,4,8,"C",315,1,0
31,4,8,"C",323,1,0
32,4,8,"C",353,1,0
33,4,8,NA,NA,NA,0
34,3,9,"C",130,2,0
35,3,9,"C",268,1,0
36,3,9,"C",297,0,0
37,6,10,"C",NA,NA,0
38,6,10,NA,NA,NA,0
39,6,10,NA,NA,NA,0
40,6,10,NA,NA,NA,0
41,6,10,NA,NA,NA,0
42,6,10,NA,NA,NA,0
43,6,11,NA,NA,NA,0
44,6,11,"C",358,2,1
45,6,11,"H",255,3,0
46,6,11,"H",NA,NA,0
47,6,11,"C",232,5,2
48,6,11,"H",265,3,0
49,3,12,"C",NA,NA,0
50,3,12,"C",293,2,1
51,3,12,"H",321,1,0
52,3,13,NA,NA,NA,0
53,3,13,"C",151,2,1
54,3,13,"H",170,1,0
55,6,14,"H",338,0,0
56,6,14,"C",283,0,0
57,6,14,"H",241,3,0
58,6,14,"H",304,0,0
59,6,14,"H",267,2,2
60,6,14,"C",220,5,2
61,5,15,"C",263,1,1
62,5,15,"C",155,4,1
63,5,15,"H",230,1,0
64,5,15,"H",284,0,0
65,5,15,"H",182,3,1
66,6,16,"H",292,1,0
67,6,16,"C",318,1,0
68,6,16,NA,NA,NA,0
69,6,16,"H",290,1,0
70,6,16,"H",285,1,0
71,6,16,"C",250,5,3
72,6,17,"H",NA,NA,0
73,6,17,"C",322,3,2
74,6,17,"H",353,1,1
75,6,17,"C",321,3,0
76,6,17,"C",173,5,0
77,6,17,"H",352,1,0
78,6,18,"H",307,2,1
79,6,18,"H",325,1,0
80,6,18,NA,NA,NA,0
81,6,18,"C",263,5,2
82,6,18,"H",352,1,0
83,6,18,"H",292,3,1
84,3,19,"H",297,1,0
85,3,19,"C",251,2,1
86,3,19,"C",325,0,0
87,6,20,"C",304,4,2
88,6,20,"C",320,2,1
89,6,20,"H",356,1,0
90,6,20,NA,NA,NA,0
91,6,20,"H",342,1,0
92,6,20,"H",332,1,0
93,4,21,NA,NA,NA,0
94,4,21,NA,NA,NA,0
95,4,21,"H",NA,NA,0
96,4,21,"C",352,3,1
97,4,22,"H",232,0,0
98,4,22,"C",142,3,1
99,4,22,"H",197,2,2
100,4,22,"H",236,0,0
101,3,23,"C",308,1,0
102,3,23,"C",316,1,0
103,3,23,NA,NA,NA,0
104,4,24,"H",264,1,0
105,4,24,"C",272,1,0
106,4,24,"C",217,3,1
107,4,24,NA,NA,NA,0
108,3,25,NA,NA,NA,0
109,3,25,"C",176,2,0
110,3,25,NA,NA,NA,0
111,5,26,NA,NA,NA,0
112,5,26,"C",100,4,0
113,5,26,"C",334,3,1
114,5,26,"C",NA,NA,0
115,5,26,"H",NA,NA,0
116,5,27,"H",149,3,1
117,5,27,"H",210,2,1
118,5,27,"H",234,1,0
119,5,27,"C",119,4,1
120,5,27,"C",359,0,0
121,3,28,"C",358,0,0
122,3,28,"C",362,0,0
123,3,28,"C",NA,NA,0
124,5,29,"C",219,3,0
125,5,29,"H",314,0,0
126,5,29,"C",252,2,0
127,5,29,"C",288,1,1
128,5,29,"C",261,2,0
129,6,30,"C",310,3,2
130,6,30,"C",269,5,1
131,6,30,"H",340,0,0
132,6,30,"H",342,0,0
133,6,30,"H",347,0,0
134,6,30,"H",321,1,1
135,5,31,NA,NA,NA,0
136,5,31,NA,NA,NA,0
137,5,31,"C",291,4,0
138,5,31,NA,NA,NA,0
139,5,31,NA,NA,NA,0
140,5,32,"C",324,1,0
141,5,32,"H",297,3,1
142,5,32,"C",280,4,1
143,5,32,NA,NA,NA,0
144,5,32,"H",337,1,0
145,6,33,"C",358,1,0
146,6,33,"H",NA,NA,0
147,6,33,NA,NA,NA,0
148,6,33,"H",357,1,0
149,6,33,"H",325,4,2
150,6,33,"C",293,5,1
151,4,34,"C",NA,NA,0
152,4,34,"C",328,3,0
153,4,34,NA,NA,NA,0
154,4,34,NA,NA,NA,0
155,5,35,"C",125,4,1
156,5,35,"H",172,3,1
157,5,35,"H",192,2,1
158,5,35,"H",216,1,0
159,5,35,NA,NA,NA,0
160,5,36,"H",NA,NA,0
161,5,36,NA,NA,NA,0
162,5,36,"H",361,1,0
163,5,36,"C",NA,NA,0
164,5,36,"C",339,4,2
165,3,37,"C",202,2,1
166,3,37,"H",268,0,0
167,3,37,"H",216,1,1
168,5,38,NA,NA,NA,0
169,5,38,NA,NA,NA,0
170,5,38,"C",NA,NA,0
171,5,38,NA,NA,NA,0
172,5,38,NA,NA,NA,0
173,6,39,NA,NA,NA,0
174,6,39,NA,NA,NA,0
175,6,39,NA,NA,NA,0
176,6,39,NA,NA,NA,0
177,6,39,NA,NA,NA,0
178,6,39,"C",333,5,0
179,5,40,"H",322,0,0
180,5,40,"H",274,2,2
181,5,40,"H",333,0,0
182,5,40,"C",247,4,2
183,5,40,"H",272,2,0
184,3,41,"C",197,1,0
185,3,41,NA,NA,NA,0
186,3,41,"C",200,1,0
187,4,42,"C",301,2,1
188,4,42,"C",309,1,0
189,4,42,"H",336,1,1
190,4,42,"H",NA,NA,0
191,4,43,"H",332,2,1
192,4,43,"H",NA,NA,0
193,4,43,"C",298,3,1
194,4,43,NA,NA,NA,0
195,4,44,"H",352,0,0
196,4,44,"C",330,1,1
197,4,44,"C",336,1,0
198,4,44,"C",278,3,0
199,6,45,NA,NA,NA,0
200,6,45,NA,NA,NA,0
201,6,45,"C",247,5,1
202,6,45,NA,NA,NA,0
203,6,45,"H",308,3,0
204,6,45,"H",274,4,1
205,4,46,"C",198,2,0
206,4,46,NA,NA,NA,0
207,4,46,"C",157,3,0
208,4,46,"C",239,1,0
209,5,47,"H",318,3,2
210,5,47,NA,NA,NA,0
211,5,47,"H",364,1,0
212,5,47,"C",289,4,1
213,5,47,"H",361,1,0
214,5,48,"H",329,2,0
215,5,48,NA,NA,NA,0
216,5,48,"C",296,3,1
217,5,48,NA,NA,NA,0
218,5,48,"C",194,4,0
219,4,49,NA,NA,NA,0
220,4,49,"H",285,2,0
221,4,49,"C",266,3,1
222,4,49,NA,NA,NA,0
223,6,50,"H",334,0,0
224,6,50,"H",299,1,1
225,6,50,"H",359,0,0
226,6,50,"H",282,1,0
227,6,50,"C",252,4,2
228,6,50,"C",274,2,1
229,5,51,"C",248,4,0
230,5,51,"C",305,3,0
231,5,51,NA,NA,NA,0
232,5,51,NA,NA,NA,0
233,5,51,NA,NA,NA,0
234,3,52,NA,NA,NA,0
235,3,52,NA,NA,NA,0
236,3,52,NA,NA,NA,0
237,3,53,"C",343,2,0
238,3,53,NA,NA,NA,0
239,3,53,"C",NA,NA,0
240,5,54,"C",217,4,3
241,5,54,"H",257,1,1
242,5,54,"H",300,0,0
243,5,54,"H",271,0,0
244,5,54,"H",254,1,0
245,6,55,"H",278,1,0
246,6,55,"H",287,1,0
247,6,55,"HC",269,1,0
248,6,55,NA,NA,NA,0
249,6,55,"C",238,5,4
250,6,55,"H",250,1,0
251,4,56,"H",341,1,1
252,4,56,"C",289,2,1
253,4,56,"H",NA,NA,0
254,4,56,"C",296,1,0
255,3,57,"C",330,0,0
256,3,57,"C",329,0,0
257,3,57,"C",224,2,0
258,4,58,NA,NA,NA,0
259,4,58,NA,NA,NA,0
260,4,58,NA,NA,NA,0
261,4,58,NA,NA,NA,0
262,5,59,"C",210,4,1
263,5,59,NA,NA,NA,0
264,5,59,"H",233,3,1
265,5,59,"H",272,2,0
266,5,59,NA,NA,NA,0
267,6,60,"H",304,3,0
268,6,60,NA,NA,NA,0
269,6,60,"C",253,3,0
270,6,60,"C",NA,NA,0
271,6,60,"C",252,4,1
272,6,60,NA,NA,NA,0
273,4,61,"C",215,2,1
274,4,61,NA,NA,NA,0
275,4,61,"H",249,1,0
276,4,61,"C",224,1,0
277,4,62,NA,NA,NA,0
278,4,62,NA,NA,NA,0
279,4,62,NA,NA,NA,0
280,4,62,NA,NA,NA,0
281,3,63,NA,NA,NA,0
282,3,63,"C",299,2,0
283,3,63,NA,NA,NA,0
284,5,64,NA,NA,NA,0
285,5,64,NA,NA,NA,0
286,5,64,NA,NA,NA,0
287,5,64,NA,NA,NA,0
288,5,64,NA,NA,NA,0
289,3,65,"C",NA,NA,0
290,3,65,"C",251,1,0
291,3,65,"C",276,1,0
292,3,66,NA,NA,NA,0
293,3,66,"C",313,1,0
294,3,66,"C",213,2,0
295,4,67,"C",312,2,0
296,4,67,NA,NA,NA,0
297,4,67,"C",291,2,0
298,4,67,NA,NA,NA,0
299,3,68,"C",309,0,0
300,3,68,"H",340,0,0
301,3,68,"C",292,1,1
302,6,69,"H",290,3,0
303,6,69,"C",NA,NA,0
304,6,69,"C",220,5,1
305,6,69,NA,NA,NA,0
306,6,69,NA,NA,NA,0
307,6,69,"C",270,3,0
308,3,70,"C",260,1,1
309,3,70,"H",296,0,0
310,3,70,"C",141,2,0
311,5,71,"H",136,1,0
312,5,71,"H",177,0,0
313,5,71,"H",121,2,1
314,5,71,"H",152,1,1
315,5,71,"C",101,4,2
316,3,72,"C",301,1,0
317,3,72,NA,NA,NA,0
318,3,72,"C",232,2,0
319,5,73,"C",169,4,0
320,5,73,NA,NA,NA,0
321,5,73,"C",260,2,1
322,5,73,"H",317,1,0
323,5,73,"C",263,2,0
324,5,74,"C",NA,NA,0
325,5,74,"C",NA,NA,0
326,5,74,NA,NA,NA,0
327,5,74,"C",340,3,0
328,5,74,"C",NA,NA,0
329,5,75,"H",325,0,0
330,5,75,"H",300,1,0
331,5,75,"C",231,4,1
332,5,75,"H",307,1,1
333,5,75,"H",271,3,2
334,5,76,NA,NA,NA,0
335,5,76,NA,NA,NA,0
336,5,76,"C",335,3,1
337,5,76,"H",NA,NA,0
338,5,76,"C",335,3,0
339,3,77,"H",347,0,0
340,3,77,"C",264,2,1
341,3,77,"H",296,1,1
342,3,78,"H",298,0,0
343,3,78,"C",273,1,1
344,3,78,"C",281,0,0
345,6,79,"C",236,2,1
346,6,79,"C",211,4,2
347,6,79,"H",285,1,0
348,6,79,"H",254,1,0
