"","V1","V2","V3"
"1",0.5625,0.270833333333333,0.0866456500214062
"2",0.551282051282051,0.320512820512821,0.103942549898062
"3",0.626373626373626,0.340659340659341,0.116483003684982
"4",0.484848484848485,0.151515151515152,0.223692796987284
"5",0.533333333333333,0.433333333333333,0.0902181559182621
"6",0.60952380952381,0.342857142857143,0.0714235382638317
"7",0.571428571428571,0.476190476190476,0.111650926440294
"8",0.478260869565217,0.260869565217391,0.279701368413631
"9",0.555555555555556,0.380952380952381,0.0942377218952504
"10",0.342105263157895,0.236842105263158,0.128564381141186
"11",0.565217391304348,0.36231884057971,0.0962507389143318
"12",0.607407407407407,0.311111111111111,0.0616665280023475
"13",0.56140350877193,0.175438596491228,0.137541358753508
"14",0.487179487179487,0.461538461538462,0.103238077152829
"15",0.53125,0.078125,0.101570213009689
"16",0.612244897959184,0.26530612244898,0.10314202722901
"17",0.614285714285714,0.342857142857143,0.0846055591191225
"18",0.619718309859155,0.323943661971831,0.11823161524376
"19",0.56,0.34,0.127480433783207
"20",0.522388059701492,0.17910447761194,0.0753840752883768
"21",0.53125,0.234375,0.120892153384246
"22",0.597402597402597,0.324675324675325,0.105424760573389
"23",0.428571428571429,0.285714285714286,0.0934080145284857
"24",0.574074074074074,0.240740740740741,0.159564541804965
"25",0.576923076923077,0.256410256410256,0.111263161499468
"26",0.641791044776119,0.253731343283582,0.139096680225541
"27",0.543859649122807,0.421052631578947,0.143900966285802
"28",0.525641025641026,0.269230769230769,0.111976399151676
"29",0.535714285714286,0.303571428571429,0.104568210981533
"30",0.617647058823529,0.279411764705882,0.121517362283959
"31",0.615384615384615,0.192307692307692,0.0953493564622525
"32",0.627906976744186,0.162790697674419,0.113221594322315
"33",0.483333333333333,0.266666666666667,0.120783506049001
"34",0.602941176470588,0.338235294117647,0.159863291820753
"35",0.5,0.25,0.13569051949675
"36",0.59375,0.354166666666667,0.0748589373140217
"37",0.534883720930233,0.488372093023256,0.174955459820442
"38",0.627118644067797,0.23728813559322,0.141263851526488
"39",0.596330275229358,0.119266055045872,0.0751883729956557
"40",0.588235294117647,0.294117647058824,0.0942890737961502
"41",0.608247422680412,0.278350515463918,0.0982316798482155
"42",0.48780487804878,0.51219512195122,0.109103678192349
"43",0.580645161290323,0.483870967741935,0.0788987719505208
"44",0.582089552238806,0.313432835820896,0.117139322002877
"45",0.588235294117647,0.367647058823529,0.120441938600796
"46",0.6,0.155555555555556,0.129697411475038
"47",0.545454545454545,0.378787878787879,0.113554363879947
"48",0.59047619047619,0.295238095238095,0.0878543588379272
"49",0.647058823529412,0.352941176470588,0.148810800959484
"50",0.603174603174603,0.317460317460317,0.139220556069539
"51",0.590361445783133,0.156626506024096,0.0892619273437371
"52",0.676923076923077,0.4,0.160733610847355
"53",0.575757575757576,0.287878787878788,0.122529720795433
"54",0.59375,0.239583333333333,0.0698430599700391
"55",0.536585365853659,0.0975609756097561,0.114787510253969
"56",0.555555555555556,0.133333333333333,0.214154139366477
"57",0.489795918367347,0.285714285714286,0.128805458014444
"58",0.475,0.5,0.101112653701444
"59",0.592592592592593,0.209876543209877,0.115198220822351
"60",0.598290598290598,0.358974358974359,0.0957210429137799
"61",0.639344262295082,0.180327868852459,0.111077527905681
"62",0.584415584415584,0.272727272727273,0.084056887098167
"63",0.558620689655172,0.268965517241379,0.0421858462013676
"64",0.522727272727273,0.477272727272727,0.180548313654565
"65",0.557142857142857,0.3,0.123667655318666
"66",0.580645161290323,0.161290322580645,0.315043006806701
"67",0.60958904109589,0.39041095890411,0.0599569497625384
"68",0.575,0.4625,0.098710373867309
"69",0.580645161290323,0.274193548387097,0.134725710057174
"70",0.616,0.28,0.0669477431143568
"71",0.633093525179856,0.280575539568345,0.0601013186894975
"72",0.428571428571429,0.19047619047619,0.103754621077622
"73",0.565573770491803,0.147540983606557,0.0651641195712114
"74",0.565217391304348,0.478260869565217,0.0715776092089708
"75",0.514705882352941,0.397058823529412,0.129126654054707
"76",0.560606060606061,0.454545454545455,0.105768359014221
"77",0.591194968553459,0.29559748427673,0.0623781020834931
"78",0.577464788732394,0.338028169014085,0.109008568338955
"79",0.571428571428571,0.317460317460317,0.103073601461731
