"ID","SIZE","HH","TYPE","TIME","S_NUM","I_NUM"
1,6,1,"0",23,5,1
2,6,1,"H",128,1,1
3,6,1,"H",99,3,2
4,6,1,"H",57,4,1
5,6,1,"H",128,1,0
6,6,1,"H",142,0,0
7,4,2,NA,NA,NA,0
8,4,2,NA,NA,NA,0
9,4,2,NA,NA,NA,0
10,4,2,NA,NA,NA,0
11,6,3,"C",152,5,2
12,6,3,"H",204,2,2
13,6,3,"H",232,0,0
14,6,3,"H",188,3,1
15,6,3,"H",222,0,0
16,6,3,"H",261,0,0
17,5,4,"H",173,2,0
18,5,4,NA,NA,NA,0
19,5,4,NA,NA,NA,0
20,5,4,"C",84,4,1
21,5,4,"H",109,3,1
22,4,5,NA,NA,NA,0
23,4,5,NA,NA,NA,0
24,4,5,NA,NA,NA,0
25,4,5,NA,NA,NA,0
26,3,6,NA,NA,NA,0
27,3,6,NA,NA,NA,0
28,3,6,NA,NA,NA,0
29,4,7,NA,NA,NA,0
30,4,7,NA,NA,NA,0
31,4,7,NA,NA,NA,0
32,4,7,NA,NA,NA,0
33,4,8,NA,NA,NA,0
34,4,8,NA,NA,NA,0
35,4,8,NA,NA,NA,0
36,4,8,NA,NA,NA,0
37,3,9,"C",NA,NA,0
38,3,9,NA,NA,NA,0
39,3,9,NA,NA,NA,0
40,3,10,NA,NA,NA,0
41,3,10,NA,NA,NA,0
42,3,10,NA,NA,NA,0
43,6,11,NA,NA,NA,0
44,6,11,NA,NA,NA,0
45,6,11,NA,NA,NA,0
46,6,11,NA,NA,NA,0
47,6,11,NA,NA,NA,0
48,6,11,NA,NA,NA,0
49,5,12,NA,NA,NA,0
50,5,12,NA,NA,NA,0
51,5,12,NA,NA,NA,0
52,5,12,NA,NA,NA,0
53,5,12,NA,NA,NA,0
54,3,13,NA,NA,NA,0
55,3,13,NA,NA,NA,0
56,3,13,NA,NA,NA,0
57,6,14,NA,NA,NA,0
58,6,14,NA,NA,NA,0
59,6,14,NA,NA,NA,0
60,6,14,NA,NA,NA,0
61,6,14,NA,NA,NA,0
62,6,14,NA,NA,NA,0
63,6,15,NA,NA,NA,0
64,6,15,"H",NA,NA,0
65,6,15,NA,NA,NA,0
66,6,15,"C",356,5,3
67,6,15,"H",NA,NA,0
68,6,15,"H",NA,NA,0
69,3,16,NA,NA,NA,0
70,3,16,NA,NA,NA,0
71,3,16,NA,NA,NA,0
72,4,17,NA,NA,NA,0
73,4,17,NA,NA,NA,0
74,4,17,NA,NA,NA,0
75,4,17,NA,NA,NA,0
76,4,18,"C",291,3,1
77,4,18,NA,NA,NA,0
78,4,18,NA,NA,NA,0
79,4,18,"H",361,2,0
80,6,19,NA,NA,NA,0
81,6,19,"H",343,4,1
82,6,19,NA,NA,NA,0
