"ID","SIZE","HH","TYPE","TIME","S_num","I_num"
1,6,1,"0",31,NA,0
2,6,1,"E",168,NA,0
3,6,1,NA,NA,NA,0
4,6,1,"E",78,NA,0
5,6,1,NA,NA,NA,0
6,6,1,"E",164,NA,0
7,3,2,"E",353,NA,0
8,3,2,NA,NA,NA,0
9,3,2,NA,NA,NA,0
10,6,3,NA,NA,NA,0
11,6,3,NA,NA,NA,0
12,6,3,NA,NA,NA,0
13,6,3,NA,NA,NA,0
14,6,3,"E",264,NA,0
15,6,3,NA,NA,NA,0
16,4,4,NA,NA,NA,0
17,4,4,NA,NA,NA,0
18,4,4,"E",299,NA,0
19,4,4,NA,NA,NA,0
20,4,5,NA,NA,NA,0
21,4,5,NA,NA,NA,0
22,4,5,NA,NA,NA,0
23,4,5,"E",136,NA,0
24,5,6,"E",275,NA,0
25,5,6,NA,NA,NA,0
26,5,6,NA,NA,NA,0
27,5,6,NA,NA,NA,0
28,5,6,NA,NA,NA,0
29,4,7,NA,NA,NA,0
30,4,7,NA,NA,NA,0
31,4,7,"E",78,NA,0
32,4,7,NA,NA,NA,0
33,3,8,"E",92,NA,0
34,3,8,NA,NA,NA,0
35,3,8,NA,NA,NA,0
36,5,9,NA,NA,NA,0
37,5,9,NA,NA,NA,0
38,5,9,NA,NA,NA,0
39,5,9,"E",193,NA,0
40,5,9,"E",346,NA,0
41,4,10,"E",204,NA,0
42,4,10,NA,NA,NA,0
43,4,10,"E",53,NA,0
44,4,10,NA,NA,NA,0
45,4,11,"E",57,NA,0
46,4,11,NA,NA,NA,0
47,4,11,"E",89,NA,0
48,4,11,"E",322,NA,0
49,5,12,"E",278,NA,0
50,5,12,NA,NA,NA,0
51,5,12,"E",121,NA,0
52,5,12,"E",173,NA,0
53,5,12,NA,NA,NA,0
54,5,13,"E",NA,NA,0
55,5,13,NA,NA,NA,0
56,5,13,"E",186,NA,0
57,5,13,NA,NA,NA,0
58,5,13,"E",76,NA,0
59,4,14,"E",226,NA,0
60,4,14,"E",152,NA,0
61,4,14,NA,NA,NA,0
62,4,14,NA,NA,NA,0
63,3,15,NA,NA,NA,0
64,3,15,NA,NA,NA,0
65,3,15,NA,NA,NA,0
66,6,16,NA,NA,NA,0
67,6,16,"E",302,NA,0
68,6,16,NA,NA,NA,0
69,6,16,"E",171,NA,0
70,6,16,NA,NA,NA,0
