i,time,Type,has_hh,month
1,1,NA,FALSE,1
1,35,H,TRUE,2
1,29,H,TRUE,1
1,308,H,TRUE,11
1,278,C,FALSE,10
1,278,C,FALSE,10
1,307,H,TRUE,11
1,341,H,TRUE,12
1,255,H,TRUE,9
1,248,C,TRUE,9
1,222,C,FALSE,8
1,278,H,TRUE,10
1,128,C,FALSE,5
1,161,H,TRUE,6
1,312,C,FALSE,11
1,248,H,TRUE,9
1,214,C,FALSE,8
1,247,H,TRUE,9
1,279,H,TRUE,10
1,307,H,TRUE,11
1,345,C,FALSE,12
1,224,C,FALSE,8
1,291,H,TRUE,10
1,253,H,TRUE,9
1,258,H,TRUE,9
1,124,C,FALSE,5
1,155,H,TRUE,6
1,186,H,TRUE,7
1,217,H,TRUE,8
1,280,C,FALSE,10
1,340,H,TRUE,12
1,311,H,TRUE,11
1,345,H,TRUE,12
1,290,C,FALSE,10
1,155,C,FALSE,6
1,277,C,FALSE,10
1,347,H,TRUE,12
1,281,C,FALSE,10
1,315,H,TRUE,11
1,346,H,TRUE,12
1,211,C,TRUE,8
1,212,H,TRUE,8
1,179,C,FALSE,6
1,243,H,TRUE,9
1,116,H,TRUE,4
1,57,C,FALSE,2
1,88,H,TRUE,3
1,147,H,TRUE,5
1,225,H,TRUE,8
1,256,H,TRUE,9
1,192,C,FALSE,7
1,284,H,TRUE,10
1,156,C,FALSE,6
1,185,H,TRUE,7
1,248,C,FALSE,9
1,280,H,TRUE,10
1,313,H,TRUE,11
1,98,C,FALSE,4
1,129,H,TRUE,5
1,159,H,TRUE,6
1,162,H,TRUE,6
1,310,H,TRUE,11
1,338,H,TRUE,12
1,277,C,FALSE,10
1,310,H,TRUE,11
1,155,C,FALSE,6
1,189,H,TRUE,7
1,183,H,TRUE,7
1,218,H,TRUE,8
1,247,H,TRUE,9
1,340,H,TRUE,12
1,308,C,FALSE,11
1,347,C,FALSE,12
1,221,C,FALSE,8
1,217,C,FALSE,8
1,248,H,TRUE,9
1,338,H,TRUE,12
1,66,C,FALSE,3
1,310,C,FALSE,11
1,225,C,FALSE,8
1,278,C,FALSE,10
1,227,C,FALSE,8
1,307,H,TRUE,11
1,339,H,TRUE,12
1,336,H,TRUE,12
1,307,C,FALSE,11
1,185,H,TRUE,7
1,188,H,TRUE,7
1,154,C,FALSE,6
1,222,H,TRUE,8
1,345,C,FALSE,12
1,317,C,FALSE,11
1,351,H,TRUE,12
1,351,H,TRUE,12
1,313,C,FALSE,11
1,282,H,TRUE,10
1,251,C,FALSE,9
1,190,C,FALSE,7
1,282,H,TRUE,10
1,219,H,TRUE,8
1,251,H,TRUE,9
1,308,H,TRUE,11
1,276,C,FALSE,10
1,306,H,TRUE,11
1,183,C,FALSE,7
1,213,H,TRUE,8
1,318,C,FALSE,11
1,188,C,FALSE,7
1,191,C,FALSE,7
1,222,H,TRUE,8
1,311,C,FALSE,11
1,341,H,TRUE,12
1,160,H,TRUE,6
1,130,C,FALSE,5
1,191,H,TRUE,7
1,210,C,FALSE,7
1,349,H,TRUE,12
1,318,C,FALSE,11
1,319,C,FALSE,11
1,352,H,TRUE,12
1,186,H,TRUE,7
1,153,C,FALSE,6
