i,time,Type,has_hh,month
2,217,H,TRUE,8
2,339,C,FALSE,12
2,313,C,FALSE,11
2,349,C,TRUE,12
2,341,H,TRUE,12
2,345,H,TRUE,12
2,281,H,TRUE,10
2,252,C,TRUE,9
2,249,H,TRUE,9
2,251,H,TRUE,9
2,220,C,FALSE,8
2,279,C,FALSE,10
2,345,H,TRUE,12
2,313,H,TRUE,11
2,341,H,TRUE,12
2,313,H,TRUE,11
2,190,C,FALSE,7
2,254,H,TRUE,9
2,221,H,TRUE,8
2,247,H,TRUE,9
2,218,C,FALSE,8
2,281,H,TRUE,10
2,310,H,TRUE,11
2,282,C,FALSE,10
2,251,C,FALSE,9
2,222,C,FALSE,8
2,255,H,TRUE,9
2,309,H,TRUE,11
2,309,H,TRUE,11
2,282,C,FALSE,10
2,278,C,FALSE,10
2,354,H,TRUE,12
2,321,C,FALSE,11
2,341,H,TRUE,12
2,342,H,TRUE,12
2,309,C,FALSE,11
2,276,C,FALSE,10
2,186,H,TRUE,7
2,187,H,TRUE,7
2,187,H,TRUE,7
2,158,C,FALSE,6
2,339,C,FALSE,12
2,349,H,TRUE,12
2,347,H,TRUE,12
2,316,C,FALSE,11
2,338,C,FALSE,12
2,248,C,FALSE,9
2,188,C,FALSE,7
3,1,NA,FALSE,1
3,29,H,TRUE,1
3,57,H,TRUE,2
3,352,C,FALSE,12
3,224,H,TRUE,8
3,221,H,TRUE,8
3,191,C,FALSE,7
3,312,C,FALSE,11
3,340,H,TRUE,12
3,192,C,FALSE,7
3,189,H,TRUE,7
3,253,H,TRUE,9
3,161,C,FALSE,6
3,222,H,TRUE,8
3,192,H,TRUE,7
3,251,C,FALSE,9
3,284,H,TRUE,10
3,224,C,FALSE,8
3,314,C,FALSE,11
3,319,H,TRUE,11
3,285,C,FALSE,10
3,352,H,TRUE,12
3,252,C,FALSE,9
3,35,C,FALSE,2
3,343,C,FALSE,12
3,252,C,FALSE,9
3,318,C,FALSE,11
3,352,H,TRUE,12
3,69,C,FALSE,3
3,101,H,TRUE,4
3,129,H,TRUE,5
3,343,C,FALSE,12
3,340,C,FALSE,12
3,315,H,TRUE,11
3,286,C,FALSE,10
3,317,H,TRUE,11
3,315,H,TRUE,11
3,285,C,FALSE,10
3,32,C,FALSE,2
3,348,H,TRUE,12
3,280,C,FALSE,10
3,314,H,TRUE,11
3,343,C,FALSE,12
4,1,NA,FALSE,1
4,62,H,TRUE,3
4,32,H,TRUE,2
4,29,H,TRUE,1
4,346,C,FALSE,12
4,306,C,FALSE,11
4,314,C,FALSE,11
4,219,C,FALSE,8
4,314,H,TRUE,11
4,283,H,TRUE,10
4,250,C,FALSE,9
4,280,H,TRUE,10
4,279,H,TRUE,10
4,332,C,FALSE,12
4,279,H,TRUE,10
4,281,H,TRUE,10
4,250,C,FALSE,9
4,314,C,FALSE,11
4,347,H,TRUE,12
4,344,H,TRUE,12
4,282,H,TRUE,10
4,283,H,TRUE,10
4,281,H,TRUE,10
4,252,C,FALSE,9
4,344,H,TRUE,12
4,312,C,FALSE,11
4,282,C,FALSE,10
4,316,H,TRUE,11
4,311,C,TRUE,11
4,347,H,TRUE,12
4,313,H,TRUE,11
4,316,C,FALSE,11
4,344,H,TRUE,12
4,344,C,TRUE,12
4,306,H,TRUE,11
4,310,H,TRUE,11
4,278,C,FALSE,10
4,340,C,FALSE,12
4,310,H,TRUE,11
4,153,C,FALSE,6
4,250,C,FALSE,9
4,280,H,TRUE,10
4,335,C,FALSE,12
4,153,H,TRUE,6
4,124,H,TRUE,5
4,95,C,FALSE,4
4,153,H,TRUE,6
4,364,C,FALSE,13
4,216,H,TRUE,8
4,183,C,FALSE,7
4,249,H,TRUE,9
4,243,H,TRUE,9
4,214,H,TRUE,8
4,218,H,TRUE,8
4,186,C,FALSE,7
4,249,H,TRUE,9
4,243,C,FALSE,9
4,95,C,FALSE,4
4,123,H,TRUE,5
4,307,C,FALSE,11
4,342,C,TRUE,12
4,311,C,FALSE,11
4,313,C,FALSE,11
4,344,H,TRUE,12
4,347,C,FALSE,12
4,187,C,FALSE,7
4,220,H,TRUE,8
4,215,H,TRUE,8
4,244,H,TRUE,9
4,276,H,TRUE,10
4,281,H,TRUE,10
4,305,H,TRUE,11
4,312,H,TRUE,11
4,247,C,FALSE,9
4,218,H,TRUE,8
4,218,H,TRUE,8
4,184,C,FALSE,7
4,280,H,TRUE,10
4,247,H,TRUE,9
4,89,H,TRUE,3
4,90,H,TRUE,3
4,61,C,FALSE,3
4,118,H,TRUE,4
4,272,C,FALSE,10
4,300,H,TRUE,10
4,346,C,FALSE,12
4,343,C,FALSE,12
4,93,C,FALSE,4
4,122,H,TRUE,5
4,125,H,TRUE,5
4,150,H,TRUE,5
4,151,H,TRUE,6
4,313,C,FALSE,11
4,347,H,TRUE,12
4,342,H,TRUE,12
4,338,C,FALSE,12
4,309,C,FALSE,11
4,341,H,TRUE,12
4,340,H,TRUE,12
4,343,C,FALSE,12
5,1,NA,FALSE,1
5,30,H,TRUE,1
5,64,H,TRUE,3
5,35,H,TRUE,2
5,30,H,TRUE,1
5,313,H,TRUE,11
5,283,C,FALSE,10
5,343,H,TRUE,12
5,278,C,FALSE,10
5,185,H,TRUE,7
5,95,H,TRUE,4
5,126,H,TRUE,5
5,63,C,FALSE,3
5,156,H,TRUE,6
5,338,H,TRUE,12
5,342,H,TRUE,12
5,310,C,FALSE,11
5,154,H,TRUE,6
5,125,C,FALSE,5
5,340,C,FALSE,12
5,123,H,TRUE,5
5,155,H,TRUE,6
5,123,H,TRUE,5
5,94,C,FALSE,4
5,341,H,TRUE,12
5,337,H,TRUE,12
5,308,C,FALSE,11
5,307,C,FALSE,11
5,339,H,TRUE,12
5,337,H,TRUE,12
5,249,H,TRUE,9
5,219,H,TRUE,8
5,187,C,FALSE,7
5,215,H,TRUE,8
5,309,C,FALSE,11
5,337,H,TRUE,12
5,343,H,TRUE,12
5,218,H,TRUE,8
5,189,C,FALSE,7
5,219,H,TRUE,8
5,221,H,TRUE,8
5,244,H,TRUE,9
5,187,C,FALSE,7
5,215,H,TRUE,8
5,277,H,TRUE,10
5,335,C,FALSE,12
5,97,C,FALSE,4
5,126,H,TRUE,5
5,340,C,FALSE,12
5,158,H,TRUE,6
5,155,H,TRUE,6
5,188,H,TRUE,7
5,156,H,TRUE,6
5,124,C,FALSE,5
5,305,H,TRUE,11
5,276,H,TRUE,10
5,247,H,TRUE,9
5,216,C,FALSE,8
5,183,C,FALSE,7
5,211,H,TRUE,8
5,280,C,FALSE,10
5,311,H,TRUE,11
5,312,H,TRUE,11
5,314,H,TRUE,11
5,342,H,TRUE,12
5,215,H,TRUE,8
5,243,H,TRUE,9
5,183,H,TRUE,7
5,152,C,FALSE,6
5,95,H,TRUE,4
5,127,H,TRUE,5
5,61,C,FALSE,3
5,127,H,TRUE,5
5,336,C,FALSE,12
5,279,H,TRUE,10
5,309,H,TRUE,11
5,249,C,FALSE,9
5,280,H,TRUE,10
5,246,H,TRUE,9
5,213,H,TRUE,8
5,185,C,FALSE,7
5,211,C,FALSE,8
5,339,C,FALSE,12
5,340,C,FALSE,12
5,93,H,TRUE,4
5,61,C,FALSE,3
5,151,H,TRUE,6
5,91,H,TRUE,4
5,120,H,TRUE,4
5,221,C,FALSE,8
5,254,H,TRUE,9
5,340,C,FALSE,12
5,253,C,FALSE,9
5,314,H,TRUE,11
5,284,H,TRUE,10
5,318,H,TRUE,11
5,274,H,TRUE,10
5,306,H,TRUE,11
5,276,H,TRUE,10
5,246,C,FALSE,9
5,307,H,TRUE,11
6,1,NA,FALSE,1
6,30,H,TRUE,1
6,30,H,TRUE,1
6,315,C,FALSE,11
6,250,C,FALSE,9
6,278,H,TRUE,10
6,247,C,FALSE,9
6,276,H,TRUE,10
6,217,C,FALSE,8
6,34,C,FALSE,2
6,67,H,TRUE,3
6,186,C,FALSE,7
6,280,H,TRUE,10
6,250,C,FALSE,9
6,335,C,TRUE,12
6,309,H,TRUE,11
6,278,H,TRUE,10
6,341,H,TRUE,12
6,250,C,FALSE,9
6,286,H,TRUE,10
6,284,C,TRUE,10
6,314,H,TRUE,11
6,274,C,TRUE,10
6,252,C,FALSE,9
6,158,C,FALSE,6
6,219,H,TRUE,8
6,189,C,FALSE,7
6,222,H,TRUE,8
6,336,C,FALSE,12
6,345,C,FALSE,12
6,345,C,FALSE,12
6,342,C,FALSE,12
6,355,C,FALSE,12
6,346,H,TRUE,12
6,318,C,FALSE,11
6,347,H,TRUE,12
6,348,C,FALSE,12
6,336,C,FALSE,12
6,364,H,TRUE,13
6,312,H,TRUE,11
6,248,C,FALSE,9
6,279,H,TRUE,10
6,343,C,FALSE,12
6,307,H,TRUE,11
6,279,H,TRUE,10
6,248,C,FALSE,9
6,305,H,TRUE,11
6,338,H,TRUE,12
6,277,C,FALSE,10
6,275,C,FALSE,10
6,158,C,FALSE,6
6,311,H,TRUE,11
6,279,C,FALSE,10
6,221,C,FALSE,8
6,253,H,TRUE,9
6,252,H,TRUE,9
6,274,C,FALSE,10
6,302,H,TRUE,11
6,284,C,FALSE,10
6,333,H,TRUE,12
6,305,C,FALSE,11
6,334,H,TRUE,12
6,334,H,TRUE,12
6,309,H,TRUE,11
6,281,C,FALSE,10
6,311,H,TRUE,11
6,311,H,TRUE,11
6,339,C,FALSE,12
6,347,H,TRUE,12
6,313,C,FALSE,11
6,216,H,TRUE,8
6,249,H,TRUE,9
6,187,H,TRUE,7
6,156,C,FALSE,6
6,335,H,TRUE,12
6,337,H,TRUE,12
6,307,C,FALSE,11
6,340,H,TRUE,12
6,353,C,FALSE,12
6,347,C,FALSE,12
6,339,H,TRUE,12
6,281,C,FALSE,10
6,311,H,TRUE,11
6,220,H,TRUE,8
6,243,H,TRUE,9
6,277,H,TRUE,10
6,186,C,FALSE,7
6,215,H,TRUE,8
6,350,C,FALSE,12
6,245,C,FALSE,9
6,274,H,TRUE,10
6,220,H,TRUE,8
6,186,H,TRUE,7
6,219,H,TRUE,8
6,156,C,FALSE,6
6,352,C,FALSE,12
6,64,C,FALSE,3
6,94,H,TRUE,4
6,158,H,TRUE,6
6,95,H,TRUE,4
6,127,H,TRUE,5
6,305,C,FALSE,11
6,189,C,FALSE,7
6,334,H,TRUE,12
6,333,C,FALSE,12
6,343,C,FALSE,12
6,154,H,TRUE,6
6,155,H,TRUE,6
6,126,C,FALSE,5
6,184,C,FALSE,7
6,214,H,TRUE,8
6,246,H,TRUE,9
6,187,C,FALSE,7
6,215,H,TRUE,8
6,248,H,TRUE,9
6,216,H,TRUE,8
6,337,H,TRUE,12
6,308,C,FALSE,11
6,276,H,TRUE,10
6,248,H,TRUE,9
6,220,C,FALSE,8
6,276,H,TRUE,10
6,310,C,FALSE,11
6,338,H,TRUE,12
6,334,C,TRUE,12
6,363,H,TRUE,13
6,221,C,FALSE,8
6,308,C,FALSE,11
6,188,C,FALSE,7
6,252,H,TRUE,9
6,219,H,TRUE,8
6,345,C,FALSE,12
6,281,C,FALSE,10
6,64,C,FALSE,3
6,95,H,TRUE,4
6,315,H,TRUE,11
6,349,H,TRUE,12
6,286,C,FALSE,10
6,348,H,TRUE,12
6,281,C,FALSE,10
6,309,H,TRUE,11
6,216,H,TRUE,8
6,184,H,TRUE,7
6,156,C,FALSE,6
6,213,H,TRUE,8
6,187,H,TRUE,7
6,123,H,TRUE,5
6,151,H,TRUE,6
6,93,C,FALSE,4
6,125,H,TRUE,5
6,152,H,TRUE,6
6,323,H,TRUE,11
6,256,C,FALSE,9
6,284,H,TRUE,10
6,315,H,TRUE,11
6,290,H,TRUE,10
6,317,C,FALSE,11
6,316,H,TRUE,11
6,288,H,TRUE,10
6,287,H,TRUE,10
6,315,H,TRUE,11
6,254,C,FALSE,9
6,246,H,TRUE,9
6,216,C,FALSE,8
6,274,H,TRUE,10
6,314,C,FALSE,11
6,216,H,TRUE,8
6,188,C,FALSE,7
6,344,H,TRUE,12
6,222,H,TRUE,8
6,158,C,FALSE,6
6,242,C,TRUE,9
6,191,H,TRUE,7
6,188,H,TRUE,7
6,339,H,TRUE,12
6,307,C,FALSE,11
6,310,C,FALSE,11
6,339,H,TRUE,12
6,319,C,TRUE,11
6,338,C,TRUE,12
6,310,C,FALSE,11
6,349,C,FALSE,12
6,189,H,TRUE,7
6,157,H,TRUE,6
6,221,H,TRUE,8
6,220,H,TRUE,8
6,126,C,FALSE,5
6,348,C,FALSE,12
6,364,C,TRUE,13
6,217,C,FALSE,8
6,304,H,TRUE,11
6,273,H,TRUE,10
6,245,H,TRUE,9
6,278,H,TRUE,10
6,218,C,FALSE,8
6,249,C,FALSE,9
6,348,C,FALSE,12
6,284,H,TRUE,10
6,250,C,FALSE,9
6,251,H,TRUE,9
6,225,H,TRUE,8
6,191,C,FALSE,7
6,220,H,TRUE,8
6,221,H,TRUE,8
6,126,C,FALSE,5
6,157,H,TRUE,6
6,310,C,FALSE,11
6,246,C,FALSE,9
6,345,C,FALSE,12
6,286,C,FALSE,10
6,219,C,FALSE,8
6,287,C,FALSE,10
6,355,H,TRUE,12
6,318,H,TRUE,11
6,321,H,TRUE,11
6,283,H,TRUE,10
6,316,H,TRUE,11
6,346,H,TRUE,12
6,317,H,TRUE,11
6,253,C,FALSE,9
6,220,C,FALSE,8
6,253,H,TRUE,9
6,252,H,TRUE,9
6,156,H,TRUE,6
6,184,H,TRUE,7
6,128,C,FALSE,5
6,282,C,FALSE,10
6,313,H,TRUE,11
6,341,C,FALSE,12
6,312,C,FALSE,11
6,307,C,FALSE,11
6,249,C,FALSE,9
6,283,H,TRUE,10
6,282,H,TRUE,10
6,314,H,TRUE,11
6,278,H,TRUE,10
6,217,C,FALSE,8
6,339,C,FALSE,12
6,307,C,TRUE,11
6,282,C,FALSE,10
6,311,H,TRUE,11
6,287,C,FALSE,10
6,319,H,TRUE,11
6,348,H,TRUE,12
6,340,C,FALSE,12
6,124,C,FALSE,5
6,337,C,FALSE,12
6,363,C,FALSE,13
6,282,C,FALSE,10
6,222,C,FALSE,8
6,312,H,TRUE,11
6,312,H,TRUE,11
6,309,H,TRUE,11
6,277,C,TRUE,10
6,247,H,TRUE,9
6,339,H,TRUE,12
6,219,C,FALSE,8
6,250,H,TRUE,9
6,217,H,TRUE,8
6,183,C,FALSE,7
7,1,NA,FALSE,1
7,34,C,FALSE,2
7,68,C,FALSE,3
7,63,C,FALSE,3
8,1,NA,FALSE,1
9,1,NA,FALSE,1
9,30,H,TRUE,1
9,58,H,TRUE,2
9,334,H,TRUE,12
9,302,C,FALSE,11
9,331,H,TRUE,12
9,362,H,TRUE,13
9,333,H,TRUE,12
9,302,C,FALSE,11
9,336,C,TRUE,12
9,363,C,FALSE,13
9,272,H,TRUE,10
9,306,H,TRUE,11
9,238,C,FALSE,8
9,222,C,FALSE,8
9,316,C,FALSE,11
9,248,H,TRUE,9
9,216,C,FALSE,8
9,341,C,FALSE,12
9,332,C,FALSE,12
9,213,H,TRUE,8
9,280,H,TRUE,10
9,248,C,TRUE,9
9,183,C,FALSE,7
9,333,C,FALSE,12
9,158,H,TRUE,6
9,124,C,FALSE,5
9,283,H,TRUE,10
9,283,H,TRUE,10
9,280,H,TRUE,10
9,309,H,TRUE,11
9,249,C,FALSE,9
9,150,C,FALSE,5
9,216,H,TRUE,8
9,213,H,TRUE,8
9,248,H,TRUE,9
9,185,C,FALSE,7
9,307,H,TRUE,11
9,279,C,FALSE,10
9,239,C,FALSE,8
9,269,H,TRUE,9
9,239,C,FALSE,8
9,358,C,FALSE,12
9,149,C,FALSE,5
9,303,C,FALSE,11
9,121,H,TRUE,5
9,120,H,TRUE,4
9,123,H,TRUE,5
9,151,H,TRUE,6
9,92,C,FALSE,4
9,242,C,FALSE,9
9,306,C,FALSE,11
9,330,C,TRUE,11
9,339,C,TRUE,12
9,88,C,FALSE,3
9,117,H,TRUE,4
9,118,H,TRUE,4
9,268,H,TRUE,9
9,269,H,TRUE,9
9,240,C,FALSE,8
9,297,H,TRUE,10
9,215,C,FALSE,8
9,237,C,TRUE,8
9,337,H,TRUE,12
9,307,C,FALSE,11
9,336,H,TRUE,12
9,245,H,TRUE,9
9,308,C,FALSE,11
9,306,C,FALSE,11
9,217,C,FALSE,8
9,337,H,TRUE,12
9,341,C,FALSE,12
9,277,H,TRUE,10
9,311,H,TRUE,11
9,277,H,TRUE,10
9,246,C,FALSE,9
9,179,H,TRUE,6
9,210,H,TRUE,7
9,149,C,FALSE,5
9,177,H,TRUE,6
9,182,H,TRUE,7
9,301,C,FALSE,11
9,364,C,FALSE,13
9,311,C,FALSE,11
9,301,C,FALSE,11
9,332,H,TRUE,12
9,302,H,TRUE,11
9,302,H,TRUE,11
9,273,C,FALSE,10
9,305,H,TRUE,11
9,304,H,TRUE,11
9,181,H,TRUE,7
9,179,H,TRUE,6
9,147,C,FALSE,5
9,177,H,TRUE,6
9,337,C,FALSE,12
9,271,C,FALSE,10
9,275,C,FALSE,10
9,338,C,TRUE,12
9,311,H,TRUE,11
9,280,C,FALSE,10
9,310,H,TRUE,11
9,341,H,TRUE,12
9,209,H,TRUE,7
9,178,C,FALSE,6
9,211,H,TRUE,8
9,209,H,TRUE,7
9,209,H,TRUE,7
9,335,C,FALSE,12
9,311,C,FALSE,11
9,345,H,TRUE,12
9,341,H,TRUE,12
9,339,H,TRUE,12
9,313,C,FALSE,11
9,342,C,FALSE,12
9,326,C,FALSE,11
9,356,H,TRUE,12
9,241,C,FALSE,9
9,299,H,TRUE,10
9,269,H,TRUE,9
9,332,H,TRUE,12
9,298,C,FALSE,10
9,357,H,TRUE,12
9,327,H,TRUE,11
9,360,C,FALSE,12
9,342,H,TRUE,12
9,312,C,FALSE,11
9,344,H,TRUE,12
9,308,H,TRUE,11
9,276,C,FALSE,10
9,308,H,TRUE,11
9,342,H,TRUE,12
9,336,H,TRUE,12
9,308,C,FALSE,11
9,122,H,TRUE,5
9,150,H,TRUE,5
9,124,H,TRUE,5
9,92,C,FALSE,4
9,313,C,FALSE,11
9,275,H,TRUE,10
9,247,H,TRUE,9
9,247,H,TRUE,9
9,243,H,TRUE,9
9,214,C,FALSE,8
9,209,C,FALSE,7
9,271,H,TRUE,10
9,238,H,TRUE,8
9,269,H,TRUE,9
9,331,C,FALSE,12
9,363,H,TRUE,13
9,335,H,TRUE,12
9,305,C,FALSE,11
9,338,H,TRUE,12
9,345,C,FALSE,12
9,356,C,TRUE,12
9,306,C,FALSE,11
9,338,H,TRUE,12
9,342,C,FALSE,12
9,240,H,TRUE,8
9,274,H,TRUE,10
9,208,C,FALSE,7
9,306,C,FALSE,11
9,280,H,TRUE,10
9,214,C,FALSE,8
9,248,H,TRUE,9
9,246,H,TRUE,9
9,266,C,FALSE,9
9,268,H,TRUE,9
9,240,C,FALSE,8
9,332,H,TRUE,12
9,301,H,TRUE,11
9,301,H,TRUE,11
9,339,C,FALSE,12
9,121,C,FALSE,5
9,179,H,TRUE,6
9,150,H,TRUE,5
9,312,H,TRUE,11
9,216,C,FALSE,8
9,312,H,TRUE,11
9,249,H,TRUE,9
9,279,H,TRUE,10
9,284,C,FALSE,10
9,347,H,TRUE,12
9,317,H,TRUE,11
9,363,H,TRUE,13
9,335,C,FALSE,12
9,219,H,TRUE,8
9,188,C,FALSE,7
9,283,H,TRUE,10
9,280,H,TRUE,10
9,250,H,TRUE,9
9,238,H,TRUE,8
9,364,C,FALSE,13
9,208,C,FALSE,7
9,249,C,TRUE,9
9,216,C,FALSE,8
9,245,H,TRUE,9
9,303,C,FALSE,11
9,334,H,TRUE,12
9,275,H,TRUE,10
9,247,C,FALSE,9
9,278,C,FALSE,10
9,247,C,FALSE,9
9,184,H,TRUE,7
9,153,C,FALSE,6
9,339,C,FALSE,12
9,245,C,FALSE,9
9,314,C,FALSE,11
9,343,C,FALSE,12
9,316,C,FALSE,11
9,337,H,TRUE,12
9,308,C,FALSE,11
9,344,C,FALSE,12
9,212,C,FALSE,8
9,328,H,TRUE,11
9,332,H,TRUE,12
9,299,H,TRUE,10
9,267,C,FALSE,9
9,295,H,TRUE,10
9,267,H,TRUE,9
9,236,C,FALSE,8
9,270,H,TRUE,9
9,208,H,TRUE,7
9,275,C,FALSE,10
9,308,H,TRUE,11
9,305,H,TRUE,11
9,180,C,FALSE,6
9,246,H,TRUE,9
9,242,C,TRUE,9
9,216,C,FALSE,8
9,311,H,TRUE,11
9,278,H,TRUE,10
9,334,H,TRUE,12
9,364,H,TRUE,13
9,306,H,TRUE,11
9,335,H,TRUE,12
9,274,C,FALSE,10
9,337,H,TRUE,12
9,270,C,FALSE,9
9,303,H,TRUE,11
9,183,H,TRUE,7
9,344,C,FALSE,12
9,155,C,FALSE,6
9,362,H,TRUE,13
9,359,H,TRUE,12
9,329,C,FALSE,11
9,277,C,FALSE,10
9,337,C,FALSE,12
9,282,C,FALSE,10
9,360,H,TRUE,12
9,328,H,TRUE,11
9,300,C,FALSE,10
9,334,H,TRUE,12
9,335,H,TRUE,12
9,305,H,TRUE,11
9,275,C,FALSE,10
9,330,C,TRUE,11
9,330,C,FALSE,11
9,362,H,TRUE,13
9,301,C,FALSE,11
9,245,H,TRUE,9
9,247,H,TRUE,9
9,276,H,TRUE,10
9,279,H,TRUE,10
9,213,C,FALSE,8
9,337,C,FALSE,12
9,242,H,TRUE,9
9,209,C,FALSE,7
9,222,C,FALSE,8
9,278,C,FALSE,10
9,243,H,TRUE,9
9,209,C,FALSE,7
9,314,H,TRUE,11
9,282,C,FALSE,10
9,152,C,FALSE,6
9,338,C,FALSE,12
9,341,C,FALSE,12
9,339,H,TRUE,12
9,308,C,FALSE,11
9,311,C,FALSE,11
9,182,H,TRUE,7
9,183,H,TRUE,7
9,151,C,FALSE,6
9,215,H,TRUE,8
9,336,H,TRUE,12
9,305,C,FALSE,11
9,208,H,TRUE,7
9,147,C,FALSE,5
9,179,H,TRUE,6
9,329,C,FALSE,11
9,357,H,TRUE,12
9,337,C,FALSE,12
