"ID","SIZE","HH","TYPE","TIME","S_num","I_num"
1,4,1,"0",15,NA,0
2,4,1,NA,NA,NA,0
3,4,1,"E",138,NA,0
4,4,1,"E",227,NA,0
5,5,2,"E",165,NA,0
6,5,2,"E",179,NA,0
7,5,2,"E",238,NA,0
8,5,2,"E",199,NA,0
9,5,2,"E",332,NA,0
10,5,3,"E",154,NA,0
11,5,3,"E",129,NA,0
12,5,3,"E",272,NA,0
13,5,3,"E",170,NA,0
14,5,3,"E",267,NA,0
15,6,4,"E",238,NA,0
16,6,4,"E",153,NA,0
17,6,4,"E",138,NA,0
18,6,4,"E",95,NA,0
19,6,4,"E",118,NA,0
20,6,4,NA,NA,NA,0
21,3,5,"E",134,NA,0
22,3,5,"E",207,NA,0
23,3,5,"E",156,NA,0
24,5,6,"E",204,NA,0
25,5,6,"E",194,NA,0
26,5,6,"E",199,NA,0
27,5,6,"E",171,NA,0
28,5,6,NA,NA,NA,0
29,4,7,"E",93,NA,0
30,4,7,NA,NA,NA,0
31,4,7,"E",251,NA,0
32,4,7,"E",182,NA,0
33,3,8,"E",346,NA,0
34,3,8,"E",158,NA,0
35,3,8,"E",153,NA,0
36,4,9,"E",226,NA,0
37,4,9,"E",247,NA,0
38,4,9,"E",139,NA,0
39,4,9,"E",319,NA,0
40,6,10,"E",296,NA,0
41,6,10,"E",246,NA,0
42,6,10,"E",163,NA,0
43,6,10,"E",310,NA,0
44,6,10,"E",165,NA,0
45,6,10,"E",186,NA,0
46,5,11,"E",140,NA,0
47,5,11,"E",163,NA,0
48,5,11,"E",259,NA,0
49,5,11,"E",129,NA,0
50,5,11,"E",135,NA,0
51,3,12,"E",181,NA,0
52,3,12,"E",165,NA,0
53,3,12,"E",249,NA,0
54,3,13,"E",142,NA,0
55,3,13,"E",138,NA,0
56,3,13,"E",247,NA,0
57,6,14,"E",170,NA,0
58,6,14,"E",153,NA,0
59,6,14,"E",142,NA,0
60,6,14,"E",189,NA,0
61,6,14,NA,NA,NA,0
62,6,14,NA,NA,NA,0
63,4,15,"E",227,NA,0
64,4,15,NA,NA,NA,0
65,4,15,"E",202,NA,0
66,4,15,"E",104,NA,0
67,4,16,NA,NA,NA,0
68,4,16,"E",221,NA,0
69,4,16,"E",247,NA,0
70,4,16,"E",148,NA,0
71,3,17,"E",191,NA,0
72,3,17,"E",261,NA,0
73,3,17,"E",216,NA,0
74,5,18,"E",158,NA,0
75,5,18,"E",135,NA,0
76,5,18,"E",348,NA,0
77,5,18,"E",219,NA,0
78,5,18,"E",151,NA,0
79,3,19,"E",245,NA,0
80,3,19,"E",248,NA,0
81,3,19,"E",273,NA,0
82,3,20,"E",258,NA,0
83,3,20,"E",265,NA,0
84,3,20,"E",123,NA,0
85,3,21,"E",258,NA,0
86,3,21,"E",200,NA,0
87,3,21,"E",149,NA,0
88,4,22,"E",283,NA,0
89,4,22,"E",272,NA,0
90,4,22,"E",123,NA,0
91,4,22,"E",250,NA,0
92,3,23,"E",246,NA,0
93,3,23,NA,NA,NA,0
94,3,23,"E",159,NA,0
95,6,24,"E",339,NA,0
96,6,24,"E",132,NA,0
97,6,24,"E",109,NA,0
98,6,24,"E",182,NA,0
99,6,24,"E",201,NA,0
100,6,24,"E",NA,NA,0
101,3,25,"E",215,NA,0
102,3,25,"E",159,NA,0
103,3,25,"E",358,NA,0
104,5,26,"E",146,NA,0
105,5,26,"E",168,NA,0
106,5,26,"E",197,NA,0
107,5,26,"E",175,NA,0
108,5,26,"E",145,NA,0
109,6,27,"E",146,NA,0
110,6,27,"E",NA,NA,0
111,6,27,"E",234,NA,0
112,6,27,"E",334,NA,0
113,6,27,"E",261,NA,0
114,6,27,"E",190,NA,0
115,3,28,"E",247,NA,0
116,3,28,"E",144,NA,0
117,3,28,"E",336,NA,0
118,4,29,"E",252,NA,0
119,4,29,"E",142,NA,0
120,4,29,"E",249,NA,0
121,4,29,"E",156,NA,0
122,5,30,"E",NA,NA,0
123,5,30,"E",142,NA,0
124,5,30,"E",224,NA,0
125,5,30,"E",168,NA,0
126,5,30,"E",151,NA,0
127,5,31,"E",276,NA,0
128,5,31,"E",235,NA,0
129,5,31,"E",252,NA,0
130,5,31,"E",342,NA,0
131,5,31,"E",192,NA,0
132,3,32,NA,NA,NA,0
133,3,32,"E",228,NA,0
134,3,32,"E",NA,NA,0
135,4,33,"E",155,NA,0
136,4,33,NA,NA,NA,0
137,4,33,"E",229,NA,0
138,4,33,"E",119,NA,0
139,3,34,"E",212,NA,0
140,3,34,"E",233,NA,0
141,3,34,"E",180,NA,0
142,4,35,"E",177,NA,0
143,4,35,"E",236,NA,0
144,4,35,"E",356,NA,0
145,4,35,"E",238,NA,0
146,5,36,"E",226,NA,0
147,5,36,"E",203,NA,0
148,5,36,"E",172,NA,0
149,5,36,"E",128,NA,0
150,5,36,"E",328,NA,0
151,4,37,"E",148,NA,0
152,4,37,"E",144,NA,0
153,4,37,"E",163,NA,0
154,4,37,NA,NA,NA,0
155,6,38,"E",329,NA,0
156,6,38,"E",272,NA,0
157,6,38,NA,NA,NA,0
158,6,38,"E",187,NA,0
159,6,38,"E",216,NA,0
160,6,38,NA,NA,NA,0
161,5,39,"E",165,NA,0
162,5,39,NA,NA,NA,0
163,5,39,"E",149,NA,0
164,5,39,"E",151,NA,0
165,5,39,"E",244,NA,0
166,5,40,"E",357,NA,0
167,5,40,"E",307,NA,0
168,5,40,"E",169,NA,0
169,5,40,"E",290,NA,0
170,5,40,"E",125,NA,0
171,5,41,"E",148,NA,0
172,5,41,"E",236,NA,0
173,5,41,"E",212,NA,0
174,5,41,NA,NA,NA,0
175,5,41,"E",156,NA,0
176,4,42,"E",NA,NA,0
177,4,42,"E",228,NA,0
178,4,42,"E",283,NA,0
179,4,42,"E",162,NA,0
180,4,43,NA,NA,NA,0
181,4,43,"E",153,NA,0
182,4,43,"E",241,NA,0
183,4,43,"E",290,NA,0
184,5,44,"E",157,NA,0
185,5,44,"E",175,NA,0
186,5,44,"E",212,NA,0
187,5,44,"E",248,NA,0
188,5,44,"E",114,NA,0
