"ID","SIZE","HH","TYPE","TIME","S_num","I_num"
1,4,1,"0",NA,NA,0
2,4,1,"E",NA,NA,0
3,4,1,NA,NA,NA,0
4,4,1,"E",240,NA,0
5,3,2,"E",324,NA,0
6,3,2,NA,NA,NA,0
7,3,2,NA,NA,NA,0
8,3,3,NA,NA,NA,0
9,3,3,NA,NA,NA,0
10,3,3,NA,NA,NA,0
11,5,4,"E",261,NA,0
12,5,4,NA,NA,NA,0
13,5,4,NA,NA,NA,0
14,5,4,NA,NA,NA,0
15,5,4,NA,NA,NA,0
16,6,5,NA,NA,NA,0
17,6,5,NA,NA,NA,0
18,6,5,NA,NA,NA,0
19,6,5,NA,NA,NA,0
20,6,5,"E",NA,NA,0
21,6,5,NA,NA,NA,0
22,6,6,NA,NA,NA,0
23,6,6,NA,NA,NA,0
24,6,6,"E",206,NA,0
25,6,6,NA,NA,NA,0
26,6,6,"E",NA,NA,0
27,6,6,NA,NA,NA,0
28,3,7,NA,NA,NA,0
29,3,7,NA,NA,NA,0
30,3,7,NA,NA,NA,0
31,4,8,NA,NA,NA,0
32,4,8,NA,NA,NA,0
33,4,8,NA,NA,NA,0
34,4,8,"E",352,NA,0
35,4,9,"E",357,NA,0
36,4,9,"E",NA,NA,0
37,4,9,NA,NA,NA,0
38,4,9,NA,NA,NA,0
39,3,10,NA,NA,NA,0
40,3,10,"E",293,NA,0
41,3,10,NA,NA,NA,0
42,3,11,NA,NA,NA,0
43,3,11,NA,NA,NA,0
44,3,11,"E",NA,NA,0
45,4,12,"E",NA,NA,0
46,4,12,NA,NA,NA,0
47,4,12,NA,NA,NA,0
48,4,12,"E",NA,NA,0
49,5,13,NA,NA,NA,0
50,5,13,"E",NA,NA,0
51,5,13,"E",335,NA,0
52,5,13,"E",323,NA,0
53,5,13,"E",361,NA,0
54,3,14,NA,NA,NA,0
55,3,14,NA,NA,NA,0
56,3,14,NA,NA,NA,0
57,4,15,"E",367,NA,0
58,4,15,"E",233,NA,0
59,4,15,NA,NA,NA,0
60,4,15,"E",NA,NA,0
61,6,16,"E",287,NA,0
62,6,16,"E",NA,NA,0
63,6,16,"E",NA,NA,0
64,6,16,NA,NA,NA,0
65,6,16,NA,NA,NA,0
66,6,16,NA,NA,NA,0
67,4,17,NA,NA,NA,0
68,4,17,NA,NA,NA,0
69,4,17,"E",NA,NA,0
70,4,17,NA,NA,NA,0
71,6,18,"E",NA,NA,0
72,6,18,NA,NA,NA,0
73,6,18,"E",NA,NA,0
74,6,18,NA,NA,NA,0
75,6,18,NA,NA,NA,0
76,6,18,NA,NA,NA,0
77,5,19,"E",309,NA,0
78,5,19,"E",NA,NA,0
79,5,19,NA,NA,NA,0
80,5,19,"E",NA,NA,0
81,5,19,"E",NA,NA,0
82,4,20,"E",358,NA,0
83,4,20,NA,NA,NA,0
84,4,20,NA,NA,NA,0
85,4,20,NA,NA,NA,0
86,4,21,NA,NA,NA,0
87,4,21,NA,NA,NA,0
88,4,21,"E",NA,NA,0
89,4,21,"E",NA,NA,0
90,6,22,"E",NA,NA,0
91,6,22,"E",NA,NA,0
92,6,22,NA,NA,NA,0
93,6,22,NA,NA,NA,0
94,6,22,NA,NA,NA,0
95,6,22,"E",229,NA,0
96,5,23,"E",NA,NA,0
97,5,23,NA,NA,NA,0
98,5,23,NA,NA,NA,0
99,5,23,"E",147,NA,0
100,5,23,"E",247,NA,0
101,6,24,"E",236,NA,0
102,6,24,"E",NA,NA,0
103,6,24,NA,NA,NA,0
104,6,24,NA,NA,NA,0
105,6,24,"E",NA,NA,0
106,6,24,NA,NA,NA,0
107,3,25,NA,NA,NA,0
108,3,25,NA,NA,NA,0
109,3,25,"E",346,NA,0
110,5,26,"E",275,NA,0
111,5,26,NA,NA,NA,0
112,5,26,"E",NA,NA,0
113,5,26,NA,NA,NA,0
114,5,26,NA,NA,NA,0
115,3,27,NA,NA,NA,0
116,3,27,NA,NA,NA,0
117,3,27,NA,NA,NA,0
118,4,28,NA,NA,NA,0
119,4,28,"E",364,NA,0
120,4,28,NA,NA,NA,0
121,4,28,"E",NA,NA,0
122,6,29,NA,NA,NA,0
123,6,29,"E",NA,NA,0
124,6,29,NA,NA,NA,0
125,6,29,NA,NA,NA,0
126,6,29,NA,NA,NA,0
127,6,29,"E",177,NA,0
128,6,30,"E",320,NA,0
129,6,30,NA,NA,NA,0
130,6,30,NA,NA,NA,0
131,6,30,NA,NA,NA,0
132,6,30,NA,NA,NA,0
133,6,30,"E",NA,NA,0
134,3,31,"E",228,NA,0
135,3,31,"E",NA,NA,0
136,3,31,"E",NA,NA,0
137,6,32,"E",NA,NA,0
138,6,32,"E",355,NA,0
139,6,32,"E",NA,NA,0
140,6,32,"E",367,NA,0
141,6,32,NA,NA,NA,0
142,6,32,NA,NA,NA,0
143,3,33,NA,NA,NA,0
144,3,33,NA,NA,NA,0
145,3,33,NA,NA,NA,0
146,3,34,NA,NA,NA,0
147,3,34,NA,NA,NA,0
148,3,34,NA,NA,NA,0
149,5,35,"E",NA,NA,0
150,5,35,NA,NA,NA,0
151,5,35,"E",192,NA,0
152,5,35,"E",257,NA,0
153,5,35,NA,NA,NA,0
154,6,36,"E",NA,NA,0
155,6,36,NA,NA,NA,0
156,6,36,NA,NA,NA,0
157,6,36,"E",NA,NA,0
158,6,36,"E",238,NA,0
159,6,36,NA,NA,NA,0
160,3,37,"E",NA,NA,0
161,3,37,"E",NA,NA,0
162,3,37,NA,NA,NA,0
163,6,38,"E",286,NA,0
164,6,38,"E",NA,NA,0
165,6,38,"E",326,NA,0
