"ID","SIZE","HH","TYPE","TIME","S_NUM","I_NUM"
1,6,1,"0",NA,NA,0
2,6,1,"E",276,3,2
3,6,1,"H",353,0,0
4,6,1,"E",317,0,0
5,6,1,"E",184,4,0
6,6,1,"H",308,0,0
7,4,2,"C",263,3,0
8,4,2,NA,NA,NA,0
9,4,2,NA,NA,NA,0
10,4,2,NA,NA,NA,0
11,6,3,"C",109,5,2
12,6,3,"H",169,3,0
13,6,3,"H",158,3,0
14,6,3,"E",201,2,0
15,6,3,NA,NA,NA,0
16,6,3,NA,NA,NA,0
17,6,4,"H",320,2,1
18,6,4,"H",359,1,0
19,6,4,"H",268,4,2
20,6,4,"H",296,2,0
21,6,4,"C",229,5,1
22,6,4,NA,NA,NA,0
23,5,5,"H",270,2,0
24,5,5,"H",253,3,1
25,5,5,"C",322,1,0
26,5,5,NA,NA,NA,0
27,5,5,"C",194,4,1
28,5,6,"C",139,4,1
29,5,6,NA,NA,NA,0
30,5,6,NA,NA,NA,0
31,5,6,NA,NA,NA,0
32,5,6,"H",166,3,0
33,6,7,NA,NA,NA,0
34,6,7,NA,NA,NA,0
35,6,7,NA,NA,NA,0
36,6,7,"E",58,5,1
37,6,7,"H",86,4,0
38,6,7,NA,NA,NA,0
39,5,8,NA,NA,NA,0
40,5,8,NA,NA,NA,0
41,5,8,NA,NA,NA,0
42,5,8,NA,NA,NA,0
43,5,8,NA,NA,NA,0
44,6,9,"H",182,3,0
45,6,9,"C",117,5,2
46,6,9,NA,NA,NA,0
47,6,9,NA,NA,NA,0
48,6,9,NA,NA,NA,0
49,6,9,"H",142,3,0
50,5,10,"H",78,2,0
51,5,10,"H",43,3,1
52,5,10,NA,NA,NA,0
53,5,10,NA,NA,NA,0
54,5,10,"E",21,4,1
55,5,11,NA,NA,NA,0
56,5,11,NA,NA,NA,0
57,5,11,NA,NA,NA,0
58,5,11,NA,NA,NA,0
59,5,11,NA,NA,NA,0
60,6,12,NA,NA,NA,0
61,6,12,"H",322,3,0
62,6,12,"E",271,5,2
63,6,12,NA,NA,NA,0
64,6,12,NA,NA,NA,0
65,6,12,"H",295,3,0
66,6,13,"C",365,5,0
67,6,13,NA,NA,NA,0
68,6,13,NA,NA,NA,0
69,6,13,NA,NA,NA,0
70,6,13,NA,NA,NA,0
71,6,13,NA,NA,NA,0
72,6,14,"H",149,0,0
73,6,14,"H",121,2,2
74,6,14,"H",169,0,0
75,6,14,"H",130,0,0
76,6,14,"E",120,2,0
77,6,14,"E",94,5,2
78,6,15,"H",NA,NA,0
79,6,15,"H",349,0,0
80,6,15,"H",336,1,1
81,6,15,"H",294,3,2
82,6,15,"C",253,5,2
83,6,15,"H",297,2,0
84,6,16,NA,NA,NA,0
85,6,16,NA,NA,NA,0
86,6,16,NA,NA,NA,0
87,6,16,NA,NA,NA,0
88,6,16,NA,NA,NA,0
89,6,16,NA,NA,NA,0
90,5,17,NA,NA,NA,0
91,5,17,NA,NA,NA,0
92,5,17,NA,NA,NA,0
93,5,17,NA,NA,NA,0
94,5,17,NA,NA,NA,0
95,3,18,NA,NA,NA,0
96,3,18,NA,NA,NA,0
97,3,18,"E",120,2,0
98,3,19,NA,NA,NA,0
99,3,19,NA,NA,NA,0
100,3,19,NA,NA,NA,0
101,6,20,NA,NA,NA,0
102,6,20,NA,NA,NA,0
103,6,20,NA,NA,NA,0
104,6,20,NA,NA,NA,0
105,6,20,NA,NA,NA,0
106,6,20,NA,NA,NA,0
107,6,21,NA,NA,NA,0
108,6,21,NA,NA,NA,0
109,6,21,NA,NA,NA,0
110,6,21,"E",63,5,0
111,6,21,NA,NA,NA,0
112,6,21,NA,NA,NA,0
113,6,22,NA,NA,NA,0
114,6,22,NA,NA,NA,0
115,6,22,NA,NA,NA,0
116,6,22,NA,NA,NA,0
117,6,22,"C",278,5,0
118,6,22,NA,NA,NA,0
119,4,23,"E",290,3,0
120,4,23,NA,NA,NA,0
121,4,23,NA,NA,NA,0
122,4,23,NA,NA,NA,0
123,6,24,NA,NA,NA,0
124,6,24,NA,NA,NA,0
125,6,24,NA,NA,NA,0
126,6,24,NA,NA,NA,0
127,6,24,NA,NA,NA,0
128,6,24,NA,NA,NA,0
129,5,25,NA,NA,NA,0
130,5,25,"H",265,3,0
131,5,25,NA,NA,NA,0
132,5,25,"C",229,4,1
133,5,25,NA,NA,NA,0
134,5,26,NA,NA,NA,0
135,5,26,NA,NA,NA,0
136,5,26,NA,NA,NA,0
137,5,26,NA,NA,NA,0
138,5,26,NA,NA,NA,0
139,5,27,NA,NA,NA,0
140,5,27,NA,NA,NA,0
141,5,27,"H",223,3,0
142,5,27,"C",189,4,1
143,5,27,NA,NA,NA,0
144,3,28,NA,NA,NA,0
145,3,28,NA,NA,NA,0
146,3,28,"C",110,2,0
147,6,29,NA,NA,NA,0
148,6,29,NA,NA,NA,0
149,6,29,NA,NA,NA,0
150,6,29,NA,NA,NA,0
151,6,29,"E",64,5,0
152,6,29,NA,NA,NA,0
153,3,30,NA,NA,NA,0
154,3,30,NA,NA,NA,0
155,3,30,NA,NA,NA,0
156,5,31,NA,NA,NA,0
157,5,31,NA,NA,NA,0
158,5,31,"C",296,4,0
159,5,31,NA,NA,NA,0
160,5,31,NA,NA,NA,0
161,4,32,NA,NA,NA,0
162,4,32,NA,NA,NA,0
163,4,32,NA,NA,NA,0
164,4,32,NA,NA,NA,0
165,3,33,NA,NA,NA,0
166,3,33,NA,NA,NA,0
167,3,33,NA,NA,NA,0
168,4,34,NA,NA,NA,0
169,4,34,NA,NA,NA,0
170,4,34,NA,NA,NA,0
171,4,34,"C",153,3,0
172,6,35,"H",215,0,0
173,6,35,"H",190,2,1
174,6,35,"C",195,2,1
175,6,35,"H",210,0,0
176,6,35,"H",188,2,0
177,6,35,"C",166,4,2
178,6,36,NA,NA,NA,0
179,6,36,"E",259,3,0
180,6,36,NA,NA,NA,0
181,6,36,"E",207,5,1
182,6,36,NA,NA,NA,0
183,6,36,"H",237,4,0
184,3,37,NA,NA,NA,0
185,3,37,"C",151,2,0
186,3,37,NA,NA,NA,0
187,4,38,NA,NA,NA,0
188,4,38,NA,NA,NA,0
189,4,38,NA,NA,NA,0
190,4,38,NA,NA,NA,0
191,4,39,"H",337,1,0
192,4,39,"H",294,1,0
193,4,39,"C",273,3,2
194,4,39,NA,NA,NA,0
195,6,40,NA,NA,NA,0
196,6,40,NA,NA,NA,0
197,6,40,NA,NA,NA,0
198,6,40,NA,NA,NA,0
199,6,40,NA,NA,NA,0
200,6,40,NA,NA,NA,0
201,4,41,NA,NA,NA,0
202,4,41,"C",219,3,1
203,4,41,NA,NA,NA,0
204,4,41,"H",249,2,0
205,3,42,NA,NA,NA,0
206,3,42,NA,NA,NA,0
207,3,42,NA,NA,NA,0
208,4,43,NA,NA,NA,0
209,4,43,"C",137,3,0
210,4,43,NA,NA,NA,0
211,4,43,NA,NA,NA,0
212,6,44,"H",131,2,0
213,6,44,"H",147,2,1
214,6,44,"H",162,1,0
215,6,44,"H",106,4,2
216,6,44,"C",88,5,1
217,6,44,NA,NA,NA,0
218,6,45,NA,NA,NA,0
219,6,45,NA,NA,NA,0
220,6,45,NA,NA,NA,0
221,6,45,NA,NA,NA,0
222,6,45,NA,NA,NA,0
223,6,45,NA,NA,NA,0
224,4,46,"E",267,2,0
225,4,46,"E",127,3,0
226,4,46,NA,NA,NA,0
227,4,46,NA,NA,NA,0
228,4,47,"E",135,3,1
229,4,47,"H",208,0,0
230,4,47,"E",186,0,0
231,4,47,"H",172,1,1
232,4,48,NA,NA,NA,0
233,4,48,NA,NA,NA,0
234,4,48,NA,NA,NA,0
235,4,48,NA,NA,NA,0
236,6,49,NA,NA,NA,0
237,6,49,NA,NA,NA,0
238,6,49,"C",NA,NA,0
239,6,49,NA,NA,NA,0
240,6,49,NA,NA,NA,0
241,6,49,NA,NA,NA,0
242,3,50,NA,NA,NA,0
243,3,50,NA,NA,NA,0
244,3,50,"E",206,2,0
245,3,51,NA,NA,NA,0
246,3,51,NA,NA,NA,0
247,3,51,NA,NA,NA,0
248,4,52,NA,NA,NA,0
249,4,52,NA,NA,NA,0
250,4,52,NA,NA,NA,0
251,4,52,NA,NA,NA,0
252,4,53,"E",329,2,0
253,4,53,NA,NA,NA,0
254,4,53,"E",59,3,0
255,4,53,NA,NA,NA,0
256,5,54,NA,NA,NA,0
257,5,54,NA,NA,NA,0
258,5,54,NA,NA,NA,0
259,5,54,NA,NA,NA,0
260,5,54,NA,NA,NA,0
261,4,55,NA,NA,NA,0
262,4,55,NA,NA,NA,0
263,4,55,NA,NA,NA,0
264,4,55,NA,NA,NA,0
265,5,56,NA,NA,NA,0
266,5,56,NA,NA,NA,0
267,5,56,NA,NA,NA,0
268,5,56,NA,NA,NA,0
269,5,56,NA,NA,NA,0
270,3,57,NA,NA,NA,0
271,3,57,NA,NA,NA,0
272,3,57,NA,NA,NA,0
273,4,58,"H",310,1,0
274,4,58,NA,NA,NA,0
275,4,58,"H",283,2,1
276,4,58,"C",260,3,1
277,4,59,NA,NA,NA,0
278,4,59,"E",242,3,0
279,4,59,NA,NA,NA,0
280,4,59,NA,NA,NA,0
281,3,60,NA,NA,NA,0
282,3,60,NA,NA,NA,0
283,3,60,NA,NA,NA,0
284,5,61,"H",NA,NA,0
285,5,61,"H",NA,NA,0
286,5,61,"E",322,4,3
287,5,61,"H",333,1,1
288,5,61,"H",346,0,0
289,3,62,NA,NA,NA,0
290,3,62,NA,NA,NA,0
291,3,62,NA,NA,NA,0
292,5,63,NA,NA,NA,0
293,5,63,NA,NA,NA,0
294,5,63,NA,NA,NA,0
295,5,63,NA,NA,NA,0
296,5,63,NA,NA,NA,0
297,4,64,"H",246,2,1
298,4,64,"H",263,1,0
299,4,64,NA,NA,NA,0
300,4,64,"E",200,3,1
301,5,65,"H",NA,NA,0
302,5,65,NA,NA,NA,0
303,5,65,"C",328,4,2
304,5,65,"H",342,2,1
305,5,65,"H",342,2,0
306,5,66,NA,NA,NA,0
307,5,66,NA,NA,NA,0
308,5,66,NA,NA,NA,0
309,5,66,NA,NA,NA,0
310,5,66,NA,NA,NA,0
311,4,67,"H",143,2,1
312,4,67,"C",125,3,1
313,4,67,"H",165,1,0
314,4,67,NA,NA,NA,0
315,3,68,NA,NA,NA,0
316,3,68,NA,NA,NA,0
317,3,68,NA,NA,NA,0
318,4,69,NA,NA,NA,0
319,4,69,NA,NA,NA,0
320,4,69,NA,NA,NA,0
321,4,69,NA,NA,NA,0
322,4,70,"H",185,1,0
323,4,70,"H",169,1,0
324,4,70,NA,NA,NA,0
325,4,70,"C",140,3,2
326,4,71,"H",212,2,2
327,4,71,"H",243,0,0
328,4,71,"E",187,3,1
329,4,71,"H",304,0,0
330,3,72,NA,NA,NA,0
331,3,72,NA,NA,NA,0
332,3,72,"E",123,2,0
333,4,73,NA,NA,NA,0
334,4,73,NA,NA,NA,0
335,4,73,NA,NA,NA,0
336,4,73,NA,NA,NA,0
337,5,74,NA,NA,NA,0
338,5,74,NA,NA,NA,0
339,5,74,NA,NA,NA,0
340,5,74,NA,NA,NA,0
341,5,74,NA,NA,NA,0
342,3,75,NA,NA,NA,0
343,3,75,NA,NA,NA,0
344,3,75,"E",240,2,0
345,6,76,NA,NA,NA,0
346,6,76,NA,NA,NA,0
347,6,76,NA,NA,NA,0
348,6,76,NA,NA,NA,0
349,6,76,NA,NA,NA,0
350,6,76,NA,NA,NA,0
351,5,77,"C",307,4,2
352,5,77,"H",NA,NA,0
353,5,77,"H",346,1,1
354,5,77,"H",NA,NA,0
355,5,77,"H",337,2,1
356,6,78,NA,NA,NA,0
357,6,78,NA,NA,NA,0
358,6,78,NA,NA,NA,0
359,6,78,NA,NA,NA,0
360,6,78,NA,NA,NA,0
361,6,78,NA,NA,NA,0
362,6,79,"H",NA,NA,0
363,6,79,"H",330,2,0
364,6,79,"H",307,3,1
365,6,79,"H",336,2,1
366,6,79,"C",298,5,2
367,6,79,NA,NA,NA,0
368,6,80,NA,NA,NA,0
369,6,80,NA,NA,NA,0
370,6,80,NA,NA,NA,0
371,6,80,NA,NA,NA,0
372,6,80,NA,NA,NA,0
373,6,80,NA,NA,NA,0
374,4,81,NA,NA,NA,0
375,4,81,NA,NA,NA,0
376,4,81,NA,NA,NA,0
377,4,81,NA,NA,NA,0
378,5,82,NA,NA,NA,0
379,5,82,NA,NA,NA,0
380,5,82,NA,NA,NA,0
381,5,82,"E",356,3,0
382,5,82,"E",NA,NA,0
383,4,83,NA,NA,NA,0
384,4,83,NA,NA,NA,0
385,4,83,NA,NA,NA,0
386,4,83,NA,NA,NA,0
387,3,84,NA,NA,NA,0
388,3,84,NA,NA,NA,0
389,3,84,NA,NA,NA,0
390,3,85,"H",308,1,0
391,3,85,NA,NA,NA,0
392,3,85,"C",284,2,1
393,5,86,NA,NA,NA,0
394,5,86,NA,NA,NA,0
395,5,86,NA,NA,NA,0
396,5,86,NA,NA,NA,0
397,5,86,NA,NA,NA,0
398,6,87,NA,NA,NA,0
399,6,87,"C",337,5,1
400,6,87,NA,NA,NA,0
401,6,87,NA,NA,NA,0
402,6,87,"H",NA,NA,0
403,6,87,NA,NA,NA,0
404,6,88,NA,NA,NA,0
405,6,88,NA,NA,NA,0
406,6,88,NA,NA,NA,0
407,6,88,NA,NA,NA,0
408,6,88,NA,NA,NA,0
409,6,88,NA,NA,NA,0
410,3,89,NA,NA,NA,0
411,3,89,NA,NA,NA,0
412,3,89,NA,NA,NA,0
413,4,90,NA,NA,NA,0
414,4,90,NA,NA,NA,0
415,4,90,NA,NA,NA,0
416,4,90,NA,NA,NA,0
417,5,91,"C",274,3,0
418,5,91,NA,NA,NA,0
419,5,91,NA,NA,NA,0
420,5,91,NA,NA,NA,0
421,5,91,"C",172,4,0
422,5,92,NA,NA,NA,0
423,5,92,NA,NA,NA,0
424,5,92,NA,NA,NA,0
425,5,92,NA,NA,NA,0
426,5,92,NA,NA,NA,0
427,6,93,NA,NA,NA,0
428,6,93,NA,NA,NA,0
429,6,93,NA,NA,NA,0
430,6,93,"C",363,5,0
431,6,93,NA,NA,NA,0
432,6,93,NA,NA,NA,0
433,6,94,NA,NA,NA,0
434,6,94,NA,NA,NA,0
435,6,94,NA,NA,NA,0
436,6,94,NA,NA,NA,0
437,6,94,"C",117,5,0
438,6,94,"C",NA,NA,0
439,3,95,"H",NA,NA,0
440,3,95,"E",353,2,1
441,3,95,NA,NA,NA,0
442,3,96,NA,NA,NA,0
443,3,96,"E",207,2,0
444,3,96,NA,NA,NA,0
445,4,97,"H",148,0,0
446,4,97,"H",170,0,0
447,4,97,"H",130,0,0
448,4,97,"E",102,3,3
449,5,98,NA,NA,NA,0
450,5,98,NA,NA,NA,0
451,5,98,NA,NA,NA,0
452,5,98,NA,NA,NA,0
453,5,98,NA,NA,NA,0
454,4,99,NA,NA,NA,0
455,4,99,NA,NA,NA,0
456,4,99,NA,NA,NA,0
457,4,99,NA,NA,NA,0
458,5,100,NA,NA,NA,0
459,5,100,NA,NA,NA,0
460,5,100,NA,NA,NA,0
461,5,100,NA,NA,NA,0
462,5,100,NA,NA,NA,0
463,4,101,"H",337,0,0
464,4,101,"C",293,3,2
465,4,101,"H",336,0,0
466,4,101,"H",310,1,1
467,5,102,"E",299,4,0
468,5,102,NA,NA,NA,0
469,5,102,"C",NA,NA,0
470,5,102,NA,NA,NA,0
471,5,102,NA,NA,NA,0
472,4,103,NA,NA,NA,0
473,4,103,"E",125,2,0
474,4,103,"C",137,2,0
475,4,103,NA,NA,NA,0
476,4,104,NA,NA,NA,0
477,4,104,NA,NA,NA,0
478,4,104,NA,NA,NA,0
479,4,104,NA,NA,NA,0
480,4,105,NA,NA,NA,0
481,4,105,"E",251,3,1
482,4,105,"H",314,2,1
483,4,105,"H",NA,NA,0
484,5,106,NA,NA,NA,0
485,5,106,"C",281,4,1
486,5,106,"H",313,1,0
487,5,106,"H",NA,NA,0
488,5,106,"H",301,3,2
489,5,107,"H",NA,NA,0
490,5,107,"H",NA,NA,0
491,5,107,"H",NA,NA,0
492,5,107,"C",351,4,3
493,5,107,NA,NA,NA,0
494,5,108,NA,NA,NA,0
495,5,108,NA,NA,NA,0
496,5,108,"H",122,2,0
497,5,108,"H",108,2,0
498,5,108,"E",82,4,2
499,3,109,"H",142,1,1
500,3,109,"H",169,0,0
501,3,109,"E",115,2,1
502,4,110,NA,NA,NA,0
503,4,110,NA,NA,NA,0
504,4,110,"E",115,3,0
505,4,110,NA,NA,NA,0
506,4,111,NA,NA,NA,0
507,4,111,NA,NA,NA,0
508,4,111,NA,NA,NA,0
509,4,111,NA,NA,NA,0
510,5,112,"C",139,4,2
511,5,112,"H",190,2,0
512,5,112,"H",167,2,0
513,5,112,NA,NA,NA,0
514,5,112,NA,NA,NA,0
