"ID","SIZE","HH","TYPE","TIME","S_num","I_num"
1,4,1,"0",18,NA,0
2,4,1,"E",64,NA,0
3,4,1,NA,NA,NA,0
4,4,1,NA,NA,NA,0
5,3,2,NA,NA,NA,0
6,3,2,NA,NA,NA,0
7,3,2,"E",226,NA,0
8,4,3,NA,NA,NA,0
9,4,3,NA,NA,NA,0
10,4,3,"E",261,NA,0
11,4,3,NA,NA,NA,0
12,3,4,NA,NA,NA,0
13,3,4,NA,NA,NA,0
14,3,4,NA,NA,NA,0
15,4,5,"E",83,NA,0
16,4,5,"E",204,NA,0
17,4,5,NA,NA,NA,0
18,4,5,"E",82,NA,0
19,5,6,NA,NA,NA,0
20,5,6,NA,NA,NA,0
21,5,6,NA,NA,NA,0
22,5,6,NA,NA,NA,0
23,5,6,"E",173,NA,0
24,4,7,"E",275,NA,0
25,4,7,NA,NA,NA,0
26,4,7,"E",77,NA,0
27,4,7,NA,NA,NA,0
28,6,8,NA,NA,NA,0
29,6,8,"E",103,NA,0
30,6,8,NA,NA,NA,0
31,6,8,NA,NA,NA,0
32,6,8,NA,NA,NA,0
33,6,8,NA,NA,NA,0
34,3,9,"E",275,NA,0
35,3,9,NA,NA,NA,0
36,3,9,NA,NA,NA,0
37,3,10,"E",187,NA,0
38,3,10,NA,NA,NA,0
39,3,10,NA,NA,NA,0
40,4,11,NA,NA,NA,0
41,4,11,NA,NA,NA,0
42,4,11,NA,NA,NA,0
43,4,11,NA,NA,NA,0
44,4,12,NA,NA,NA,0
45,4,12,"E",166,NA,0
46,4,12,NA,NA,NA,0
47,4,12,NA,NA,NA,0
48,6,13,NA,NA,NA,0
49,6,13,NA,NA,NA,0
50,6,13,NA,NA,NA,0
51,6,13,NA,NA,NA,0
52,6,13,NA,NA,NA,0
53,6,13,"E",30,NA,0
54,6,14,"E",291,NA,0
55,6,14,NA,NA,NA,0
56,6,14,"E",193,NA,0
57,6,14,NA,NA,NA,0
58,6,14,NA,NA,NA,0
59,6,14,NA,NA,NA,0
60,3,15,NA,NA,NA,0
61,3,15,NA,NA,NA,0
62,3,15,NA,NA,NA,0
63,6,16,NA,NA,NA,0
64,6,16,"E",NA,NA,0
65,6,16,"E",167,NA,0
66,6,16,NA,NA,NA,0
67,6,16,NA,NA,NA,0
68,6,16,"E",268,NA,0
69,5,17,"E",167,NA,0
70,5,17,"E",308,NA,0
71,5,17,"E",229,NA,0
72,5,17,"E",146,NA,0
73,5,17,"E",70,NA,0
74,3,18,NA,NA,NA,0
75,3,18,"E",147,NA,0
76,3,18,"E",103,NA,0
77,3,19,NA,NA,NA,0
78,3,19,"E",326,NA,0
79,3,19,NA,NA,NA,0
80,4,20,NA,NA,NA,0
81,4,20,NA,NA,NA,0
82,4,20,NA,NA,NA,0
83,4,20,"E",99,NA,0
84,5,21,NA,NA,NA,0
85,5,21,NA,NA,NA,0
86,5,21,NA,NA,NA,0
87,5,21,NA,NA,NA,0
88,5,21,NA,NA,NA,0
89,6,22,NA,NA,NA,0
90,6,22,NA,NA,NA,0
91,6,22,NA,NA,NA,0
92,6,22,NA,NA,NA,0
93,6,22,"E",281,NA,0
94,6,22,"E",308,NA,0
95,4,23,NA,NA,NA,0
96,4,23,"E",247,NA,0
97,4,23,NA,NA,NA,0
98,4,23,"E",333,NA,0
99,6,24,"E",194,NA,0
100,6,24,NA,NA,NA,0
