"V1","V2","V3"
0.176470588235294,0.176470588235294,0.0451280136100503
0.301587301587302,0.253968253968254,0.096703641873254
0.136363636363636,0.0909090909090909,0.0332407104879929
0.135135135135135,0.108108108108108,0.0216568268002165
0.217391304347826,0.173913043478261,0.0560368780879199
0.219512195121951,0.195121951219512,0.0751097143450404
0.159090909090909,0.113636363636364,0.0618974238435443
0.234042553191489,0.170212765957447,0.0219729280099924
0.125,0.125,0.0246503109911585
0.222222222222222,0.222222222222222,0.0717612151290667
0.283018867924528,0.264150943396226,0.0318354032661019
0.170731707317073,0.121951219512195,0.0117813825483439
0.0645161290322581,0.032258064516129,0.00175040285231371
0.3,0.28,0.0618698132014999
0.311475409836066,0.245901639344262,0.0469417706523508
0.21875,0.21875,0.100486873255396
0.288135593220339,0.23728813559322,0.0722241442157567
0.186046511627907,0.13953488372093,0.0308936714832039
0.15625,0.09375,0.0648707179462062
0.222222222222222,0.166666666666667,0.0696648490830306
0.170731707317073,0.146341463414634,0.038912711846223
0.142857142857143,0.174603174603175,0.0514867735146121
0.19047619047619,0.119047619047619,0.0369269620813159
0.228571428571429,0.171428571428571,0.0482076313138807
0.105263157894737,0.0789473684210526,0.0316041369131062
0.156862745098039,0.176470588235294,0.0653489443210067
0.230769230769231,0.192307692307692,0.0444449434691892
0.204081632653061,0.183673469387755,0.0473311272319725
0.222222222222222,0.177777777777778,0.0940564991480505
0.102564102564103,0.0256410256410256,0.00480920828954918
0.270833333333333,0.229166666666667,0.098765903358065
0.186046511627907,0.186046511627907,0.0442195535980396
0.266666666666667,0.222222222222222,0.0240071347528991
0.203389830508475,0.203389830508475,0.0497167801297388
0.2,0.1,0.0626206118717375
0.21875,0.25,0.0885597630218758
0.0277777777777778,0.0277777777777778,0.00286106744730006
0.25,0.208333333333333,0.0787755596572288
0.117647058823529,0.0882352941176471,0.0257510580108872
0.261904761904762,0.214285714285714,0.0387864711499232
0.230769230769231,0.153846153846154,0.0762722135900876
0.179487179487179,0.179487179487179,0.0357300654674969
0.265625,0.265625,0.0549014366944196
0.233333333333333,0.233333333333333,0.115015803994385
0.244897959183673,0.26530612244898,0.0672179832409459
0.333333333333333,0.266666666666667,0.071855220736158
0.256410256410256,0.230769230769231,0.104770988385907
0.309090909090909,0.309090909090909,0.0477263356889376
0.307692307692308,0.256410256410256,0.0900915045633875
0.0789473684210526,0.0526315789473684,0.00509563753981292
0.275862068965517,0.224137931034483,0.0658016620621577
0.255813953488372,0.209302325581395,0.0897755037913794
0.176470588235294,0.147058823529412,0.0489752794330184
0.1,0.06,0.0205940786986983
0.264150943396226,0.207547169811321,0.0645562967022072
0.0882352941176471,0.0882352941176471,0.0327016570133192
0.275,0.15,0.0476175835346841
0.127659574468085,0.0851063829787234,0.0162148883996965
0.216216216216216,0.189189189189189,0.064280353654998
0.290909090909091,0.236363636363636,0.113174602493637
0.257142857142857,0.171428571428571,0.0534749052744295
0.205128205128205,0.205128205128205,0.0495233425331396
0.288888888888889,0.266666666666667,0.0758051603017156
0.179487179487179,0.153846153846154,0.0637426359752149
0.232142857142857,0.232142857142857,0.0590639577530749
0.142857142857143,0.19047619047619,0.0435457877061427
0.354166666666667,0.333333333333333,0.0600977032149027
0.270833333333333,0.229166666666667,0.0496882591849383
0.24,0.18,0.0224616467022506
0.264705882352941,0.235294117647059,0.129138854748847
0.212765957446809,0.191489361702128,0.0455779441662696
0.170731707317073,0.146341463414634,0.0438847579956582
0.256410256410256,0.256410256410256,0.104377482631256
0.35,0.3,0.0554556651766086
0.297872340425532,0.276595744680851,0.0824774558140995
0.186046511627907,0.13953488372093,0.040026457226526
0.148148148148148,0.111111111111111,0.0570482262737083
0.28125,0.25,0.0522564315094681
0.1,0.133333333333333,0.0108194199101921
0.128205128205128,0.153846153846154,0.0369555808200718
0.189189189189189,0.135135135135135,0.0171268713371156
0.185185185185185,0.111111111111111,0.0133262674879918
0.224489795918367,0.183673469387755,0.06011577078313
0.266666666666667,0.288888888888889,0.0742838332549494
0.243243243243243,0.216216216216216,0.0411800275972753
0.142857142857143,0.0714285714285714,0.0167989599662802
0.219512195121951,0.219512195121951,0.0474240427152935
0.261904761904762,0.19047619047619,0.0477364667279653
0.209302325581395,0.209302325581395,0.0854276934934663
0.266666666666667,0.244444444444444,0.0671877149761247
0.194444444444444,0.138888888888889,0.0401397426449488
0.328125,0.21875,0.0548165348743922
0.170731707317073,0.146341463414634,0.00874017150400115
0.25,0.2,0.0343736343300525
0.105263157894737,0.157894736842105,0.0499281352250521
0.320754716981132,0.320754716981132,0.0969942547820503
0.0454545454545455,0.0454545454545455,0.0461356907951967
0.181818181818182,0.151515151515152,0.0970821782327683
0.21875,0.15625,0.0974996696536532
0.142857142857143,0.107142857142857,0.0747726413205459
0.170731707317073,0.121951219512195,0.0419931965336841
0.166666666666667,0.142857142857143,0.0279787999090911
0.285714285714286,0.285714285714286,0.135666325968896
0.222222222222222,0.138888888888889,0.032884678591651
0.25,0.181818181818182,0.0652993964936221
0.0810810810810811,0.108108108108108,0.030150384650157
0.133333333333333,0.111111111111111,0.0448234267451794
0.147058823529412,0.117647058823529,0.0550013649110405
0.138888888888889,0.0833333333333333,0.0113261143989989
0.239130434782609,0.239130434782609,0.0340876297770895
0.183673469387755,0.163265306122449,0.0488848716386902
0.239130434782609,0.173913043478261,0.0528507636541546
0.186046511627907,0.162790697674419,0.0274029644152621
0.307692307692308,0.205128205128205,0.0616273900889698
0.121212121212121,0.0909090909090909,0.0584093202212856
0.169811320754717,0.150943396226415,0.028101170814874
0.267857142857143,0.196428571428571,0.061533436102288
0.222222222222222,0.166666666666667,0.050904305102651
0.275,0.275,0.0914166167025392
0.30952380952381,0.214285714285714,0.0390914995978173
0.177777777777778,0.0888888888888889,0.0478269397765771
0.166666666666667,0.0666666666666667,0.0519567675588236
0.194444444444444,0.166666666666667,0.0142309404803409
0.194444444444444,0.138888888888889,0.0704737422456157
0.109090909090909,0.127272727272727,0.0131794792271825
0.283018867924528,0.207547169811321,0.0644100131636641
0.241379310344828,0.206896551724138,0.0797272961286664
0.148148148148148,0.148148148148148,0.0574392766680335
0.175,0.15,0.0461000238767927
0.186046511627907,0.13953488372093,0.068545148406029
0.210526315789474,0.184210526315789,0.0783432654297243
0.255813953488372,0.186046511627907,0.0753958586369757
0.227272727272727,0.204545454545455,0.0623383872771995
0.15,0.1,0.040100240006944
0.244444444444444,0.244444444444444,0.0457391649435719
0.166666666666667,0.111111111111111,0.0619180452933073
0.172413793103448,0.103448275862069,0.0464141942290431
0.209302325581395,0.162790697674419,0.0721626366301074
0.157894736842105,0.157894736842105,0.0440814675211419
0.333333333333333,0.244444444444444,0.119902149335618
0.184210526315789,0.184210526315789,0.0386624862954882
0.291666666666667,0.270833333333333,0.0524495346969296
0.232558139534884,0.209302325581395,0.0700943334357336
0.269230769230769,0.288461538461538,0.0576466933834722
0.15625,0.125,0.0628168661959714
0.15,0.1,0.0609715254616798
0.0454545454545455,0,1.31661483415663e-09
0.152173913043478,0.152173913043478,0.0352990115148194
0.196078431372549,0.215686274509804,0.0310925328555906
0.319148936170213,0.297872340425532,0.103284113970099
0.2,0.175,0.0587410434304932
0.232558139534884,0.186046511627907,0.0503451862969646
0.261904761904762,0.285714285714286,0.104524099416978
0.235294117647059,0.235294117647059,0.06027089327152
0.209302325581395,0.209302325581395,0.0651349853388096
0.162162162162162,0.189189189189189,0.0436162045430484
0.075,0.05,0.00145895166620083
0.131578947368421,0.0789473684210526,0.0423193789875553
0.0625,0.0625,0.00532875040886214
0.30952380952381,0.238095238095238,0.0702134398367963
0.0909090909090909,0.0909090909090909,0.0282730310965379
0.157894736842105,0.131578947368421,0.0369903562502537
0.24390243902439,0.219512195121951,0.100192409152061
0.25,0.160714285714286,0.0322522677799796
0.219512195121951,0.170731707317073,0.0579044356342713
0.219512195121951,0.170731707317073,0.0604421375150607
0.166666666666667,0.194444444444444,0.0395251574965193
0.179487179487179,0.205128205128205,0.0827411272591665
0.196428571428571,0.160714285714286,0.030444166438571
0.136363636363636,0.159090909090909,0.0262422934385815
0.209302325581395,0.13953488372093,0.0137239960931033
0.296296296296296,0.296296296296296,0.104211884471337
0.194444444444444,0.166666666666667,0.0319213270863356
0.203389830508475,0.254237288135593,0.0597865897438525
0.28,0.26,0.0521215940395707
0.212121212121212,0.181818181818182,0.0426986275064413
0.186046511627907,0.116279069767442,0.0221358618123968
0.214285714285714,0.196428571428571,0.0647510810877973
0.276595744680851,0.25531914893617,0.0613956942084289
0.194444444444444,0.111111111111111,0.0329286365008988
0.186046511627907,0.162790697674419,0.095400553005832
0.236842105263158,0.236842105263158,0.0448599699061373
0.145833333333333,0.145833333333333,0.0374476477874044
0.263157894736842,0.263157894736842,0.0376709240898112
0.229166666666667,0.208333333333333,0.0549398839805957
0.21875,0.1875,0.0377514619122214
0.348837209302326,0.325581395348837,0.0942046109116829
0.214285714285714,0.19047619047619,0.0542686850307333
0.15,0.15,0.0291328524740614
0.119047619047619,0.0952380952380952,0.0345988985939805
0.111111111111111,0.138888888888889,0.0508221893672806
0.342857142857143,0.257142857142857,0.0990372331713364
0.317460317460317,0.253968253968254,0.0753159843750472
0.227272727272727,0.204545454545455,0.0773785985961771
0.266666666666667,0.222222222222222,0.0813410619439089
0.209302325581395,0.162790697674419,0.0574661612775628
0.0666666666666667,0.0666666666666667,0.0186073932720147
0.128205128205128,0.0769230769230769,0.0145074063911013
0.147058823529412,0.117647058823529,0.0605578006208058
0.2,0.2,0.0817421951716642
0.204545454545455,0.181818181818182,0.0780358105227768
0.304347826086957,0.304347826086957,0.0931421301370647
0.25,0.208333333333333,0.0370385230977126
0.138888888888889,0.0555555555555556,0.0116149730573826
0.108695652173913,0.130434782608696,0.0198048091099446
0.147058823529412,0.147058823529412,0.0203879245877831
0.0714285714285714,0.0952380952380952,0.00618434985270219
0.244897959183673,0.224489795918367,0.0343447077282045
0.211538461538462,0.211538461538462,0.048576474876073
0.1875,0.208333333333333,0.0772270114884589
0.296296296296296,0.259259259259259,0.0495446433494277
0.1875,0.1875,0.0612677222349414
0.216216216216216,0.189189189189189,0.0854928395279911
0.209302325581395,0.162790697674419,0.0518886934873919
0.142857142857143,0.119047619047619,0.0338570968545836
0.232142857142857,0.214285714285714,0.0526059076399503
0.304347826086957,0.260869565217391,0.0439506238952059
0.276595744680851,0.25531914893617,0.0677577620733739
0.358490566037736,0.283018867924528,0.0665620848589845
0.2,0.175,0.101399465275609
0.0714285714285714,0.0714285714285714,0.0188441378886542
0.25531914893617,0.234042553191489,0.0512501865516536
0.288888888888889,0.266666666666667,0.0664836741173263
0.184210526315789,0.157894736842105,0.0325566336486864
0.2,0.2,0.092753941475509
0.3,0.28,0.0680631072750017
0.147058823529412,0.147058823529412,0.078596788150858
0.307692307692308,0.230769230769231,0.0643708072971748
0.170731707317073,0.121951219512195,0.0473727721934153
0.256410256410256,0.205128205128205,0.0652810362966533
0.259259259259259,0.222222222222222,0.0501926935253592
0.108108108108108,0.108108108108108,0.0325339286324326
0.179487179487179,0.102564102564103,0.0343516193184451
0.121951219512195,0.121951219512195,0.0479481587845425
0.162790697674419,0.13953488372093,0.0564790811717268
0.257142857142857,0.228571428571429,0.0880688151330325
0.25,0.204545454545455,0.0552210020485267
0.15625,0.1875,0.0942520164124936
0.162162162162162,0.135135135135135,0.0148531384410929
0.24390243902439,0.24390243902439,0.0605537218922296
0.209302325581395,0.186046511627907,0.0629809494611067
0.26530612244898,0.204081632653061,0.0568855495221414
0.1,0.075,0.0338491617462403
0.24,0.18,0.0618718304866553
0.189189189189189,0.135135135135135,0.0494735830842417
0.219512195121951,0.195121951219512,0.0769970384581138
0.216216216216216,0.243243243243243,0.0561840030607561
0.205128205128205,0.179487179487179,0.0808087703208335
0.2,0.177777777777778,0.0547629307997
0.166666666666667,0.166666666666667,0.049257668412885
0.0555555555555556,0.0277777777777778,0.00627799644234951
0.207547169811321,0.150943396226415,0.039965253529914
0.147058823529412,0.0588235294117647,0.00969595222239432
0.267857142857143,0.25,0.0546741022814593
0.266666666666667,0.222222222222222,0.0783078420979146
0.303030303030303,0.212121212121212,0.0820620738566714
0.196969696969697,0.181818181818182,0.0649133616316835
0.137931034482759,0.103448275862069,0.0154446580696208
0.222222222222222,0.222222222222222,0.0740849401379921
0.170212765957447,0.148936170212766,0.0329137472410596
0.166666666666667,0.142857142857143,0.030044032049425
0.130434782608696,0.0869565217391304,0.0123225394624247
0.203389830508475,0.186440677966102,0.0547728710413547
0.0857142857142857,0.142857142857143,0.0207588859964094
0.21875,0.1875,0.143426401653922
0.138888888888889,0.111111111111111,0.0129494663055549
0.177777777777778,0.2,0.048252607791801
0.111111111111111,0.111111111111111,0.0378470583418844
0.142857142857143,0.142857142857143,0.0782359746803202
0.25,0.234375,0.0298230471917605
0.191489361702128,0.170212765957447,0.0670521509773618
0.179487179487179,0.0769230769230769,0.0587203815273896
0.137931034482759,0.103448275862069,0.0380224273975671
0.324324324324324,0.324324324324324,0.0860175198784265
0.2,0.2,0.0440681058759706
0.212121212121212,0.212121212121212,0.0621976604943024
0.15,0.175,0.0466299941035557
0.25,0.232142857142857,0.0496798031768484
0.166666666666667,0.138888888888889,0.0363088560172953
0.260869565217391,0.195652173913043,0.0363102476239509
0.219512195121951,0.195121951219512,0.0383646085559042
0.208333333333333,0.1875,0.0471248371137118
0.297872340425532,0.212765957446809,0.0349831763834071
0.195121951219512,0.0975609756097561,0.0372380468652343
0.181818181818182,0.212121212121212,0.071307248440295
0.181818181818182,0.151515151515152,0.0773115046295643
0.288461538461538,0.134615384615385,0.0293268131595945
0.243243243243243,0.216216216216216,0.0663812504769722
0.25,0.181818181818182,0.0523394290013998
0.21875,0.15625,0.048468536827623
0.220338983050847,0.186440677966102,0.0305406021520823
0.18,0.16,0.0219680760602411
0.111111111111111,0.037037037037037,0.0276162871582725
0.21875,0.21875,0.110689975236614
0.133333333333333,0.0666666666666667,0.0448340510851622
0.282608695652174,0.282608695652174,0.0551397587873228
0.115384615384615,0.134615384615385,0.0539552600988278
0.282608695652174,0.239130434782609,0.0409797358130023
0.272727272727273,0.272727272727273,0.0838571379315624
0.189189189189189,0.135135135135135,0.0493666649282292
0.204545454545455,0.113636363636364,0.0181586798659188
0.228070175438596,0.192982456140351,0.0348564078415231
0.326923076923077,0.307692307692308,0.102766810638429
0.166666666666667,0.142857142857143,0.056323866088408
0.352941176470588,0.294117647058824,0.0828166678963008
0.13953488372093,0.0697674418604651,0.0103733585343279
0.204545454545455,0.181818181818182,0.0662769347763962
0.288888888888889,0.2,0.0492238223563344
0.2,0.181818181818182,0.0484084892025066
0.268292682926829,0.219512195121951,0.0920073615179557
0.13953488372093,0.162790697674419,0.0250485705656411
0.138888888888889,0.166666666666667,0.0658903225025858
0.254237288135593,0.220338983050847,0.061736054380491
0.212121212121212,0.151515151515152,0.0733711845337982
0.238095238095238,0.214285714285714,0.0511741479842232
0.285714285714286,0.244897959183673,0.0729640230433043
0.274509803921569,0.254901960784314,0.0767864463342093
0.161290322580645,0.161290322580645,0.0924260447114958
0.217391304347826,0.239130434782609,0.0524345195312545
0.191489361702128,0.191489361702128,0.0698557476934182
0.18,0.18,0.0218349877180045
0.222222222222222,0.2,0.0216401225355062
0.266666666666667,0.266666666666667,0.0609899053352297
0.25531914893617,0.234042553191489,0.0755543562622134
0.166666666666667,0.138888888888889,0.0621867981200968
0.347826086956522,0.282608695652174,0.074478189299638
0.162162162162162,0.216216216216216,0.0671159335428167
0.263157894736842,0.263157894736842,0.115402591142426
0.130434782608696,0.173913043478261,0.06994550278538
0.181818181818182,0.136363636363636,0.041207623700307
0.203703703703704,0.166666666666667,0.048289505575792
0.220338983050847,0.203389830508475,0.0561145372665437
0.177777777777778,0.133333333333333,0.0413394844610693
0.224489795918367,0.224489795918367,0.0423782942078895
0.230769230769231,0.205128205128205,0.0944245330919887
0.177777777777778,0.155555555555556,0.0443541018990944
0.266666666666667,0.2,0.0281999110486141
0.340909090909091,0.295454545454545,0.105196649792783
0.224489795918367,0.204081632653061,0.0701740268165331
0.205128205128205,0.102564102564103,0.0209830666877826
0.230769230769231,0.173076923076923,0.0661179415921067
0.244444444444444,0.222222222222222,0.0684929202065438
0.155555555555556,0.177777777777778,0.0252398622115627
0.222222222222222,0.194444444444444,0.0696872925241745
0.239130434782609,0.195652173913043,0.0868159742460851
0.257142857142857,0.228571428571429,0.077767288453458
0.2,0.171428571428571,0.0902863560675458
0.131578947368421,0.105263157894737,0.0170391314253383
0.225,0.2,0.0449356321812322
0.25,0.166666666666667,0.039306573015491
0.229166666666667,0.208333333333333,0.0658289040693157
0.129032258064516,0.0645161290322581,0.0281300194734847
0.22,0.2,0.0640757916694456
0.104166666666667,0.104166666666667,0.0183581420576565
0.0975609756097561,0.0975609756097561,0.0155896585667843
0.288888888888889,0.222222222222222,0.0598263791267733
0.294117647058824,0.235294117647059,0.0629994022926142
0.181818181818182,0.181818181818182,0.0712031729106255
0.304347826086957,0.239130434782609,0.103807668156136
0.2,0.236363636363636,0.0745504390887626
0.2,0.177777777777778,0.0616917676501373
0.121212121212121,0.121212121212121,0.053564716821974
0.25,0.194444444444444,0.0648744433191323
0.211538461538462,0.192307692307692,0.0290637345755301
0.125,0.09375,0.0211837397630187
0.261904761904762,0.261904761904762,0.149408146512438
0.307692307692308,0.288461538461538,0.0877366985043178
0.241379310344828,0.137931034482759,0.0148747157236014
0.177777777777778,0.222222222222222,0.0576110412446669
0.289473684210526,0.289473684210526,0.101485822782253
0.161290322580645,0.193548387096774,0.0949044484305992
0.267857142857143,0.196428571428571,0.056819171178359
0.205128205128205,0.153846153846154,0.0400489608110358
0.2,0.175,0.0823428276361424
0.16,0.16,0.139682370243304
0.0263157894736842,0.0526315789473684,0.0106241484101408
0.156862745098039,0.196078431372549,0.043558262888081
0.225,0.175,0.100023324904735
0.206896551724138,0.172413793103448,0.0511879956601288
0.292682926829268,0.219512195121951,0.0435416281823866
0.131578947368421,0.0526315789473684,0.00703947790857573
0.26530612244898,0.224489795918367,0.0510146723312156
0.195652173913043,0.152173913043478,0.0372145288144819
0.24,0.22,0.0590822956461953
0.166666666666667,0.166666666666667,0.0513843529451672
0.0888888888888889,0.0888888888888889,0.0239684955516508
0.314814814814815,0.277777777777778,0.0477303099652496
0.254237288135593,0.271186440677966,0.0746976433997831
0.254545454545455,0.236363636363636,0.0544824609100015
0.235294117647059,0.215686274509804,0.0694416869511132
0.272727272727273,0.181818181818182,0.0402027887403938
0.128205128205128,0.102564102564103,0.0490552323589567
0.175,0.175,0.0635779781211981
0.236363636363636,0.181818181818182,0.0550413899852703
0.15625,0.1875,0.0624526494029374
0.105263157894737,0.105263157894737,0.0470620767595624
0.117647058823529,0.147058823529412,0.0496068739809883
0.264705882352941,0.264705882352941,0.0987023285561906
0.186046511627907,0.209302325581395,0.0545125640486058
0.186046511627907,0.162790697674419,0.0666043673764051
0.266666666666667,0.233333333333333,0.0700486763458058
0.232142857142857,0.125,0.0141151522146827
0.151515151515152,0.181818181818182,0.083979090090755
0.275,0.225,0.0947936507044078
0.185185185185185,0.111111111111111,0.053355875291047
0.285714285714286,0.261904761904762,0.0775094353202358
0.157894736842105,0.131578947368421,0.0492319550643714
0.137931034482759,0.103448275862069,0.0363383357681684
0.320754716981132,0.339622641509434,0.0626808543435223
0.137931034482759,0.103448275862069,0.0761178817675241
0.225,0.25,0.0680740217255639
0.147058823529412,0.147058823529412,0.0333277862231228
0.142857142857143,0.0857142857142857,0.019596592481922
0.155555555555556,0.155555555555556,0.0538013455622943
0.162162162162162,0.162162162162162,0.0555355209415789
0.105263157894737,0.131578947368421,0.00629589602404363
0.235294117647059,0.235294117647059,0.0770243465049667
0.0714285714285714,0.0357142857142857,0.0108580306272326
0.333333333333333,0.266666666666667,0.0874428526061681
0.28,0.3,0.0729151964915469
0.238095238095238,0.166666666666667,0.0364082751872469
0.32258064516129,0.290322580645161,0.0745970233166088
0.207547169811321,0.0943396226415094,0.0176728078627922
0.302325581395349,0.255813953488372,0.0392342639322821
0.161290322580645,0.161290322580645,0.0750737517824481
0.295454545454545,0.25,0.0780816246389969
0.195652173913043,0.173913043478261,0.0584032892554706
0.195652173913043,0.108695652173913,0.0334387788750865
0.228571428571429,0.2,0.116433455246753
0.205128205128205,0.179487179487179,0.0302769410746891
0.26,0.24,0.0415553430364532
0.0714285714285714,0.0714285714285714,0.0156805198544734
0.25,0.230769230769231,0.0499604406782846
0.387096774193548,0.32258064516129,0.0526587403754302
0.228571428571429,0.2,0.0620778043240867
0.192307692307692,0.192307692307692,0.0792954334422872
0.140350877192982,0.157894736842105,0.0283281642360144
0.235294117647059,0.176470588235294,0.00823374321550262
0.244444444444444,0.2,0.0710776147728377
0.152173913043478,0.130434782608696,0.0302320985191068
0.25,0.175,0.0437201067778477
0.294117647058824,0.235294117647059,0.0960858844063325
0.0740740740740741,0.0740740740740741,0.00867894715991134
0.292682926829268,0.268292682926829,0.0750335697400823
0.162162162162162,0.108108108108108,0.0387905060254478
0.19047619047619,0.19047619047619,0.0752153937795613
0.212765957446809,0.234042553191489,0.0559235709826127
0.205128205128205,0.153846153846154,0.0660125398225465
0.243243243243243,0.216216216216216,0.0798554391881153
0.19047619047619,0.166666666666667,0.0450627426446088
0.170212765957447,0.170212765957447,0.0647260584442448
0.0909090909090909,0.0909090909090909,0.0714846489902321
0.240740740740741,0.240740740740741,0.055385124210422
0.204081632653061,0.224489795918367,0.0783439255938487
0.193548387096774,0.129032258064516,0.0223316941259039
0.19047619047619,0.19047619047619,0.101465666210675
0.186046511627907,0.162790697674419,0.028587086262831
0.232142857142857,0.232142857142857,0.0523115417228423
0.282051282051282,0.230769230769231,0.0558683108929459
0.13953488372093,0.13953488372093,0.0213940242979715
0.270833333333333,0.229166666666667,0.0594535311972708
0.297872340425532,0.25531914893617,0.0664052026405725
0.214285714285714,0.19047619047619,0.0622571028096412
0.25,0.229166666666667,0.0554735305327261
0.260869565217391,0.239130434782609,0.0824397594319743
0.147058823529412,0.176470588235294,0.0513458877104747
0.25,0.25,0.0378320958261799
0.0833333333333333,0.0833333333333333,0.00432256068714091
0.205882352941176,0.205882352941176,0.0760878883331585
0.236842105263158,0.157894736842105,0.0305097695631572
0.227272727272727,0.181818181818182,0.057157634345459
0.194444444444444,0.138888888888889,0.0862393769584614
0.352941176470588,0.313725490196078,0.0463264417405234
0.226415094339623,0.188679245283019,0.0542045919327409
0.204545454545455,0.159090909090909,0.065846861583988
0.135135135135135,0.135135135135135,0.0973526108782398
0.260869565217391,0.217391304347826,0.052725530084997
0.177777777777778,0.155555555555556,0.0237633126537293
0.3125,0.229166666666667,0.0335149542000481
0.147058823529412,0.0882352941176471,0.0172277688741591
0.239130434782609,0.130434782608696,0.0194124978107338
0.114285714285714,0.0571428571428571,0.0291719207945603
0.2,0.142857142857143,0.0567644268218507
0.214285714285714,0.166666666666667,0.0816105431995965
0.152173913043478,0.130434782608696,0.0281098205689161
0.0769230769230769,0.0769230769230769,0.00245986439060209
0.210526315789474,0.210526315789474,0.0681309132575558
0.206896551724138,0.206896551724138,0.153933043443253
0.148936170212766,0.148936170212766,0.0180051414183829
0.225,0.175,0.0438289829276563
0.207547169811321,0.226415094339623,0.0689731874348954
0.333333333333333,0.298245614035088,0.0698186333820164
0.181818181818182,0.151515151515152,0.0932030066604832
0.261904761904762,0.214285714285714,0.0924691548670599
0.272727272727273,0.218181818181818,0.0836994683580465
0.302325581395349,0.302325581395349,0.0391018848256697
0.214285714285714,0.178571428571429,0.0406561941430979
0.166666666666667,0.145833333333333,0.0357533412909583
0.212121212121212,0.151515151515152,0.0396014901982348
0.285714285714286,0.228571428571429,0.0907154071269931
0.266666666666667,0.266666666666667,0.0852202966195182
0.217391304347826,0.108695652173913,0.00900741194853736
0.314285714285714,0.257142857142857,0.0650878021793334
