"ID" "SIZE" "HH" "TYPE" "TIME" "S_NUM" "I_NUM"
"714" 714 6 160 NA NA NA 0
"715" 715 6 160 NA NA NA 0
"716" 716 4 161 NA NA NA 0
"717" 717 4 161 NA NA NA 0
"718" 718 4 161 NA NA NA 0
"719" 719 4 161 NA NA NA 0
"720" 720 3 162 "C" 272 2 0
"721" 721 3 162 "C" NA NA 0
"722" 722 3 162 NA NA NA 0
"723" 723 6 163 NA NA NA 0
"724" 724 6 163 NA NA NA 0
"725" 725 6 163 NA NA NA 0
"726" 726 6 163 NA NA NA 0
"727" 727 6 163 NA NA NA 0
"728" 728 6 163 "C" NA NA 0
"729" 729 6 164 NA NA NA 0
"730" 730 6 164 NA NA NA 0
"731" 731 6 164 NA NA NA 0
"732" 732 6 164 NA NA NA 0
"733" 733 6 164 NA NA NA 0
"734" 734 6 164 NA NA NA 0
"735" 735 3 165 NA NA NA 0
"736" 736 3 165 NA NA NA 0
"737" 737 3 165 NA NA NA 0
"738" 738 6 166 "C" 360 5 0
"739" 739 6 166 NA NA NA 0
"740" 740 6 166 NA NA NA 0
"741" 741 6 166 NA NA NA 0
"742" 742 6 166 NA NA NA 0
"743" 743 6 166 NA NA NA 0
"744" 744 6 167 "C" NA NA 0
"745" 745 6 167 NA NA NA 0
"746" 746 6 167 NA NA NA 0
"747" 747 6 167 NA NA NA 0
"748" 748 6 167 NA NA NA 0
"749" 749 6 167 NA NA NA 0
"750" 750 4 168 "C" 92 3 2
"751" 751 4 168 "H" 137 0 0
"752" 752 4 168 "H" 152 0 0
"753" 753 4 168 "H" 112 1 1
"754" 754 5 169 NA NA NA 0
"755" 755 5 169 NA NA NA 0
"756" 756 5 169 NA NA NA 0
"757" 757 5 169 NA NA NA 0
"758" 758 5 169 NA NA NA 0
"759" 759 3 170 "H" 345 1 0
"760" 760 3 170 NA NA NA 0
"761" 761 3 170 "C" 316 2 1
"762" 762 5 171 "H" 353 2 1
"763" 763 5 171 "H" NA NA 0
"764" 764 5 171 "C" 335 4 2
"765" 765 5 171 "H" NA NA 0
"766" 766 5 171 NA NA NA 0
"767" 767 6 172 NA NA NA 0
"768" 768 6 172 NA NA NA 0
"769" 769 6 172 NA NA NA 0
"770" 770 6 172 NA NA NA 0
"771" 771 6 172 NA NA NA 0
"772" 772 6 172 NA NA NA 0
"773" 773 5 173 "H" NA NA 0
"774" 774 5 173 "C" 352 3 2
"775" 775 5 173 "C" NA NA 0
"776" 776 5 173 "H" NA NA 0
"777" 777 5 173 NA NA NA 0
"778" 778 5 174 NA NA NA 0
"779" 779 5 174 NA NA NA 0
"780" 780 5 174 NA NA NA 0
"781" 781 5 174 "C" NA NA 0
"782" 782 5 174 "C" NA NA 0
"783" 783 5 175 NA NA NA 0
"784" 784 5 175 NA NA NA 0
"785" 785 5 175 NA NA NA 0
"786" 786 5 175 NA NA NA 0
"787" 787 5 175 NA NA NA 0
"788" 788 5 176 "H" NA NA 0
"789" 789 5 176 "H" 360 1 1
"790" 790 5 176 "H" NA NA 0
"791" 791 5 176 "C" 337 3 2
"792" 792 5 176 "C" 324 3 0
"793" 793 6 177 NA NA NA 0
"794" 794 6 177 NA NA NA 0
"795" 795 6 177 NA NA NA 0
"796" 796 6 177 NA NA NA 0
"797" 797 6 177 NA NA NA 0
"798" 798 6 177 NA NA NA 0
"799" 799 3 178 NA NA NA 0
"800" 800 3 178 NA NA NA 0
"801" 801 3 178 NA NA NA 0
"802" 802 4 179 NA NA NA 0
"803" 803 4 179 NA NA NA 0
"804" 804 4 179 NA NA NA 0
"805" 805 4 179 NA NA NA 0
"806" 806 5 180 NA NA NA 0
"807" 807 5 180 NA NA NA 0
"808" 808 5 180 NA NA NA 0
"809" 809 5 180 NA NA NA 0
"810" 810 5 180 NA NA NA 0
"811" 811 3 181 NA NA NA 0
"812" 812 3 181 NA NA NA 0
"813" 813 3 181 NA NA NA 0
"814" 814 5 182 NA NA NA 0
"815" 815 5 182 "H" NA NA 0
"816" 816 5 182 "C" 361 4 3
"817" 817 5 182 "H" NA NA 0
"818" 818 5 182 "H" NA NA 0
"819" 819 4 183 NA NA NA 0
"820" 820 4 183 NA NA NA 0
"821" 821 4 183 NA NA NA 0
"822" 822 4 183 NA NA NA 0
"823" 823 6 184 NA NA NA 0
"824" 824 6 184 "H" NA NA 0
"825" 825 6 184 "C" 311 5 2
"826" 826 6 184 NA NA NA 0
"827" 827 6 184 "H" 343 2 0
"828" 828 6 184 "H" 335 3 1
"829" 829 6 185 "H" 363 3 0
"830" 830 6 185 "H" NA NA 0
"831" 831 6 185 NA NA NA 0
"832" 832 6 185 NA NA NA 0
"833" 833 6 185 "C" 336 5 2
"834" 834 6 185 NA NA NA 0
"835" 835 5 186 "C" NA NA 0
"836" 836 5 186 NA NA NA 0
"837" 837 5 186 NA NA NA 0
"838" 838 5 186 NA NA NA 0
"839" 839 5 186 NA NA NA 0
"840" 840 3 187 NA NA NA 0
"841" 841 3 187 NA NA NA 0
"842" 842 3 187 NA NA NA 0
"843" 843 4 188 "H" 291 1 1
"844" 844 4 188 "H" 229 2 1
"845" 845 4 188 "C" 216 3 1
"846" 846 4 188 "H" 343 0 0
"847" 847 5 189 NA NA NA 0
"848" 848 5 189 NA NA NA 0
"849" 849 5 189 NA NA NA 0
"850" 850 5 189 NA NA NA 0
"851" 851 5 189 NA NA NA 0
"852" 852 4 190 "H" NA NA 0
"853" 853 4 190 "H" NA NA 0
"854" 854 4 190 "C" 359 3 2
"855" 855 4 190 NA NA NA 0
"856" 856 3 191 NA NA NA 0
"857" 857 3 191 NA NA NA 0
"858" 858 3 191 NA NA NA 0
"859" 859 6 192 "C" 330 3 1
"860" 860 6 192 NA NA NA 0
"861" 861 6 192 "C" 322 4 1
"862" 862 6 192 "H" 355 1 0
"863" 863 6 192 "H" NA NA 0
"864" 864 6 192 "C" NA NA 0
"865" 865 5 193 NA NA NA 0
"866" 866 5 193 NA NA NA 0
"867" 867 5 193 NA NA NA 0
"868" 868 5 193 NA NA NA 0
"869" 869 5 193 "C" NA NA 0
"870" 870 6 194 "C" 364 5 0
"871" 871 6 194 NA NA NA 0
"872" 872 6 194 NA NA NA 0
"873" 873 6 194 NA NA NA 0
"874" 874 6 194 NA NA NA 0
"875" 875 6 194 NA NA NA 0
"876" 876 6 195 "C" 352 5 1
"877" 877 6 195 "H" NA NA 0
"878" 878 6 195 NA NA NA 0
"879" 879 6 195 NA NA NA 0
"880" 880 6 195 NA NA NA 0
"881" 881 6 195 NA NA NA 0
"882" 882 3 196 NA NA NA 0
"883" 883 3 196 NA NA NA 0
"884" 884 3 196 "C" NA NA 0
"885" 885 6 197 NA NA NA 0
"886" 886 6 197 NA NA NA 0
"887" 887 6 197 NA NA NA 0
"888" 888 6 197 NA NA NA 0
"889" 889 6 197 NA NA NA 0
"890" 890 6 197 NA NA NA 0
"891" 891 6 198 NA NA NA 0
"892" 892 6 198 NA NA NA 0
"893" 893 6 198 NA NA NA 0
"894" 894 6 198 "C" NA NA 0
"895" 895 6 198 NA NA NA 0
"896" 896 6 198 NA NA NA 0
"897" 897 5 199 NA NA NA 0
"898" 898 5 199 "C" 273 4 2
"899" 899 5 199 "H" 323 2 1
"900" 900 5 199 "H" 313 2 0
"901" 901 5 199 "H" 358 1 0
"902" 902 3 200 NA NA NA 0
"903" 903 3 200 NA NA NA 0
"904" 904 3 200 NA NA NA 0
"905" 905 4 201 NA NA NA 0
"906" 906 4 201 NA NA NA 0
"907" 907 4 201 NA NA NA 0
"908" 908 4 201 NA NA NA 0
"909" 909 3 202 NA NA NA 0
"910" 910 3 202 NA NA NA 0
"911" 911 3 202 NA NA NA 0
"912" 912 5 203 "H" 289 0 0
"913" 913 5 203 "H" 308 0 0
"914" 914 5 203 "C" 216 4 1
"915" 915 5 203 "H" 251 3 2
"916" 916 5 203 "H" 271 1 1
"917" 917 6 204 NA NA NA 0
"918" 918 6 204 "C" NA NA 0
"919" 919 6 204 NA NA NA 0
"920" 920 6 204 NA NA NA 0
"921" 921 6 204 NA NA NA 0
"922" 922 6 204 NA NA NA 0
"923" 923 3 205 NA NA NA 0
"924" 924 3 205 NA NA NA 0
"925" 925 3 205 NA NA NA 0
"926" 926 4 206 "H" 364 1 0
"927" 927 4 206 "H" 362 1 0
"928" 928 4 206 "C" 342 3 2
"929" 929 4 206 NA NA NA 0
"930" 930 6 207 NA NA NA 0
"931" 931 6 207 NA NA NA 0
"932" 932 6 207 NA NA NA 0
"933" 933 6 207 NA NA NA 0
"934" 934 6 207 NA NA NA 0
"935" 935 6 207 NA NA NA 0
"936" 936 5 208 NA NA NA 0
"937" 937 5 208 "H" NA NA 0
"938" 938 5 208 "C" NA NA 0
"939" 939 5 208 "C" 304 3 0
"940" 940 5 208 "C" 337 3 1
"941" 941 5 209 NA NA NA 0
"942" 942 5 209 "C" 337 3 0
"943" 943 5 209 NA NA NA 0
"944" 944 5 209 "C" 326 3 0
"945" 945 5 209 NA NA NA 0
"946" 946 3 210 NA NA NA 0
"947" 947 3 210 NA NA NA 0
"948" 948 3 210 NA NA NA 0
"949" 949 4 211 NA NA NA 0
"950" 950 4 211 "C" 347 3 0
"951" 951 4 211 NA NA NA 0
"952" 952 4 211 NA NA NA 0
"953" 953 6 212 NA NA NA 0
"954" 954 6 212 NA NA NA 0
"955" 955 6 212 NA NA NA 0
"956" 956 6 212 NA NA NA 0
"957" 957 6 212 NA NA NA 0
"958" 958 6 212 NA NA NA 0
"959" 959 5 213 NA NA NA 0
"960" 960 5 213 NA NA NA 0
"961" 961 5 213 NA NA NA 0
"962" 962 5 213 NA NA NA 0
"963" 963 5 213 NA NA NA 0
"964" 964 4 214 NA NA NA 0
"965" 965 4 214 "C" NA NA 0
"966" 966 4 214 NA NA NA 0
"967" 967 4 214 NA NA NA 0
"968" 968 4 215 "C" NA NA 0
"969" 969 4 215 NA NA NA 0
"970" 970 4 215 NA NA NA 0
"971" 971 4 215 NA NA NA 0
"972" 972 4 216 NA NA NA 0
"973" 973 4 216 NA NA NA 0
"974" 974 4 216 NA NA NA 0
"975" 975 4 216 "C" NA NA 0
"976" 976 5 217 NA NA NA 0
"977" 977 5 217 NA NA NA 0
"978" 978 5 217 NA NA NA 0
"979" 979 5 217 NA NA NA 0
"980" 980 5 217 NA NA NA 0
"981" 981 6 218 "H" NA NA 0
"982" 982 6 218 "H" 350 0 0
"983" 983 6 218 "C" 300 5 2
"984" 984 6 218 "H" 333 0 0
"985" 985 6 218 "C" 356 0 0
"986" 986 6 218 "H" 324 3 2
"987" 987 6 219 NA NA NA 0
"988" 988 6 219 NA NA NA 0
"989" 989 6 219 NA NA NA 0
"990" 990 6 219 NA NA NA 0
"991" 991 6 219 NA NA NA 0
"992" 992 6 219 NA NA NA 0
"993" 993 4 220 "C" 356 3 1
"994" 994 4 220 NA NA NA 0
"995" 995 4 220 "H" NA NA 0
"996" 996 4 220 NA NA NA 0
"997" 997 4 221 NA NA NA 0
"998" 998 4 221 NA NA NA 0
"999" 999 4 221 NA NA NA 0
"1000" 1000 4 221 NA NA NA 0
