"ID" "SIZE" "HH" "TYPE" "TIME" "S_num" "I_num"
"692" 692 5 151 "E" 31 4 0
"693" 693 5 151 NA NA NA 0
"694" 694 5 151 "E" 139 1 0
"695" 695 5 151 "E" 95 2 0
"696" 696 5 151 "E" 136 1 0
"697" 697 6 152 "E" 202 0 0
"698" 698 6 152 "E" 57 2 1
"699" 699 6 152 "E" 78 1 0
"700" 700 6 152 "E" 24 4 0
"701" 701 6 152 "E" 115 1 0
"702" 702 6 152 "E" 61 2 0
"703" 703 6 153 "E" 128 2 0
"704" 704 6 153 "E" 196 0 0
"705" 705 6 153 "E" 163 1 0
"706" 706 6 153 "E" 98 4 0
"707" 707 6 153 "E" 140 2 0
"708" 708 6 153 "E" 58 5 0
"709" 709 5 154 "E" 80 2 0
"710" 710 5 154 "E" 223 0 0
"711" 711 5 154 "E" 61 2 0
"712" 712 5 154 "E" 53 2 0
"713" 713 5 154 "E" 157 0 0
"714" 714 4 155 "E" 169 1 0
"715" 715 4 155 "E" 106 2 0
"716" 716 4 155 "E" 83 3 1
"717" 717 4 155 "E" NA NA 0
"718" 718 5 156 "E" 113 0 0
"719" 719 5 156 "E" 63 2 2
"720" 720 5 156 "E" 109 0 0
"721" 721 5 156 "E" 110 0 0
"722" 722 5 156 "E" 49 2 0
"723" 723 3 157 "E" 106 1 0
"724" 724 3 157 "E" 69 1 0
"725" 725 3 157 "E" 313 0 0
"726" 726 4 158 "E" 195 1 0
"727" 727 4 158 "E" 175 1 0
"728" 728 4 158 "E" 331 0 0
"729" 729 4 158 "E" 68 3 0
"730" 730 4 159 "E" 49 1 0
"731" 731 4 159 "E" 51 1 0
"732" 732 4 159 "E" 106 0 0
"733" 733 4 159 "E" 84 0 0
"734" 734 4 160 "E" 175 0 0
"735" 735 4 160 "E" 50 2 0
"736" 736 4 160 "E" 141 1 0
"737" 737 4 160 "E" 67 2 0
"738" 738 3 161 "E" 229 1 0
"739" 739 3 161 "E" 165 2 0
"740" 740 3 161 NA NA NA 0
"741" 741 5 162 "E" 203 1 1
"742" 742 5 162 "E" 112 2 0
"743" 743 5 162 "E" 30 4 0
"744" 744 5 162 "E" 117 2 0
"745" 745 5 162 "E" 227 0 0
"746" 746 3 163 "E" 79 2 0
"747" 747 3 163 "E" 218 0 0
"748" 748 3 163 "E" 256 0 0
"749" 749 3 164 "E" 123 0 0
"750" 750 3 164 "E" 116 0 0
"751" 751 3 164 "E" 91 1 1
"752" 752 6 165 "E" 60 3 0
"753" 753 6 165 "E" 64 3 1
"754" 754 6 165 "E" 163 0 0
"755" 755 6 165 "E" 142 1 0
"756" 756 6 165 "E" 113 2 0
"757" 757 6 165 "E" 51 3 0
"758" 758 5 166 "E" 278 2 1
"759" 759 5 166 "E" 304 0 0
"760" 760 5 166 "E" 56 3 0
"761" 761 5 166 "E" 94 3 0
"762" 762 5 166 "E" 313 0 0
"763" 763 6 167 "E" 103 3 0
"764" 764 6 167 "E" 309 1 0
"765" 765 6 167 "E" 93 3 0
"766" 766 6 167 "E" 50 4 0
"767" 767 6 167 "E" 299 1 0
"768" 768 6 167 NA NA NA 0
"769" 769 4 168 "E" 226 0 0
"770" 770 4 168 "E" 226 0 0
"771" 771 4 168 "E" 52 2 0
"772" 772 4 168 "E" 69 2 0
"773" 773 5 169 "E" 239 0 0
"774" 774 5 169 "E" 88 3 0
"775" 775 5 169 "E" 114 2 0
"776" 776 5 169 "E" 59 4 1
"777" 777 5 169 "E" 185 1 0
"778" 778 5 170 "E" 104 2 0
"779" 779 5 170 "E" NA NA 0
"780" 780 5 170 "E" 84 2 0
"781" 781 5 170 "E" 107 2 0
"782" 782 5 170 "E" 188 1 0
"783" 783 3 171 "E" 60 1 0
"784" 784 3 171 "E" 79 1 0
"785" 785 3 171 "E" 243 0 0
"786" 786 3 172 "E" 54 1 0
"787" 787 3 172 "E" 36 2 1
"788" 788 3 172 "E" 168 0 0
"789" 789 3 173 "E" 35 0 0
"790" 790 3 173 "E" 35 0 0
"791" 791 3 173 "E" 31 0 0
"792" 792 3 174 "E" 107 0 0
"793" 793 3 174 "E" 58 1 1
"794" 794 3 174 "E" 81 0 0
"795" 795 5 175 "E" 137 1 0
"796" 796 5 175 "E" 102 2 0
"797" 797 5 175 "E" 338 0 0
"798" 798 5 175 "E" 43 3 0
"799" 799 5 175 "E" 29 3 0
"800" 800 6 176 "E" 93 2 0
"801" 801 6 176 "E" 54 5 1
"802" 802 6 176 "E" 130 0 0
"803" 803 6 176 "E" 112 1 0
"804" 804 6 176 "E" 155 0 0
"805" 805 6 176 "E" 152 0 0
"806" 806 6 177 "E" 46 5 0
"807" 807 6 177 "E" 281 0 0
"808" 808 6 177 "E" 133 1 0
"809" 809 6 177 "E" 76 3 0
"810" 810 6 177 "E" 115 1 0
"811" 811 6 177 "E" 131 1 0
"812" 812 5 178 "E" 55 2 0
"813" 813 5 178 "E" 76 2 0
"814" 814 5 178 "E" 223 0 0
"815" 815 5 178 "E" 48 2 0
"816" 816 5 178 "E" 126 1 0
"817" 817 3 179 "E" 241 0 0
"818" 818 3 179 "E" 102 1 0
"819" 819 3 179 "E" 75 2 1
"820" 820 5 180 "E" 326 0 0
"821" 821 5 180 "E" 237 1 0
"822" 822 5 180 "E" 96 3 0
"823" 823 5 180 "E" 75 3 0
"824" 824 5 180 "E" 185 2 1
"825" 825 5 181 "E" 190 0 0
"826" 826 5 181 "E" 169 0 0
"827" 827 5 181 "E" 135 1 1
"828" 828 5 181 "E" 27 4 0
"829" 829 5 181 "E" 70 3 0
"830" 830 3 182 "E" 130 0 0
"831" 831 3 182 "E" 90 0 0
"832" 832 3 182 "E" 74 1 0
"833" 833 3 183 "E" 132 0 0
"834" 834 3 183 "E" 49 1 0
"835" 835 3 183 "E" 45 1 0
"836" 836 3 184 "E" 173 0 0
"837" 837 3 184 "E" 14 1 0
"838" 838 3 184 "E" 38 1 0
"839" 839 3 185 "E" 42 2 1
"840" 840 3 185 "E" 110 0 0
"841" 841 3 185 "E" 57 1 0
"842" 842 5 186 "E" 37 4 0
"843" 843 5 186 "E" 118 2 1
"844" 844 5 186 "E" 171 0 0
"845" 845 5 186 "E" 94 2 0
"846" 846 5 186 "E" 150 1 1
"847" 847 4 187 "E" 32 3 0
"848" 848 4 187 "E" 131 0 0
"849" 849 4 187 "E" 105 1 0
"850" 850 4 187 "E" 118 1 1
"851" 851 6 188 "E" 43 4 2
"852" 852 6 188 "E" 56 1 0
"853" 853 6 188 "E" 172 0 0
"854" 854 6 188 "E" 79 1 0
"855" 855 6 188 "E" 119 1 0
"856" 856 6 188 "E" 97 1 0
"857" 857 3 189 "E" 77 2 0
"858" 858 3 189 "E" 182 1 0
"859" 859 3 189 "E" 220 0 0
"860" 860 6 190 "E" 121 3 1
"861" 861 6 190 "E" 67 4 0
"862" 862 6 190 "E" 101 3 0
"863" 863 6 190 "E" 242 0 0
"864" 864 6 190 "E" 147 1 0
"865" 865 6 190 "E" 167 1 0
"866" 866 6 191 "E" 81 2 0
"867" 867 6 191 "E" 239 0 0
"868" 868 6 191 "E" 60 2 0
"869" 869 6 191 "E" 32 4 0
"870" 870 6 191 "E" 142 1 0
"871" 871 6 191 "E" 84 2 0
"872" 872 6 192 "E" 120 1 0
"873" 873 6 192 "E" 31 5 0
"874" 874 6 192 "E" 75 1 0
"875" 875 6 192 "E" 167 0 0
"876" 876 6 192 "E" 74 1 0
"877" 877 6 192 "E" 63 1 0
"878" 878 5 193 "E" 37 3 0
"879" 879 5 193 "E" 62 1 1
"880" 880 5 193 "E" 83 0 0
"881" 881 5 193 "E" 58 2 1
"882" 882 5 193 "E" 75 0 0
"883" 883 6 194 "E" 66 3 0
"884" 884 6 194 "E" 261 2 0
"885" 885 6 194 "E" 92 3 0
"886" 886 6 194 "E" 20 5 0
"887" 887 6 194 NA NA NA 0
"888" 888 6 194 NA NA NA 0
"889" 889 5 195 "E" 26 3 0
"890" 890 5 195 "E" 137 2 0
"891" 891 5 195 "E" 59 3 0
"892" 892 5 195 "E" 227 1 1
"893" 893 5 195 "E" 259 0 0
"894" 894 4 196 "E" 153 0 0
"895" 895 4 196 "E" 38 2 0
"896" 896 4 196 "E" 134 0 0
"897" 897 4 196 "E" 34 2 0
"898" 898 6 197 "E" 188 0 0
"899" 899 6 197 "E" 80 5 1
"900" 900 6 197 "E" 131 3 0
"901" 901 6 197 "E" 203 0 0
"902" 902 6 197 "E" 166 1 0
"903" 903 6 197 "E" 205 0 0
"904" 904 5 198 "E" 328 0 0
"905" 905 5 198 "E" 200 1 0
"906" 906 5 198 "E" 178 1 0
"907" 907 5 198 "E" 134 3 0
"908" 908 5 198 "E" 181 1 0
"909" 909 3 199 "E" 312 0 0
"910" 910 3 199 "E" 271 1 0
"911" 911 3 199 "E" 215 2 0
"912" 912 6 200 "E" 88 3 0
"913" 913 6 200 "E" 42 5 0
"914" 914 6 200 "E" 194 1 0
"915" 915 6 200 "E" 319 0 0
"916" 916 6 200 "E" 152 2 0
"917" 917 6 200 "E" 67 3 0
"918" 918 3 201 "E" 216 0 0
"919" 919 3 201 "E" 73 1 0
"920" 920 3 201 "E" 60 1 0
"921" 921 3 202 "E" 88 2 0
"922" 922 3 202 "E" 235 0 0
"923" 923 3 202 "E" 138 1 0
"924" 924 4 203 "E" 125 2 0
"925" 925 4 203 "E" 324 0 0
"926" 926 4 203 "E" 109 2 0
"927" 927 4 203 "E" 162 1 0
"928" 928 3 204 "E" 115 1 0
"929" 929 3 204 "E" 39 2 0
"930" 930 3 204 NA NA NA 0
"931" 931 4 205 "E" 134 0 0
"932" 932 4 205 "E" 90 1 0
"933" 933 4 205 "E" 101 1 0
"934" 934 4 205 "E" 94 1 0
"935" 935 5 206 "E" 67 2 0
"936" 936 5 206 "E" 44 3 0
"937" 937 5 206 NA NA NA 0
"938" 938 5 206 "E" 190 1 0
"939" 939 5 206 "E" 78 2 0
"940" 940 3 207 "E" 117 1 0
"941" 941 3 207 "E" NA NA 0
"942" 942 3 207 "E" 64 2 0
"943" 943 3 208 "E" 80 0 0
"944" 944 3 208 "E" 61 2 1
"945" 945 3 208 "E" 107 0 0
"946" 946 5 209 "E" 181 0 0
"947" 947 5 209 "E" 68 3 0
"948" 948 5 209 "E" 130 1 0
"949" 949 5 209 "E" 38 3 0
"950" 950 5 209 "E" 155 1 0
"951" 951 3 210 "E" 64 1 0
"952" 952 3 210 "E" 287 0 0
"953" 953 3 210 "E" 45 1 0
"954" 954 4 211 NA NA NA 0
"955" 955 4 211 "E" 43 1 0
"956" 956 4 211 "E" 64 1 0
"957" 957 4 211 "E" 57 1 0
"958" 958 5 212 "E" 46 4 1
"959" 959 5 212 "E" 83 1 0
"960" 960 5 212 "E" 115 1 0
"961" 961 5 212 "E" 225 0 0
"962" 962 5 212 "E" 98 1 0
"963" 963 6 213 "E" 61 2 0
"964" 964 6 213 "E" 254 0 0
"965" 965 6 213 "E" 80 1 0
"966" 966 6 213 "E" 82 1 0
"967" 967 6 213 "E" 130 1 0
"968" 968 6 213 "E" 54 2 0
"969" 969 4 214 NA NA NA 0
"970" 970 4 214 "E" 133 2 0
"971" 971 4 214 "E" 69 3 0
"972" 972 4 214 "E" 190 1 0
"973" 973 6 215 "E" 168 1 0
"974" 974 6 215 "E" 301 0 0
"975" 975 6 215 "E" 67 4 0
"976" 976 6 215 "E" 128 2 0
"977" 977 6 215 "E" 170 1 0
"978" 978 6 215 "E" 86 4 0
"979" 979 6 216 "E" 91 4 1
"980" 980 6 216 "E" 252 0 0
"981" 981 6 216 "E" 191 2 1
"982" 982 6 216 "E" 243 0 0
"983" 983 6 216 "E" 90 4 0
"984" 984 6 216 "E" 111 3 0
"985" 985 6 217 "E" 141 0 0
"986" 986 6 217 "E" 34 5 0
"987" 987 6 217 "E" 166 0 0
"988" 988 6 217 "E" 156 0 0
"989" 989 6 217 "E" 114 3 2
"990" 990 6 217 "E" 125 1 0
"991" 991 4 218 "E" 126 1 0
"992" 992 4 218 "E" 78 2 0
"993" 993 4 218 "E" 52 2 0
"994" 994 4 218 "E" 211 0 0
"995" 995 6 219 "E" 190 1 0
"996" 996 6 219 "E" 348 0 0
"997" 997 6 219 "E" 71 2 0
"998" 998 6 219 "E" 89 2 0
"999" 999 6 219 "E" 179 1 0
"1000" 1000 6 219 "E" 30 4 0
