"ID","SIZE","HH","TYPE","TIME","S_NUM","I_NUM"
1,6,1,"0",41,5,3
2,6,1,"H",88,0,0
3,6,1,"H",65,1,0
4,6,1,"H",57,2,1
5,6,1,"H",77,1,1
6,6,1,"H",113,0,0
7,5,2,"C",362,3,1
8,5,2,NA,NA,NA,0
9,5,2,"H",NA,NA,0
10,5,2,"C",NA,NA,0
11,5,2,NA,NA,NA,0
12,3,3,NA,NA,NA,0
13,3,3,NA,NA,NA,0
14,3,3,NA,NA,NA,0
15,4,4,NA,NA,NA,0
16,4,4,NA,NA,NA,0
17,4,4,NA,NA,NA,0
18,4,4,NA,NA,NA,0
19,6,5,"C",365,4,0
20,6,5,NA,NA,NA,0
21,6,5,NA,NA,NA,0
22,6,5,"C",NA,NA,0
23,6,5,NA,NA,NA,0
24,6,5,NA,NA,NA,0
25,3,6,NA,NA,NA,0
26,3,6,NA,NA,NA,0
27,3,6,NA,NA,NA,0
28,6,7,"H",353,2,0
29,6,7,"H",NA,NA,0
30,6,7,"C",325,5,3
31,6,7,NA,NA,NA,0
32,6,7,NA,NA,NA,0
33,6,7,"H",364,2,0
34,4,8,"C",186,3,0
35,4,8,"C",299,2,2
36,4,8,"H",329,0,0
37,4,8,"H",333,0,0
38,6,9,"H",NA,NA,0
39,6,9,NA,NA,NA,0
40,6,9,"C",352,5,1
41,6,9,NA,NA,NA,0
42,6,9,NA,NA,NA,0
43,6,9,NA,NA,NA,0
44,3,10,NA,NA,NA,0
45,3,10,NA,NA,NA,0
46,3,10,NA,NA,NA,0
47,3,11,NA,NA,NA,0
48,3,11,NA,NA,NA,0
49,3,11,NA,NA,NA,0
50,3,12,NA,NA,NA,0
51,3,12,NA,NA,NA,0
52,3,12,"C",356,2,0
53,5,13,NA,NA,NA,0
54,5,13,NA,NA,NA,0
55,5,13,NA,NA,NA,0
56,5,13,NA,NA,NA,0
57,5,13,NA,NA,NA,0
58,4,14,NA,NA,NA,0
59,4,14,"H",296,2,1
60,4,14,"C",265,3,1
61,4,14,"H",328,1,0
62,3,15,NA,NA,NA,0
63,3,15,NA,NA,NA,0
64,3,15,NA,NA,NA,0
65,3,16,"C",NA,NA,0
