"ID","SIZE","HH","TYPE","TIME","S_NUM","I_NUM"
1,3,1,"0",25,2,1
2,3,1,NA,NA,NA,0
3,3,1,"H",77,1,0
4,5,2,"H",216,2,0
5,5,2,"H",224,2,1
6,5,2,"C",187,4,2
7,5,2,"C",NA,NA,0
8,5,2,"H",241,1,0
9,5,3,NA,NA,NA,0
10,5,3,NA,NA,NA,0
11,5,3,NA,NA,NA,0
12,5,3,NA,NA,NA,0
13,5,3,NA,NA,NA,0
14,5,4,"C",206,3,0
15,5,4,"C",216,3,1
16,5,4,NA,NA,NA,0
17,5,4,NA,NA,NA,0
18,5,4,"H",242,2,0
19,5,5,"C",348,1,1
20,5,5,"C",352,0,0
21,5,5,"H",NA,NA,0
22,5,5,"C",317,4,0
23,5,5,"C",365,0,0
24,3,6,NA,NA,NA,0
25,3,6,"C",NA,NA,0
26,3,6,NA,NA,NA,0
27,5,7,NA,NA,NA,0
28,5,7,"C",293,4,1
29,5,7,"H",NA,NA,0
30,5,7,"H",334,3,1
31,5,7,NA,NA,NA,0
32,3,8,NA,NA,NA,0
33,3,8,NA,NA,NA,0
34,3,8,NA,NA,NA,0
35,6,9,NA,NA,NA,0
36,6,9,NA,NA,NA,0
37,6,9,"C",288,5,0
38,6,9,NA,NA,NA,0
39,6,9,NA,NA,NA,0
40,6,9,NA,NA,NA,0
41,3,10,NA,NA,NA,0
42,3,10,NA,NA,NA,0
43,3,10,NA,NA,NA,0
44,6,11,"C",298,5,3
45,6,11,"H",327,2,2
46,6,11,"H",338,0,0
47,6,11,"H",343,0,0
48,6,11,"H",343,0,0
49,6,11,"H",NA,NA,0
50,6,12,"H",340,2,0
51,6,12,"C",305,5,2
52,6,12,"C",NA,NA,0
53,6,12,NA,NA,NA,0
54,6,12,"H",357,2,1
55,6,12,"H",NA,NA,0
56,5,13,NA,NA,NA,0
57,5,13,NA,NA,NA,0
58,5,13,NA,NA,NA,0
59,5,13,NA,NA,NA,0
60,5,13,NA,NA,NA,0
61,5,14,"C",361,4,0
62,5,14,NA,NA,NA,0
63,5,14,NA,NA,NA,0
64,5,14,NA,NA,NA,0
65,5,14,"C",NA,NA,0
66,3,15,"C",348,2,0
67,3,15,NA,NA,NA,0
68,3,15,NA,NA,NA,0
69,6,16,"C",276,5,1
70,6,16,NA,NA,NA,0
71,6,16,NA,NA,NA,0
72,6,16,NA,NA,NA,0
73,6,16,"C",NA,NA,0
74,6,16,"H",300,3,0
75,4,17,"H",NA,NA,0
76,4,17,NA,NA,NA,0
77,4,17,"C",317,3,1
78,4,17,NA,NA,NA,0
79,4,18,NA,NA,NA,0
80,4,18,NA,NA,NA,0
81,4,18,"C",233,3,0
82,4,18,NA,NA,NA,0
83,5,19,"C",330,3,1
84,5,19,"C",331,3,0
85,5,19,"C",NA,NA,0
86,5,19,NA,NA,NA,0
87,5,19,"H",NA,NA,0
88,4,20,NA,NA,NA,0
89,4,20,"C",339,3,1
90,4,20,"H",NA,NA,0
91,4,20,NA,NA,NA,0
92,6,21,"C",362,4,0
93,6,21,NA,NA,NA,0
94,6,21,NA,NA,NA,0
95,6,21,"C",NA,NA,0
96,6,21,NA,NA,NA,0
97,6,21,NA,NA,NA,0
98,5,22,NA,NA,NA,0
99,5,22,NA,NA,NA,0
100,5,22,NA,NA,NA,0
101,5,22,NA,NA,NA,0
102,5,22,NA,NA,NA,0
103,4,23,NA,NA,NA,0
104,4,23,NA,NA,NA,0
105,4,23,NA,NA,NA,0
106,4,23,"C",NA,NA,0
107,4,24,NA,NA,NA,0
108,4,24,"C",350,2,0
109,4,24,"C",207,3,0
110,4,24,NA,NA,NA,0
111,3,25,NA,NA,NA,0
112,3,25,NA,NA,NA,0
113,3,25,NA,NA,NA,0
114,4,26,"H",327,1,0
115,4,26,NA,NA,NA,0
116,4,26,"C",260,3,1
117,4,26,"H",294,2,1
118,5,27,NA,NA,NA,0
119,5,27,"C",NA,NA,0
120,5,27,"H",234,3,0
121,5,27,"C",211,4,1
122,5,27,NA,NA,NA,0
123,6,28,"C",341,5,0
124,6,28,NA,NA,NA,0
125,6,28,"C",364,4,0
126,6,28,NA,NA,NA,0
127,6,28,NA,NA,NA,0
128,6,28,NA,NA,NA,0
129,6,29,"H",220,4,1
130,6,29,"C",193,5,1
131,6,29,"C",250,0,0
132,6,29,"H",278,0,0
133,6,29,"C",242,1,1
134,6,29,"H",256,0,0
135,4,30,NA,NA,NA,0
136,4,30,NA,NA,NA,0
137,4,30,"C",205,3,0
138,4,30,NA,NA,NA,0
139,5,31,"H",NA,NA,0
140,5,31,"H",365,1,0
141,5,31,"C",337,4,2
142,5,31,"H",357,2,1
143,5,31,NA,NA,NA,0
144,6,32,NA,NA,NA,0
145,6,32,"C",NA,NA,0
146,6,32,NA,NA,NA,0
147,6,32,NA,NA,NA,0
148,6,32,"C",NA,NA,0
149,6,32,NA,NA,NA,0
150,6,33,NA,NA,NA,0
151,6,33,NA,NA,NA,0
152,6,33,NA,NA,NA,0
153,6,33,NA,NA,NA,0
154,6,33,NA,NA,NA,0
155,6,33,NA,NA,NA,0
156,6,34,NA,NA,NA,0
157,6,34,NA,NA,NA,0
