"ID","SIZE","HH","TYPE","TIME","S_num","I_num"
1,4,1,"0",52,3,2
2,4,1,"H",71,1,0
3,4,1,"H",81,1,0
4,4,1,NA,NA,NA,0
5,6,2,"H",272,3,2
6,6,2,"H",264,3,0
7,6,2,"H",302,1,0
8,6,2,"C",221,5,2
9,6,2,"H",300,1,0
10,6,2,NA,NA,NA,0
11,5,3,"C",322,3,1
12,5,3,"H",341,2,1
13,5,3,NA,NA,NA,0
14,5,3,"H",NA,NA,0
15,5,3,"C",NA,NA,0
16,3,4,NA,NA,NA,0
17,3,4,NA,NA,NA,0
18,3,4,NA,NA,NA,0
19,6,5,NA,NA,NA,0
20,6,5,NA,NA,NA,0
21,6,5,NA,NA,NA,0
22,6,5,NA,NA,NA,0
23,6,5,NA,NA,NA,0
24,6,5,NA,NA,NA,0
25,3,6,"C",307,1,0
26,3,6,"H",364,0,0
27,3,6,"C",341,1,1
28,5,7,"H",NA,NA,0
29,5,7,NA,NA,NA,0
30,5,7,NA,NA,NA,0
31,5,7,"C",325,3,0
32,5,7,"C",357,3,1
33,3,8,"H",297,1,1
34,3,8,"C",257,2,1
35,3,8,"H",339,0,0
36,6,9,"H",338,0,0
37,6,9,"H",319,3,3
38,6,9,"H",357,0,0
39,6,9,"H",315,3,0
40,6,9,"C",290,5,2
41,6,9,"H",353,0,0
42,4,10,NA,NA,NA,0
43,4,10,NA,NA,NA,0
44,4,10,NA,NA,NA,0
45,4,10,NA,NA,NA,0
46,5,11,NA,NA,NA,0
47,5,11,NA,NA,NA,0
48,5,11,NA,NA,NA,0
49,5,11,NA,NA,NA,0
50,5,11,NA,NA,NA,0
51,5,12,NA,NA,NA,0
52,5,12,NA,NA,NA,0
53,5,12,NA,NA,NA,0
54,5,12,NA,NA,NA,0
55,5,12,NA,NA,NA,0
56,5,13,NA,NA,NA,0
57,5,13,NA,NA,NA,0
58,5,13,NA,NA,NA,0
59,5,13,NA,NA,NA,0
60,5,13,NA,NA,NA,0
61,4,14,"C",348,3,2
62,4,14,"H",NA,NA,0
63,4,14,NA,NA,NA,0
64,4,14,"H",NA,NA,0
65,6,15,"C",NA,NA,0
66,6,15,"C",NA,NA,0
67,6,15,NA,NA,NA,0
68,6,15,NA,NA,NA,0
69,6,15,NA,NA,NA,0
70,6,15,NA,NA,NA,0
71,5,16,"C",342,1,1
72,5,16,"H",NA,NA,0
73,5,16,"H",362,0,0
74,5,16,"C",330,3,2
75,5,16,"H",360,0,0
76,3,17,NA,NA,NA,0
77,3,17,NA,NA,NA,0
