"ID","SIZE","HH","TYPE","TIME","S_num","I_num"
1,5,1,"0",42,NA,0
2,5,1,"E",352,NA,0
3,5,1,"E",142,NA,0
4,5,1,"E",82,NA,0
5,5,1,"E",60,NA,0
6,4,2,"E",236,NA,0
7,4,2,"E",53,NA,0
8,4,2,"E",145,NA,0
9,4,2,"E",NA,NA,0
10,4,3,"E",42,NA,0
11,4,3,"E",87,NA,0
12,4,3,"E",192,NA,0
13,4,3,"E",181,NA,0
14,3,4,"E",NA,NA,0
15,3,4,"E",205,NA,0
16,3,4,"E",359,NA,0
17,3,5,"E",282,NA,0
18,3,5,"E",186,NA,0
19,3,5,"E",112,NA,0
20,3,6,"E",336,NA,0
21,3,6,"E",292,NA,0
22,3,6,"E",138,NA,0
23,5,7,"E",131,NA,0
24,5,7,"E",41,NA,0
25,5,7,"E",132,NA,0
26,5,7,"E",207,NA,0
27,5,7,"E",34,NA,0
28,5,8,"E",211,NA,0
29,5,8,"E",122,NA,0
30,5,8,"E",165,NA,0
31,5,8,"E",287,NA,0
32,5,8,"E",41,NA,0
33,6,9,"E",270,NA,0
34,6,9,NA,NA,NA,0
35,6,9,"E",67,NA,0
36,6,9,"E",59,NA,0
37,6,9,"E",80,NA,0
38,6,9,"E",171,NA,0
39,6,10,"E",172,NA,0
40,6,10,"E",317,NA,0
41,6,10,NA,NA,NA,0
42,6,10,"E",232,NA,0
43,6,10,"E",83,NA,0
44,6,10,"E",60,NA,0
45,3,11,"E",171,NA,0
46,3,11,NA,NA,NA,0
47,3,11,"E",222,NA,0
48,5,12,"E",75,NA,0
49,5,12,"E",358,NA,0
50,5,12,"E",353,NA,0
51,5,12,"E",277,NA,0
52,5,12,"E",134,NA,0
53,5,13,"E",31,NA,0
54,5,13,NA,NA,NA,0
55,5,13,"E",207,NA,0
56,5,13,"E",247,NA,0
57,5,13,"E",58,NA,0
58,4,14,"E",70,NA,0
59,4,14,NA,NA,NA,0
60,4,14,"E",121,NA,0
61,4,14,"E",282,NA,0
62,6,15,"E",93,NA,0
63,6,15,"E",52,NA,0
64,6,15,"E",32,NA,0
65,6,15,"E",46,NA,0
66,6,15,NA,NA,NA,0
67,6,15,"E",357,NA,0
68,6,16,"E",47,NA,0
69,6,16,"E",148,NA,0
70,6,16,"E",222,NA,0
71,6,16,"E",41,NA,0
72,6,16,"E",41,NA,0
73,6,16,"E",189,NA,0
74,5,17,"E",51,NA,0
75,5,17,"E",240,NA,0
76,5,17,"E",176,NA,0
77,5,17,"E",94,NA,0
78,5,17,"E",246,NA,0
79,4,18,"E",286,NA,0
80,4,18,"E",234,NA,0
81,4,18,"E",38,NA,0
82,4,18,"E",148,NA,0
83,3,19,NA,NA,NA,0
84,3,19,"E",110,NA,0
85,3,19,"E",161,NA,0
86,4,20,"E",327,NA,0
87,4,20,NA,NA,NA,0
88,4,20,NA,NA,NA,0
89,4,20,"E",80,NA,0
90,5,21,"E",74,NA,0
91,5,21,"E",58,NA,0
92,5,21,"E",352,NA,0
93,5,21,"E",224,NA,0
94,5,21,"E",304,NA,0
95,6,22,"E",95,NA,0
96,6,22,"E",203,NA,0
97,6,22,"E",245,NA,0
98,6,22,"E",84,NA,0
99,6,22,"E",68,NA,0
100,6,22,NA,NA,NA,0
101,5,23,NA,NA,NA,0
102,5,23,"E",67,NA,0
103,5,23,"E",128,NA,0
104,5,23,"E",75,NA,0
105,5,23,"E",349,NA,0
106,4,24,"E",333,NA,0
107,4,24,"E",155,NA,0
108,4,24,NA,NA,NA,0
109,4,24,"E",303,NA,0
110,4,25,"E",46,NA,0
111,4,25,"E",38,NA,0
112,4,25,"E",269,NA,0
113,4,25,"E",148,NA,0
114,5,26,"E",155,NA,0
115,5,26,"E",66,NA,0
116,5,26,"E",322,NA,0
117,5,26,"E",290,NA,0
118,5,26,NA,NA,NA,0
119,4,27,"E",142,NA,0
120,4,27,"E",59,NA,0
121,4,27,"E",321,NA,0
122,4,27,"E",NA,NA,0
123,3,28,"E",166,NA,0
124,3,28,"E",37,NA,0
125,3,28,"E",48,NA,0
126,3,29,"E",83,NA,0
127,3,29,"E",273,NA,0
128,3,29,"E",176,NA,0
129,4,30,"E",145,NA,0
130,4,30,"E",309,NA,0
131,4,30,"E",195,NA,0
132,4,30,"E",275,NA,0
133,6,31,"E",331,NA,0
134,6,31,NA,NA,NA,0
135,6,31,"E",57,NA,0
136,6,31,"E",52,NA,0
137,6,31,"E",58,NA,0
138,6,31,"E",235,NA,0
139,6,32,NA,NA,NA,0
140,6,32,"E",99,NA,0
141,6,32,"E",181,NA,0
142,6,32,"E",40,NA,0
143,6,32,"E",276,NA,0
144,6,32,"E",87,NA,0
145,3,33,"E",142,NA,0
146,3,33,"E",124,NA,0
147,3,33,"E",153,NA,0
148,5,34,"E",134,NA,0
149,5,34,"E",106,NA,0
150,5,34,"E",166,NA,0
151,5,34,"E",74,NA,0
152,5,34,"E",110,NA,0
153,6,35,NA,NA,NA,0
154,6,35,"E",77,NA,0
155,6,35,"E",207,NA,0
156,6,35,"E",47,NA,0
157,6,35,"E",101,NA,0
158,6,35,"E",330,NA,0
159,6,36,"E",88,NA,0
160,6,36,"E",46,NA,0
161,6,36,"E",177,NA,0
162,6,36,"E",72,NA,0
163,6,36,"E",347,NA,0
164,6,36,"E",113,NA,0
165,5,37,"E",97,NA,0
166,5,37,"E",277,NA,0
167,5,37,"E",114,NA,0
168,5,37,NA,NA,NA,0
169,5,37,NA,NA,NA,0
170,6,38,NA,NA,NA,0
171,6,38,"E",118,NA,0
172,6,38,"E",147,NA,0
173,6,38,NA,NA,NA,0
174,6,38,NA,NA,NA,0
175,6,38,NA,NA,NA,0
176,4,39,"E",59,NA,0
177,4,39,"E",84,NA,0
178,4,39,"E",88,NA,0
179,4,39,NA,NA,NA,0
180,3,40,"E",244,NA,0
181,3,40,"E",NA,NA,0
182,3,40,"E",95,NA,0
183,4,41,"E",328,NA,0
184,4,41,"E",39,NA,0
185,4,41,"E",214,NA,0
186,4,41,"E",129,NA,0
187,4,42,NA,NA,NA,0
188,4,42,"E",331,NA,0
189,4,42,"E",286,NA,0
190,4,42,NA,NA,NA,0
191,4,43,"E",309,NA,0
192,4,43,"E",283,NA,0
193,4,43,"E",300,NA,0
194,4,43,"E",118,NA,0
195,4,44,"E",362,NA,0
196,4,44,"E",50,NA,0
197,4,44,"E",77,NA,0
198,4,44,"E",316,NA,0
199,3,45,"E",52,NA,0
200,3,45,"E",191,NA,0
201,3,45,"E",40,NA,0
202,5,46,"E",141,NA,0
203,5,46,NA,NA,NA,0
204,5,46,"E",267,NA,0
205,5,46,"E",247,NA,0
206,5,46,"E",236,NA,0
207,3,47,"E",106,NA,0
