"ID","SIZE","HH","TYPE","TIME","S_num","I_num"
1,3,1,"0",54,NA,0
2,3,1,"E",298,NA,0
3,3,1,NA,NA,NA,0
4,4,2,"E",38,NA,0
5,4,2,"E",110,NA,0
6,4,2,"E",70,NA,0
7,4,2,NA,NA,NA,0
8,4,3,"E",152,NA,0
9,4,3,"E",94,NA,0
10,4,3,NA,NA,NA,0
11,4,3,"E",174,NA,0
12,3,4,"E",120,NA,0
13,3,4,"E",107,NA,0
14,3,4,"E",137,NA,0
15,4,5,"E",33,NA,0
16,4,5,"E",110,NA,0
17,4,5,"E",52,NA,0
18,4,5,"E",28,NA,0
19,4,6,"E",316,NA,0
20,4,6,"E",60,NA,0
21,4,6,"E",49,NA,0
22,4,6,"E",361,NA,0
23,3,7,"E",198,NA,0
24,3,7,"E",281,NA,0
25,3,7,"E",69,NA,0
26,3,8,"E",248,NA,0
27,3,8,"E",145,NA,0
28,3,8,"E",267,NA,0
29,4,9,"E",346,NA,0
30,4,9,NA,NA,NA,0
31,4,9,NA,NA,NA,0
32,4,9,"E",321,NA,0
33,4,10,"E",93,NA,0
34,4,10,"E",164,NA,0
35,4,10,"E",115,NA,0
36,4,10,"E",164,NA,0
37,4,11,"E",196,NA,0
38,4,11,"E",282,NA,0
39,4,11,"E",44,NA,0
40,4,11,"E",246,NA,0
41,6,12,"E",51,NA,0
42,6,12,"E",61,NA,0
43,6,12,"E",43,NA,0
44,6,12,NA,NA,NA,0
45,6,12,"E",177,NA,0
46,6,12,"E",205,NA,0
47,6,13,"E",60,NA,0
48,6,13,"E",95,NA,0
49,6,13,NA,NA,NA,0
50,6,13,"E",103,NA,0
51,6,13,"E",80,NA,0
52,6,13,"E",106,NA,0
53,5,14,"E",75,NA,0
54,5,14,"E",165,NA,0
55,5,14,"E",71,NA,0
56,5,14,NA,NA,NA,0
57,5,14,"E",38,NA,0
58,3,15,"E",NA,NA,0
59,3,15,"E",72,NA,0
60,3,15,"E",100,NA,0
61,4,16,"E",165,NA,0
62,4,16,"E",346,NA,0
63,4,16,"E",214,NA,0
64,4,16,"E",114,NA,0
65,4,17,"E",187,NA,0
66,4,17,"E",142,NA,0
67,4,17,"E",83,NA,0
68,4,17,NA,NA,NA,0
69,5,18,"E",225,NA,0
70,5,18,NA,NA,NA,0
71,5,18,NA,NA,NA,0
72,5,18,"E",116,NA,0
73,5,18,"E",NA,NA,0
74,4,19,"E",95,NA,0
75,4,19,"E",78,NA,0
76,4,19,"E",107,NA,0
77,4,19,"E",87,NA,0
78,6,20,"E",299,NA,0
79,6,20,"E",245,NA,0
80,6,20,"E",34,NA,0
81,6,20,"E",241,NA,0
82,6,20,"E",257,NA,0
83,6,20,"E",44,NA,0
84,4,21,"E",312,NA,0
85,4,21,"E",NA,NA,0
86,4,21,"E",122,NA,0
87,4,21,"E",215,NA,0
